kom2024,aar,parti,stemmer,godkjente_i_alt,prosent_alle
4629,1997,02,7,179,3.91
4629,1997,03,11,179,6.15
4629,1997,04,45,179,25.14
4629,1997,05,50,179,27.93
4629,1997,06,14,179,7.82
4629,1997,07,14,179,7.82
4629,2001,01,27,170,15.88
4629,2001,02,19,170,11.18
4629,2001,03,21,170,12.35
4629,2001,04,41,170,24.12
4629,2001,05,26,170,15.29
4629,2001,06,10,170,5.88
4629,2001,07,5,170,2.94
4629,2005,01,36,194,18.56
4629,2005,02,37,194,19.07
4629,2005,03,19,194,9.79
4629,2005,04,23,194,11.86
4629,2005,05,35,194,18.04
4629,2005,06,12,194,6.19
4629,2005,07,20,194,10.31
4629,2009,01,52,200,26.0
4629,2009,02,34,200,17.0
4629,2009,03,24,200,12.0
4629,2009,04,18,200,9.0
4629,2009,05,47,200,23.5
4629,2009,06,10,200,5.0
4629,2009,07,5,200,2.5
4629,2009,08,1,200,0.5
4629,2009,55,6,200,3.0
4629,2013,01,39,190,20.53
4629,2013,02,17,190,8.95
4629,2013,03,26,190,13.68
4629,2013,04,23,190,12.11
4629,2013,05,65,190,34.21
4629,2013,06,4,190,2.11
4629,2013,07,4,190,2.11
4629,2013,08,9,190,4.74
4629,2013,55,1,190,0.53
4629,2017,01,36,212,16.98
4629,2017,02,18,212,8.49
4629,2017,03,35,212,16.51
4629,2017,04,12,212,5.66
4629,2017,05,83,212,39.15
4629,2017,06,8,212,3.77
4629,2017,07,5,212,2.36
4629,2017,08,7,212,3.3
4629,2017,55,3,212,1.42
4629,2021,01,48,208,23.08
4629,2021,02,12,208,5.77
4629,2021,03,26,208,12.5
4629,2021,04,13,208,6.25
4629,2021,05,64,208,30.77
4629,2021,06,10,208,4.81
4629,2021,07,5,208,2.4
4629,2021,08,10,208,4.81
4629,2021,55,8,208,3.85
4629,2025,01,42,220,19.09
4629,2025,02,43,220,19.55
4629,2025,03,29,220,13.18
4629,2025,04,12,220,5.45
4629,2025,05,43,220,19.55
4629,2025,06,10,220,4.55
4629,2025,07,6,220,2.73
4629,2025,08,10,220,4.55
4629,2025,55,13,220,5.91
4630,1989,01,1276,4274,29.85
4630,1989,02,612,4274,14.32
4630,1989,03,728,4274,17.03
4630,1989,04,612,4274,14.32
4630,1989,05,480,4274,11.23
4630,1989,06,345,4274,8.07
4630,1989,07,166,4274,3.88
4630,1989,08,14,4274,0.33
4630,1993,01,1175,3998,29.39
4630,1993,02,216,3998,5.4
4630,1993,03,403,3998,10.08
4630,1993,04,459,3998,11.48
4630,1993,05,1190,3998,29.76
4630,1993,06,232,3998,5.8
4630,1993,07,199,3998,4.98
4630,1993,08,3,3998,0.08
4630,1997,01,1108,4141,26.76
4630,1997,02,659,4141,15.91
4630,1997,03,396,4141,9.56
4630,1997,04,968,4141,23.38
4630,1997,05,404,4141,9.76
4630,1997,06,160,4141,3.86
4630,1997,07,325,4141,7.85
4630,1997,08,3,4141,0.07
4630,2001,01,809,4092,19.77
4630,2001,02,729,4092,17.82
4630,2001,03,639,4092,15.62
4630,2001,04,883,4092,21.58
4630,2001,05,263,4092,6.43
4630,2001,06,314,4092,7.67
4630,2001,07,218,4092,5.33
4630,2001,08,3,4092,0.07
4630,2005,01,1059,4160,25.46
4630,2005,02,1102,4160,26.49
4630,2005,03,496,4160,11.92
4630,2005,04,420,4160,10.1
4630,2005,05,383,4160,9.21
4630,2005,06,224,4160,5.38
4630,2005,07,317,4160,7.62
4630,2005,08,4,4160,0.1
4630,2009,01,1240,4208,29.47
4630,2009,02,1126,4208,26.76
4630,2009,03,677,4208,16.09
4630,2009,04,342,4208,8.13
4630,2009,05,407,4208,9.67
4630,2009,06,154,4208,3.66
4630,2009,07,138,4208,3.28
4630,2009,08,13,4208,0.31
4630,2009,55,74,4208,1.76
4630,2013,01,1080,4531,23.84
4630,2013,02,761,4531,16.8
4630,2013,03,1307,4531,28.85
4630,2013,04,408,4531,9.0
4630,2013,05,355,4531,7.83
4630,2013,06,137,4531,3.02
4630,2013,07,169,4531,3.73
4630,2013,08,187,4531,4.13
4630,2013,55,33,4531,0.73
4630,2017,01,924,4635,19.94
4630,2017,02,868,4635,18.73
4630,2017,03,1271,4635,27.42
4630,2017,04,353,4635,7.62
4630,2017,05,606,4635,13.07
4630,2017,06,194,4635,4.19
4630,2017,07,127,4635,2.74
4630,2017,08,131,4635,2.83
4630,2017,55,77,4635,1.66
4630,2021,01,993,4683,21.2
4630,2021,02,824,4683,17.6
4630,2021,03,928,4683,19.82
4630,2021,04,304,4683,6.49
4630,2021,05,774,4683,16.53
4630,2021,06,308,4683,6.58
4630,2021,07,107,4683,2.28
4630,2021,08,109,4683,2.33
4630,2021,55,161,4683,3.44
4630,2025,01,1149,4839,23.74
4630,2025,02,1369,4839,28.29
4630,2025,03,643,4839,13.29
4630,2025,04,319,4839,6.59
4630,2025,05,454,4839,9.38
4630,2025,06,176,4839,3.64
4630,2025,07,129,4839,2.67
4630,2025,08,156,4839,3.22
4630,2025,55,196,4839,4.05
4631,1989,01,3012,12258,24.57
4631,1989,02,1524,12258,12.43
4631,1989,03,2324,12258,18.96
4631,1989,04,2430,12258,19.82
4631,1989,05,1364,12258,11.13
4631,1989,06,914,12258,7.46
4631,1989,07,542,12258,4.42
4631,1989,08,42,12258,0.34
4631,1993,01,3026,11883,25.46
4631,1993,02,438,11883,3.69
4631,1993,03,1381,11883,11.62
4631,1993,04,1785,11883,15.02
4631,1993,05,3507,11883,29.51
4631,1993,06,721,11883,6.07
4631,1993,07,606,11883,5.1
4631,1993,08,6,11883,0.05
4631,1997,01,3425,13055,26.24
4631,1997,02,1811,13055,13.87
4631,1997,03,1223,13055,9.37
4631,1997,04,3364,13055,25.77
4631,1997,05,1551,13055,11.88
4631,1997,06,480,13055,3.68
4631,1997,07,848,13055,6.5
4631,1997,08,7,13055,0.05
4631,2001,01,2216,13024,17.01
4631,2001,02,2171,13024,16.67
4631,2001,03,2096,13024,16.09
4631,2001,04,3189,13024,24.49
4631,2001,05,997,13024,7.66
4631,2001,06,1011,13024,7.76
4631,2001,07,608,13024,4.67
4631,2001,08,11,13024,0.08
4631,2005,01,3400,13850,24.55
4631,2005,02,3266,13850,23.58
4631,2005,03,1759,13850,12.7
4631,2005,04,1998,13850,14.43
4631,2005,05,1254,13850,9.05
4631,2005,06,724,13850,5.23
4631,2005,07,936,13850,6.76
4631,2005,08,15,13850,0.11
4631,2009,01,3637,14195,25.62
4631,2009,02,3575,14195,25.18
4631,2009,03,2459,14195,17.32
4631,2009,04,1730,14195,12.19
4631,2009,05,1440,14195,10.14
4631,2009,06,486,14195,3.42
4631,2009,07,503,14195,3.54
4631,2009,08,41,14195,0.29
4631,2009,55,220,14195,1.55
4631,2013,01,3292,15578,21.13
4631,2013,02,2537,15578,16.29
4631,2013,03,4348,15578,27.91
4631,2013,04,2275,15578,14.6
4631,2013,05,1296,15578,8.32
4631,2013,06,447,15578,2.87
4631,2013,07,640,15578,4.11
4631,2013,08,355,15578,2.28
4631,2013,55,87,15578,0.56
4631,2017,01,3236,16314,19.84
4631,2017,02,2672,16314,16.38
4631,2017,03,4720,16314,28.93
4631,2017,04,1708,16314,10.47
4631,2017,05,1974,16314,12.1
4631,2017,06,691,16314,4.24
4631,2017,07,459,16314,2.81
4631,2017,08,371,16314,2.27
4631,2017,55,191,16314,1.17
4631,2021,01,3375,17001,19.85
4631,2021,02,2621,17001,15.42
4631,2021,03,3617,17001,21.28
4631,2021,04,1615,17001,9.5
4631,2021,05,2921,17001,17.18
4631,2021,06,875,17001,5.15
4631,2021,07,399,17001,2.35
4631,2021,08,336,17001,1.98
4631,2021,55,524,17001,3.08
4631,2025,01,4227,17876,23.65
4631,2025,02,4955,17876,27.72
4631,2025,03,2393,17876,13.39
4631,2025,04,1682,17876,9.41
4631,2025,05,1499,17876,8.39
4631,2025,06,621,17876,3.47
4631,2025,07,352,17876,1.97
4631,2025,08,498,17876,2.79
4631,2025,55,732,17876,4.09
4632,1989,01,347,1562,22.22
4632,1989,02,229,1562,14.66
4632,1989,03,381,1562,24.39
4632,1989,04,333,1562,21.32
4632,1989,05,98,1562,6.27
4632,1989,06,73,1562,4.67
4632,1989,07,82,1562,5.25
4632,1989,08,3,1562,0.19
4632,1993,01,374,1471,25.42
4632,1993,02,78,1471,5.3
4632,1993,03,313,1471,21.28
4632,1993,04,225,1471,15.3
4632,1993,05,299,1471,20.33
4632,1993,06,47,1471,3.2
4632,1993,07,107,1471,7.27
4632,1993,08,1,1471,0.07
4632,1997,01,383,1551,24.69
4632,1997,02,262,1551,16.89
4632,1997,03,253,1551,16.31
4632,1997,04,370,1551,23.86
4632,1997,05,127,1551,8.19
4632,1997,06,36,1551,2.32
4632,1997,07,79,1551,5.09
4632,1997,08,1,1551,0.06
4632,2001,01,249,1502,16.58
4632,2001,02,254,1502,16.91
4632,2001,03,384,1502,25.57
4632,2001,04,320,1502,21.3
4632,2001,05,68,1502,4.53
4632,2001,06,90,1502,5.99
4632,2001,07,55,1502,3.66
4632,2001,08,4,1502,0.27
4632,2005,01,385,1508,25.53
4632,2005,02,365,1508,24.2
4632,2005,03,288,1508,19.1
4632,2005,04,187,1508,12.4
4632,2005,05,91,1508,6.03
4632,2005,06,43,1508,2.85
4632,2005,07,99,1508,6.56
4632,2005,08,1,1508,0.07
4632,2009,01,411,1520,27.04
4632,2009,02,403,1520,26.51
4632,2009,03,339,1520,22.3
4632,2009,04,174,1520,11.45
4632,2009,05,89,1520,5.86
4632,2009,06,21,1520,1.38
4632,2009,07,53,1520,3.49
4632,2009,08,2,1520,0.13
4632,2009,55,15,1520,0.99
4632,2013,01,387,1624,23.83
4632,2013,02,279,1624,17.18
4632,2013,03,557,1624,34.3
4632,2013,04,168,1624,10.34
4632,2013,05,85,1624,5.23
4632,2013,06,28,1624,1.72
4632,2013,07,66,1624,4.06
4632,2013,08,20,1624,1.23
4632,2013,55,1,1624,0.06
4632,2017,01,330,1623,20.33
4632,2017,02,309,1623,19.04
4632,2017,03,544,1623,33.52
4632,2017,04,136,1623,8.38
4632,2017,05,159,1623,9.8
4632,2017,06,50,1623,3.08
4632,2017,07,43,1623,2.65
4632,2017,08,24,1623,1.48
4632,2017,55,8,1623,0.49
4632,2021,01,392,1667,23.52
4632,2021,02,294,1667,17.64
4632,2021,03,463,1667,27.77
4632,2021,04,85,1667,5.1
4632,2021,05,248,1667,14.88
4632,2021,06,43,1667,2.58
4632,2021,07,33,1667,1.98
4632,2021,08,18,1667,1.08
4632,2021,55,34,1667,2.04
4632,2025,01,436,1721,25.33
4632,2025,02,535,1721,31.09
4632,2025,03,293,1721,17.02
4632,2025,04,100,1721,5.81
4632,2025,05,136,1721,7.9
4632,2025,06,45,1721,2.61
4632,2025,07,24,1721,1.39
4632,2025,08,28,1721,1.63
4632,2025,55,59,1721,3.43
4633,1989,01,126,501,25.15
4633,1989,02,60,501,11.98
4633,1989,03,125,501,24.95
4633,1989,04,140,501,27.94
4633,1989,05,10,501,2.0
4633,1989,06,21,501,4.19
4633,1989,07,15,501,2.99
4633,1993,01,135,471,28.66
4633,1993,02,37,471,7.86
4633,1993,03,89,471,18.9
4633,1993,04,118,471,25.05
4633,1993,05,55,471,11.68
4633,1993,06,10,471,2.12
4633,1993,07,17,471,3.61
4633,1997,01,113,431,26.22
4633,1997,02,74,431,17.17
4633,1997,03,60,431,13.92
4633,1997,04,118,431,27.38
4633,1997,05,26,431,6.03
4633,1997,06,2,431,0.46
4633,1997,07,14,431,3.25
4633,2001,01,83,438,18.95
4633,2001,02,24,438,5.48
4633,2001,03,95,438,21.69
4633,2001,04,132,438,30.14
4633,2001,05,5,438,1.14
4633,2001,06,21,438,4.79
4633,2001,07,16,438,3.65
4633,2005,01,112,414,27.05
4633,2005,02,69,414,16.67
4633,2005,03,60,414,14.49
4633,2005,04,86,414,20.77
4633,2005,05,10,414,2.42
4633,2005,06,12,414,2.9
4633,2005,07,14,414,3.38
4633,2009,01,110,373,29.49
4633,2009,02,79,373,21.18
4633,2009,03,73,373,19.57
4633,2009,04,73,373,19.57
4633,2009,05,13,373,3.49
4633,2009,06,5,373,1.34
4633,2009,07,6,373,1.61
4633,2009,08,2,373,0.54
4633,2009,55,4,373,1.07
4633,2013,01,96,375,25.6
4633,2013,02,52,375,13.87
4633,2013,03,116,375,30.93
4633,2013,04,73,375,19.47
4633,2013,05,3,375,0.8
4633,2013,06,6,375,1.6
4633,2013,07,7,375,1.87
4633,2013,08,4,375,1.07
4633,2013,55,4,375,1.07
4633,2017,01,88,365,24.11
4633,2017,02,52,365,14.25
4633,2017,03,112,365,30.68
4633,2017,04,50,365,13.7
4633,2017,05,21,365,5.75
4633,2017,06,9,365,2.47
4633,2017,07,8,365,2.19
4633,2017,08,3,365,0.82
4633,2017,55,3,365,0.82
4633,2021,01,97,356,27.25
4633,2021,02,49,356,13.76
4633,2021,03,84,356,23.6
4633,2021,04,51,356,14.33
4633,2021,05,38,356,10.67
4633,2021,06,10,356,2.81
4633,2021,07,6,356,1.69
4633,2021,08,2,356,0.56
4633,2021,55,4,356,1.12
4633,2025,01,98,340,28.82
4633,2025,02,80,340,23.53
4633,2025,03,52,340,15.29
4633,2025,04,49,340,14.41
4633,2025,05,12,340,3.53
4633,2025,06,12,340,3.53
4633,2025,07,3,340,0.88
4633,2025,08,6,340,1.76
4633,2025,55,5,340,1.47
4634,1989,01,300,1190,25.21
4634,1989,02,109,1190,9.16
4634,1989,03,213,1190,17.9
4634,1989,04,235,1190,19.75
4634,1989,05,180,1190,15.13
4634,1989,06,80,1190,6.72
4634,1989,07,60,1190,5.04
4634,1989,08,3,1190,0.25
4634,1993,01,231,1122,20.59
4634,1993,02,32,1122,2.85
4634,1993,03,120,1122,10.7
4634,1993,04,169,1122,15.06
4634,1993,05,414,1122,36.9
4634,1993,06,52,1122,4.63
4634,1993,07,76,1122,6.77
4634,1993,08,1,1122,0.09
4634,1997,01,230,1076,21.38
4634,1997,02,104,1076,9.67
4634,1997,03,104,1076,9.67
4634,1997,04,287,1076,26.67
4634,1997,05,214,1076,19.89
4634,1997,06,34,1076,3.16
4634,1997,07,84,1076,7.81
4634,2001,01,166,1059,15.68
4634,2001,02,129,1059,12.18
4634,2001,03,165,1059,15.58
4634,2001,04,279,1059,26.35
4634,2001,05,137,1059,12.94
4634,2001,06,69,1059,6.52
4634,2001,07,57,1059,5.38
4634,2005,01,291,1032,28.2
4634,2005,02,190,1032,18.41
4634,2005,03,110,1032,10.66
4634,2005,04,128,1032,12.4
4634,2005,05,177,1032,17.15
4634,2005,06,44,1032,4.26
4634,2005,07,62,1032,6.01
4634,2009,01,276,1008,27.38
4634,2009,02,219,1008,21.73
4634,2009,03,149,1008,14.78
4634,2009,04,103,1008,10.22
4634,2009,05,195,1008,19.35
4634,2009,06,32,1008,3.17
4634,2009,07,21,1008,2.08
4634,2009,08,1,1008,0.1
4634,2009,55,10,1008,0.99
4634,2013,01,252,1057,23.84
4634,2013,02,172,1057,16.27
4634,2013,03,248,1057,23.46
4634,2013,04,122,1057,11.54
4634,2013,05,151,1057,14.29
4634,2013,06,36,1057,3.41
4634,2013,07,38,1057,3.6
4634,2013,08,19,1057,1.8
4634,2013,55,3,1057,0.28
4634,2017,01,215,1058,20.32
4634,2017,02,141,1058,13.33
4634,2017,03,300,1058,28.36
4634,2017,04,61,1058,5.77
4634,2017,05,251,1058,23.72
4634,2017,06,25,1058,2.36
4634,2017,07,30,1058,2.84
4634,2017,08,18,1058,1.7
4634,2017,55,3,1058,0.28
4634,2021,01,210,1041,20.17
4634,2021,02,137,1041,13.16
4634,2021,03,214,1041,20.56
4634,2021,04,54,1041,5.19
4634,2021,05,318,1041,30.55
4634,2021,06,30,1041,2.88
4634,2021,07,12,1041,1.15
4634,2021,08,10,1041,0.96
4634,2021,55,24,1041,2.31
4634,2025,01,245,1051,23.31
4634,2025,02,308,1051,29.31
4634,2025,03,158,1051,15.03
4634,2025,04,41,1051,3.9
4634,2025,05,146,1051,13.89
4634,2025,06,26,1051,2.47
4634,2025,07,15,1051,1.43
4634,2025,08,17,1051,1.62
4634,2025,55,47,1051,4.47
4635,1989,01,384,1547,24.82
4635,1989,02,126,1547,8.14
4635,1989,03,270,1547,17.45
4635,1989,04,266,1547,17.19
4635,1989,05,316,1547,20.43
4635,1989,06,111,1547,7.18
4635,1989,07,64,1547,4.14
4635,1993,01,329,1456,22.6
4635,1993,02,30,1456,2.06
4635,1993,03,145,1456,9.96
4635,1993,04,193,1456,13.26
4635,1993,05,609,1456,41.83
4635,1993,06,93,1456,6.39
4635,1993,07,45,1456,3.09
4635,1997,01,327,1457,22.44
4635,1997,02,122,1457,8.37
4635,1997,03,129,1457,8.85
4635,1997,04,367,1457,25.19
4635,1997,05,352,1457,24.16
4635,1997,06,54,1457,3.71
4635,1997,07,94,1457,6.45
4635,1997,08,4,1457,0.27
4635,2001,01,222,1468,15.12
4635,2001,02,124,1468,8.45
4635,2001,03,222,1468,15.12
4635,2001,04,369,1468,25.14
4635,2001,05,268,1468,18.26
4635,2001,06,128,1468,8.72
4635,2001,07,50,1468,3.41
4635,2005,01,335,1432,23.39
4635,2005,02,218,1432,15.22
4635,2005,03,120,1432,8.38
4635,2005,04,177,1432,12.36
4635,2005,05,382,1432,26.68
4635,2005,06,89,1432,6.22
4635,2005,07,79,1432,5.52
4635,2009,01,283,1372,20.63
4635,2009,02,211,1372,15.38
4635,2009,03,202,1372,14.72
4635,2009,04,167,1372,12.17
4635,2009,05,420,1372,30.61
4635,2009,06,47,1372,3.43
4635,2009,07,36,1372,2.62
4635,2009,55,5,1372,0.36
4635,2013,01,315,1399,22.52
4635,2013,02,147,1399,10.51
4635,2013,03,323,1399,23.09
4635,2013,04,169,1399,12.08
4635,2013,05,317,1399,22.66
4635,2013,06,25,1399,1.79
4635,2013,07,66,1399,4.72
4635,2013,08,19,1399,1.36
4635,2013,55,4,1399,0.29
4635,2017,01,260,1372,18.95
4635,2017,02,151,1372,11.01
4635,2017,03,355,1372,25.87
4635,2017,04,80,1372,5.83
4635,2017,05,432,1372,31.49
4635,2017,06,35,1372,2.55
4635,2017,07,27,1372,1.97
4635,2017,08,18,1372,1.31
4635,2017,55,8,1372,0.58
4635,2021,01,265,1349,19.64
4635,2021,02,162,1349,12.01
4635,2021,03,218,1349,16.16
4635,2021,04,66,1349,4.89
4635,2021,05,498,1349,36.92
4635,2021,06,39,1349,2.89
4635,2021,07,22,1349,1.63
4635,2021,08,18,1349,1.33
4635,2021,55,31,1349,2.3
4635,2025,01,321,1379,23.28
4635,2025,02,337,1379,24.44
4635,2025,03,162,1379,11.75
4635,2025,04,72,1379,5.22
4635,2025,05,291,1379,21.1
4635,2025,06,24,1379,1.74
4635,2025,07,25,1379,1.81
4635,2025,08,29,1379,2.1
4635,2025,55,49,1379,3.55
4636,1989,01,148,632,23.42
4636,1989,02,51,632,8.07
4636,1989,03,164,632,25.95
4636,1989,04,113,632,17.88
4636,1989,05,65,632,10.28
4636,1989,06,39,632,6.17
4636,1989,07,46,632,7.28
4636,1993,01,130,593,21.92
4636,1993,02,12,593,2.02
4636,1993,03,111,593,18.72
4636,1993,04,75,593,12.65
4636,1993,05,202,593,34.06
4636,1993,06,37,593,6.24
4636,1993,07,22,593,3.71
4636,1997,01,116,571,20.32
4636,1997,02,52,571,9.11
4636,1997,03,97,571,16.99
4636,1997,04,136,571,23.82
4636,1997,05,99,571,17.34
4636,1997,06,19,571,3.33
4636,1997,07,45,571,7.88
4636,2001,01,60,509,11.79
4636,2001,02,67,509,13.16
4636,2001,03,110,509,21.61
4636,2001,04,90,509,17.68
4636,2001,05,56,509,11.0
4636,2001,06,30,509,5.89
4636,2001,07,22,509,4.32
4636,2005,01,91,469,19.4
4636,2005,02,80,469,17.06
4636,2005,03,77,469,16.42
4636,2005,04,44,469,9.38
4636,2005,05,103,469,21.96
4636,2005,06,23,469,4.9
4636,2005,07,21,469,4.48
4636,2009,01,94,468,20.09
4636,2009,02,111,468,23.72
4636,2009,03,86,468,18.38
4636,2009,04,29,468,6.2
4636,2009,05,115,468,24.57
4636,2009,06,18,468,3.85
4636,2009,07,11,468,2.35
4636,2009,55,2,468,0.43
4636,2013,01,105,489,21.47
4636,2013,02,62,489,12.68
4636,2013,03,138,489,28.22
4636,2013,04,33,489,6.75
4636,2013,05,98,489,20.04
4636,2013,06,11,489,2.25
4636,2013,07,18,489,3.68
4636,2013,08,11,489,2.25
4636,2013,55,4,489,0.82
4636,2017,01,93,452,20.58
4636,2017,02,43,452,9.51
4636,2017,03,145,452,32.08
4636,2017,04,14,452,3.1
4636,2017,05,123,452,27.21
4636,2017,06,12,452,2.65
4636,2017,07,3,452,0.66
4636,2017,08,10,452,2.21
4636,2017,55,5,452,1.11
4636,2021,01,94,435,21.61
4636,2021,02,33,435,7.59
4636,2021,03,93,435,21.38
4636,2021,04,8,435,1.84
4636,2021,05,145,435,33.33
4636,2021,06,18,435,4.14
4636,2021,07,6,435,1.38
4636,2021,08,10,435,2.3
4636,2021,55,16,435,3.68
4636,2025,01,124,465,26.67
4636,2025,02,98,465,21.08
4636,2025,03,73,465,15.7
4636,2025,04,8,465,1.72
4636,2025,05,76,465,16.34
4636,2025,06,16,465,3.44
4636,2025,07,21,465,4.52
4636,2025,08,11,465,2.37
4636,2025,55,15,465,3.23
4637,1989,01,329,1080,30.46
4637,1989,02,46,1080,4.26
4637,1989,03,159,1080,14.72
4637,1989,04,172,1080,15.93
4637,1989,05,245,1080,22.69
4637,1989,06,69,1080,6.39
4637,1989,07,53,1080,4.91
4637,1993,01,276,994,27.77
4637,1993,02,5,994,0.5
4637,1993,03,84,994,8.45
4637,1993,04,121,994,12.17
4637,1993,05,406,994,40.85
4637,1993,06,69,994,6.94
4637,1993,07,25,994,2.52
4637,1997,01,290,958,30.27
4637,1997,02,46,958,4.8
4637,1997,03,61,958,6.37
4637,1997,04,211,958,22.03
4637,1997,05,260,958,27.14
4637,1997,06,45,958,4.7
4637,1997,07,40,958,4.18
4637,2001,01,181,865,20.92
4637,2001,02,65,865,7.51
4637,2001,03,70,865,8.09
4637,2001,04,212,865,24.51
4637,2001,05,168,865,19.42
4637,2001,06,84,865,9.71
4637,2001,07,28,865,3.24
4637,2005,01,260,824,31.55
4637,2005,02,98,824,11.89
4637,2005,03,50,824,6.07
4637,2005,04,80,824,9.71
4637,2005,05,256,824,31.07
4637,2005,06,42,824,5.1
4637,2005,07,27,824,3.28
4637,2009,01,231,758,30.47
4637,2009,02,89,758,11.74
4637,2009,03,84,758,11.08
4637,2009,04,65,758,8.58
4637,2009,05,248,758,32.72
4637,2009,06,23,758,3.03
4637,2009,07,12,758,1.58
4637,2009,08,1,758,0.13
4637,2009,55,3,758,0.4
4637,2013,01,261,791,33.0
4637,2013,02,68,791,8.6
4637,2013,03,128,791,16.18
4637,2013,04,69,791,8.72
4637,2013,05,189,791,23.89
4637,2013,06,16,791,2.02
4637,2013,07,22,791,2.78
4637,2013,08,16,791,2.02
4637,2013,55,1,791,0.13
4637,2017,01,202,797,25.35
4637,2017,02,52,797,6.52
4637,2017,03,136,797,17.06
4637,2017,04,27,797,3.39
4637,2017,05,311,797,39.02
4637,2017,06,20,797,2.51
4637,2017,07,14,797,1.76
4637,2017,08,23,797,2.89
4637,2017,55,8,797,1.0
4637,2021,01,227,794,28.59
4637,2021,02,57,794,7.18
4637,2021,03,74,794,9.32
4637,2021,04,33,794,4.16
4637,2021,05,300,794,37.78
4637,2021,06,27,794,3.4
4637,2021,07,8,794,1.01
4637,2021,08,8,794,1.01
4637,2021,55,35,794,4.41
4637,2025,01,257,760,33.82
4637,2025,02,125,760,16.45
4637,2025,03,54,760,7.11
4637,2025,04,29,760,3.82
4637,2025,05,188,760,24.74
4637,2025,06,10,760,1.32
4637,2025,07,5,760,0.66
4637,2025,08,15,760,1.97
4637,2025,55,46,760,6.05
4638,1989,01,1455,3020,48.18
4638,1989,02,175,3020,5.79
4638,1989,03,393,3020,13.01
4638,1989,04,268,3020,8.87
4638,1989,05,299,3020,9.9
4638,1989,06,322,3020,10.66
4638,1989,07,82,3020,2.72
4638,1993,01,1322,2765,47.81
4638,1993,02,58,2765,2.1
4638,1993,03,271,2765,9.8
4638,1993,04,219,2765,7.92
4638,1993,05,513,2765,18.55
4638,1993,06,267,2765,9.66
4638,1993,07,81,2765,2.93
4638,1997,01,1245,2817,44.2
4638,1997,02,212,2817,7.53
4638,1997,03,221,2817,7.85
4638,1997,04,400,2817,14.2
4638,1997,05,356,2817,12.64
4638,1997,06,174,2817,6.18
4638,1997,07,148,2817,5.25
4638,1997,08,3,2817,0.11
4638,2001,01,849,2629,32.29
4638,2001,02,260,2629,9.89
4638,2001,03,315,2629,11.98
4638,2001,04,326,2629,12.4
4638,2001,05,327,2629,12.44
4638,2001,06,371,2629,14.11
4638,2001,07,61,2629,2.32
4638,2005,01,1192,2599,45.86
4638,2005,02,345,2599,13.27
4638,2005,03,165,2599,6.35
4638,2005,04,129,2599,4.96
4638,2005,05,392,2599,15.08
4638,2005,06,219,2599,8.43
4638,2005,07,78,2599,3.0
4638,2009,01,1026,2351,43.64
4638,2009,02,359,2351,15.27
4638,2009,03,215,2351,9.15
4638,2009,04,100,2351,4.25
4638,2009,05,451,2351,19.18
4638,2009,06,108,2351,4.59
4638,2009,07,25,2351,1.06
4638,2009,08,4,2351,0.17
4638,2009,55,54,2351,2.3
4638,2013,01,1039,2362,43.99
4638,2013,02,228,2362,9.65
4638,2013,03,366,2362,15.5
4638,2013,04,122,2362,5.17
4638,2013,05,360,2362,15.24
4638,2013,06,64,2362,2.71
4638,2013,07,59,2362,2.5
4638,2013,08,45,2362,1.91
4638,2013,55,52,2362,2.2
4638,2017,01,916,2392,38.29
4638,2017,02,189,2392,7.9
4638,2017,03,375,2392,15.68
4638,2017,04,58,2392,2.42
4638,2017,05,581,2392,24.29
4638,2017,06,68,2392,2.84
4638,2017,07,51,2392,2.13
4638,2017,08,36,2392,1.51
4638,2017,55,99,2392,4.14
4638,2021,01,846,2410,35.1
4638,2021,02,192,2410,7.97
4638,2021,03,224,2410,9.29
4638,2021,04,44,2410,1.83
4638,2021,05,609,2410,25.27
4638,2021,06,134,2410,5.56
4638,2021,07,31,2410,1.29
4638,2021,08,31,2410,1.29
4638,2021,55,214,2410,8.88
4638,2025,01,813,2326,34.95
4638,2025,02,455,2326,19.56
4638,2025,03,189,2326,8.13
4638,2025,04,39,2326,1.68
4638,2025,05,324,2326,13.93
4638,2025,06,85,2326,3.65
4638,2025,07,22,2326,0.95
4638,2025,08,42,2326,1.81
4638,2025,55,254,2326,10.92
4639,1989,01,488,1564,31.2
4639,1989,02,82,1564,5.24
4639,1989,03,211,1564,13.49
4639,1989,04,190,1564,12.15
4639,1989,05,413,1564,26.41
4639,1989,06,128,1564,8.18
4639,1989,07,34,1564,2.17
4639,1993,01,498,1901,26.2
4639,1993,02,33,1901,1.74
4639,1993,03,152,1901,8.0
4639,1993,04,175,1901,9.21
4639,1993,05,842,1901,44.29
4639,1993,06,144,1901,7.57
4639,1993,07,43,1901,2.26
4639,1997,01,542,1824,29.71
4639,1997,02,113,1824,6.2
4639,1997,03,117,1824,6.41
4639,1997,04,329,1824,18.04
4639,1997,05,552,1824,30.26
4639,1997,06,89,1824,4.88
4639,1997,07,71,1824,3.89
4639,2001,01,317,1697,18.68
4639,2001,02,150,1697,8.84
4639,2001,03,125,1697,7.37
4639,2001,04,211,1697,12.43
4639,2001,05,669,1697,39.42
4639,2001,06,136,1697,8.01
4639,2001,07,54,1697,3.18
4639,2005,01,433,1668,25.96
4639,2005,02,222,1668,13.31
4639,2005,03,94,1668,5.64
4639,2005,04,103,1668,6.18
4639,2005,05,614,1668,36.81
