kode,aar,kom2024,andel,befolkning,metode
0633,2010,3338,1.0,2514,arvet
0701,2010,3901,1.0,25678,arvet
0702,2010,3903,1.0,10065,arvet
0704,2010,3905,1.0,39367,arvet
0706,2010,3907,1.0,43126,arvet
0709,2010,3909,1.0,42412,arvet
0711,2010,3301,1.0,6466,arvet
0713,2010,3903,1.0,8303,arvet
0714,2010,3903,1.0,3064,arvet
0716,2010,3905,1.0,8710,arvet
0719,2010,3907,1.0,5294,arvet
0720,2010,3907,1.0,10994,arvet
0722,2010,3911,1.0,20713,arvet
0723,2010,3911,1.0,4685,arvet
0728,2010,3909,1.0,2409,arvet
0805,2010,4001,1.0,34623,arvet
0806,2010,4003,1.0,51668,arvet
0807,2010,4005,1.0,12390,arvet
0811,2010,4010,1.0,2412,arvet
0814,2010,4012,1.0,14107,arvet
0815,2010,4014,1.0,10620,arvet
0817,2010,4016,1.0,4159,arvet
0819,2010,4018,1.0,6527,arvet
0821,2010,4020,1.0,5595,arvet
0822,2010,4020,1.0,4270,arvet
0826,2010,4026,1.0,6022,arvet
0827,2010,4024,1.0,1587,arvet
0828,2010,4022,1.0,2966,arvet
0829,2010,4028,1.0,2522,arvet
0830,2010,4030,1.0,1404,arvet
0831,2010,4032,1.0,1381,arvet
0833,2010,4034,1.0,2337,arvet
0834,2010,4036,1.0,3641,arvet
0901,2010,4201,1.0,6894,arvet
0904,2010,4202,1.0,20497,arvet
0906,2010,4203,1.0,41655,arvet
0911,2010,4211,1.0,2478,arvet
0912,2010,4212,1.0,1886,arvet
0914,2010,4213,1.0,5939,arvet
0919,2010,4214,1.0,5002,arvet
0926,2010,4215,1.0,9465,arvet
0928,2010,4216,1.0,4689,arvet
0929,2010,4217,1.0,1861,arvet
0935,2010,4218,1.0,1254,arvet
0937,2010,4219,1.0,3397,arvet
0938,2010,4220,1.0,1223,arvet
0940,2010,4221,1.0,1289,arvet
0941,2010,4222,1.0,970,arvet
1001,2010,4204,1.0,81295,arvet
1002,2010,4205,1.0,14696,arvet
1003,2010,4206,1.0,9410,arvet
1004,2010,4207,1.0,9003,arvet
1014,2010,4223,1.0,13116,arvet
1017,2010,4204,1.0,5940,arvet
1018,2010,4204,1.0,10509,arvet
1021,2010,4205,1.0,2231,arvet
1026,2010,4224,1.0,917,arvet
1027,2010,4225,1.0,1670,arvet
1029,2010,4205,1.0,4661,arvet
1032,2010,4225,1.0,7739,arvet
1034,2010,4226,1.0,1624,arvet
1037,2010,4227,1.0,5776,arvet
1046,2010,4228,1.0,1790,arvet
1101,2010,1101,1.0,14170,arvet
1102,2010,1108,1.0,64671,arvet
1103,2010,1103,1.0,123850,arvet
1106,2010,1106,1.0,34049,arvet
1111,2010,1111,1.0,3285,arvet
1112,2010,1112,1.0,3139,arvet
1114,2010,1114,1.0,2583,arvet
1119,2010,1119,1.0,16342,arvet
1120,2010,1120,1.0,16918,arvet
1121,2010,1121,1.0,16077,arvet
1122,2010,1122,1.0,10208,arvet
1124,2010,1124,1.0,22831,arvet
1127,2010,1127,1.0,9997,arvet
1129,2010,1108,1.0,1149,arvet
1130,2010,1130,1.0,11206,arvet
1133,2010,1133,1.0,2744,arvet
1134,2010,1134,1.0,3849,arvet
1135,2010,1135,1.0,4695,arvet
1141,2010,1103,1.0,2824,arvet
1142,2010,1103,1.0,4035,arvet
1144,2010,1144,1.0,527,arvet
1145,2010,1145,1.0,831,arvet
1146,2010,1146,1.0,9928,arvet
1149,2010,1149,1.0,39624,arvet
1151,2010,1151,1.0,218,arvet
1160,2010,1160,1.0,8197,arvet
1201,2010,4601,1.0,256600,arvet
1211,2010,4611,1.0,3882,arvet
1216,2010,4612,1.0,4999,arvet
1219,2010,4613,1.0,11275,arvet
1221,2010,4614,1.0,17565,arvet
1222,2010,4615,1.0,2931,arvet
1223,2010,4616,1.0,2779,arvet
1224,2010,4617,1.0,13187,arvet
1227,2010,4618,1.0,1036,arvet
1228,2010,4618,1.0,7047,arvet
1231,2010,4618,1.0,3382,arvet
1232,2010,4619,1.0,958,arvet
1233,2010,4620,1.0,1129,arvet
1234,2010,4621,1.0,947,arvet
1235,2010,4621,1.0,13902,arvet
1238,2010,4622,1.0,8360,arvet
1241,2010,4624,1.0,3823,arvet
1242,2010,4623,1.0,2375,arvet
1243,2010,4624,1.0,16684,arvet
1244,2010,4625,1.0,4571,arvet
1245,2010,4626,1.0,6079,arvet
1246,2010,4626,1.0,21823,arvet
1247,2010,4627,1.0,24993,arvet
1251,2010,4628,1.0,4107,arvet
1252,2010,4629,1.0,344,arvet
1253,2010,4630,1.0,7421,arvet
1256,2010,4631,1.0,6631,arvet
1259,2010,4626,1.0,4267,arvet
1260,2010,4631,1.0,4825,arvet
1263,2010,4631,1.0,14286,arvet
1264,2010,4632,1.0,2738,arvet
1265,2010,4633,1.0,594,arvet
1266,2010,4634,1.0,1635,arvet
1401,2010,4602,1.0,11586,arvet
1411,2010,4635,1.0,2302,arvet
1412,2010,4636,1.0,867,arvet
1413,2010,4637,1.0,1502,arvet
1416,2010,4638,1.0,4256,arvet
1417,2010,4639,1.0,2768,arvet
1418,2010,4640,1.0,1344,arvet
1419,2010,4640,1.0,2182,arvet
1420,2010,4640,1.0,7035,arvet
1421,2010,4641,1.0,1682,arvet
1422,2010,4642,1.0,2199,arvet
1424,2010,4643,1.0,5634,arvet
1426,2010,4644,1.0,4945,arvet
1428,2010,4645,1.0,2999,arvet
1429,2010,4646,1.0,2846,arvet
1430,2010,4647,1.0,2778,arvet
1431,2010,4647,1.0,2981,arvet
1432,2010,4647,1.0,12035,arvet
1433,2010,4647,1.0,2675,arvet
1438,2010,4648,1.0,3908,arvet
1439,2010,4602,1.0,5996,arvet
1441,2010,4649,1.0,2821,arvet
1443,2010,4649,1.0,5849,arvet
1444,2010,1577,1.0,1227,arvet
1445,2010,4650,1.0,5696,arvet
1449,2010,4651,1.0,6967,arvet
1502,2010,1506,1.0,24795,arvet
1504,2010,1508,1.0,42982,arvet
1505,2010,1505,1.0,23238,arvet
1511,2010,1511,1.0,3471,arvet
1514,2010,1514,1.0,2518,arvet
1515,2010,1515,1.0,8383,arvet
1516,2010,1516,1.0,7461,arvet
1517,2010,1517,1.0,4859,arvet
1519,2010,1577,1.0,8573,arvet
1520,2010,1520,1.0,10343,arvet
1523,2010,1508,1.0,2138,arvet
1524,2010,1578,1.0,1801,arvet
1525,2010,1525,1.0,4531,arvet
1526,2010,1578,1.0,1030,arvet
1528,2010,1528,1.0,7589,arvet
1529,2010,1508,1.0,3944,arvet
1531,2010,1531,1.0,7931,arvet
1532,2010,1532,1.0,7029,arvet
1534,2010,1580,1.0,8739,arvet
1535,2010,1535,1.0,6506,arvet
1539,2010,1539,1.0,7413,arvet
1543,2010,1506,1.0,3074,arvet
1545,2010,1506,1.0,1952,arvet
1546,2010,1508,1.0,1320,arvet
1547,2010,1547,1.0,3196,arvet
1548,2010,1579,1.0,9336,arvet
1551,2010,1579,1.0,3382,arvet
1554,2010,1554,1.0,5477,arvet
1557,2010,1557,1.0,2599,arvet
1560,2010,1560,1.0,3071,arvet
1563,2010,1563,1.0,7289,arvet
1566,2010,1566,1.0,5956,arvet
1567,2010,5061,1.0,2041,arvet
1571,2010,5055,1.0,1650,arvet
1573,2010,1573,1.0,2143,arvet
1576,2010,1576,1.0,3502,arvet
1601,2010,5001,1.0,170936,arvet
1612,2010,5055,1.0,4207,arvet
1613,2010,5055,0.153333,998,"delt, anslått fra befolkningsendring 2019→2020"
1613,2010,5056,0.339048,998,"delt, anslått fra befolkningsendring 2019→2020"
1613,2010,5059,0.507619,998,"delt, anslått fra befolkningsendring 2019→2020"
1617,2010,5056,1.0,4256,arvet
1620,2010,5014,1.0,4314,arvet
1621,2010,5057,1.0,5121,arvet
1622,2010,5059,1.0,1719,arvet
1624,2010,5054,1.0,6442,arvet
1627,2010,5057,1.0,4548,arvet
1630,2010,5058,1.0,3220,arvet
1632,2010,5058,1.0,999,arvet
1633,2010,5020,1.0,1033,arvet
1634,2010,5021,1.0,6603,arvet
1635,2010,5022,1.0,2622,arvet
1636,2010,5059,1.0,3920,arvet
1638,2010,5059,1.0,11276,arvet
1640,2010,5025,1.0,5576,arvet
1644,2010,5026,1.0,2064,arvet
1648,2010,5027,1.0,6012,arvet
1653,2010,5028,1.0,14841,arvet
1657,2010,5029,1.0,6626,arvet
1662,2010,5001,1.0,5801,arvet
1663,2010,5031,1.0,12550,arvet
1664,2010,5032,1.0,4004,arvet
1665,2010,5033,1.0,859,arvet
1702,2010,5006,1.0,21080,arvet
1703,2010,5007,1.0,12795,arvet
1711,2010,5034,1.0,2471,arvet
1714,2010,5035,1.0,21375,arvet
1717,2010,5036,1.0,2495,arvet
1718,2010,5054,1.0,3528,arvet
1719,2010,5037,1.0,18580,arvet
1721,2010,5038,1.0,14222,arvet
1723,2010,5053,1.0,810,arvet
1724,2010,5006,1.0,2914,arvet
1725,2010,5007,1.0,1697,arvet
1729,2010,5053,1.0,5879,arvet
1736,2010,5041,1.0,2164,arvet
1738,2010,5042,1.0,1435,arvet
1739,2010,5043,1.0,495,arvet
1740,2010,5044,1.0,928,arvet
1742,2010,5045,1.0,2361,arvet
1743,2010,5046,1.0,1270,arvet
1744,2010,5047,1.0,3577,arvet
1748,2010,5007,1.0,670,arvet
1749,2010,5049,1.0,1104,arvet
1750,2010,5060,1.0,4122,arvet
1751,2010,5060,1.0,4990,arvet
1755,2010,5052,1.0,593,arvet
1804,2010,1804,1.0,47282,arvet
1805,2010,1806,1.0,18402,arvet
1811,2010,1811,1.0,1601,arvet
1812,2010,1812,1.0,2041,arvet
1813,2010,1813,1.0,7660,arvet
1815,2010,1815,1.0,1288,arvet
1816,2010,1816,1.0,510,arvet
1818,2010,1818,1.0,1618,arvet
1820,2010,1820,1.0,7196,arvet
1822,2010,1822,1.0,2140,arvet
1824,2010,1824,1.0,13388,arvet
1825,2010,1825,1.0,1496,arvet
1826,2010,1826,1.0,1444,arvet
1827,2010,1827,1.0,1431,arvet
1828,2010,1828,1.0,1786,arvet
1832,2010,1832,1.0,4584,arvet
1833,2010,1833,1.0,25282,arvet
1834,2010,1834,1.0,1900,arvet
1835,2010,1835,1.0,489,arvet
1836,2010,1836,1.0,1281,arvet
1837,2010,1837,1.0,6639,arvet
1838,2010,1838,1.0,1996,arvet
1839,2010,1839,1.0,1114,arvet
1840,2010,1840,1.0,4692,arvet
1841,2010,1841,1.0,9552,arvet
1845,2010,1845,1.0,1984,arvet
1848,2010,1848,1.0,2619,arvet
1849,2010,1875,1.0,1752,arvet
1850,2010,1806,0.422336,2007,"delt, anslått fra befolkningsendring 2019→2020"
1850,2010,1875,0.577664,2007,"delt, anslått fra befolkningsendring 2019→2020"
1851,2010,1851,1.0,2181,arvet
1852,2010,5512,1.0,1345,arvet
1853,2010,1853,1.0,1357,arvet
1854,2010,1806,1.0,2616,arvet
1856,2010,1856,1.0,612,arvet
1857,2010,1857,1.0,761,arvet
1859,2010,1859,1.0,1369,arvet
1860,2010,1860,1.0,10674,arvet
1865,2010,1865,1.0,9023,arvet
1866,2010,1866,1.0,7981,arvet
1867,2010,1867,1.0,2789,arvet
1868,2010,1868,1.0,4438,arvet
1870,2010,1870,1.0,9819,arvet
1871,2010,1871,1.0,5002,arvet
1874,2010,1874,1.0,1130,arvet
1901,2010,5503,1.0,23257,arvet
1902,2010,5501,1.0,67305,arvet
1911,2010,5510,1.0,3049,arvet
1913,2010,5512,1.0,2855,arvet
1915,2010,5503,1.0,482,arvet
1917,2010,5514,1.0,1408,arvet
1919,2010,5516,1.0,1150,arvet
1920,2010,5518,1.0,1012,arvet
1922,2010,5520,1.0,3949,arvet
1923,2010,5522,1.0,2211,arvet
1924,2010,5524,1.0,6510,arvet
1925,2010,5526,1.0,3366,arvet
1926,2010,5528,1.0,1233,arvet
1927,2010,5530,1.0,1552,arvet
1928,2010,5530,1.0,899,arvet
1929,2010,5530,1.0,926,arvet
1931,2010,5530,1.0,11243,arvet
1933,2010,5532,1.0,5515,arvet
1936,2010,5534,1.0,2371,arvet
1938,2010,5536,1.0,3152,arvet
1939,2010,5538,1.0,1888,arvet
1940,2010,5540,1.0,2207,arvet
1941,2010,5542,1.0,2881,arvet
1942,2010,5544,1.0,4757,arvet
1943,2010,5546,1.0,1316,arvet
2002,2010,5634,1.0,2124,arvet
2003,2010,5607,1.0,6101,arvet
2004,2010,5603,1.0,9724,arvet
2011,2010,5612,1.0,2949,arvet
2012,2010,5601,1.0,18680,arvet
2014,2010,5614,1.0,1087,arvet
2015,2010,5616,1.0,934,arvet
2017,2010,5603,1.0,1026,arvet
2018,2010,5618,1.0,1267,arvet
2019,2010,5620,1.0,3185,arvet
2020,2010,5622,1.0,3991,arvet
2021,2010,5610,1.0,2789,arvet
2022,2010,5624,1.0,1342,arvet
2023,2010,5626,1.0,1009,arvet
2024,2010,5630,1.0,1044,arvet
2025,2010,5628,1.0,2912,arvet
2027,2010,5636,1.0,884,arvet
2028,2010,5632,1.0,2070,arvet
2030,2010,5605,1.0,9738,arvet
0101,2011,3101,1.0,29220,arvet
0104,2011,3103,1.0,30265,arvet
0105,2011,3105,1.0,52805,arvet
0106,2011,3107,1.0,74579,arvet
0111,2011,3110,1.0,4160,arvet
0118,2011,3124,1.0,1414,arvet
0119,2011,3122,1.0,3476,arvet
0121,2011,3226,1.0,678,arvet
0122,2011,3118,1.0,5142,arvet
0123,2011,3118,1.0,5265,arvet
0124,2011,3118,1.0,14909,arvet
0125,2011,3118,1.0,10940,arvet
0127,2011,3116,1.0,3576,arvet
0128,2011,3120,1.0,7601,arvet
0135,2011,3112,1.0,6946,arvet
0136,2011,3103,1.0,14426,arvet
0137,2011,3114,1.0,4573,arvet
0138,2011,3118,1.0,4852,arvet
0211,2011,3216,1.0,14708,arvet
0213,2011,3207,1.0,28587,arvet
0214,2011,3218,1.0,16733,arvet
0215,2011,3214,1.0,14814,arvet
0216,2011,3212,1.0,17515,arvet
0217,2011,3207,1.0,25072,arvet
0219,2011,3201,1.0,112789,arvet
0220,2011,3203,1.0,55284,arvet
0221,2011,3226,1.0,14632,arvet
0226,2011,3205,1.0,15686,arvet
0227,2011,3205,1.0,10431,arvet
0228,2011,3224,1.0,15920,arvet
0229,2011,3220,1.0,10262,arvet
0230,2011,3222,1.0,33308,arvet
0231,2011,3205,1.0,48752,arvet
0233,2011,3232,1.0,21165,arvet
0234,2011,3230,1.0,5990,arvet
0235,2011,3209,1.0,30081,arvet
0236,2011,3228,1.0,19049,arvet
0237,2011,3240,1.0,21128,arvet
0238,2011,3238,1.0,11128,arvet
0239,2011,3242,1.0,2619,arvet
0301,2011,0301,1.0,599230,arvet
0402,2011,3401,1.0,17436,arvet
0403,2011,3403,1.0,28662,arvet
0412,2011,3411,1.0,32842,arvet
0415,2011,3412,1.0,7353,arvet
0417,2011,3413,1.0,19154,arvet
0418,2011,3414,1.0,5113,arvet
0419,2011,3415,1.0,7831,arvet
0420,2011,3416,1.0,6299,arvet
0423,2011,3417,1.0,5024,arvet
0425,2011,3418,1.0,7597,arvet
0426,2011,3419,1.0,3882,arvet
0427,2011,3420,1.0,19979,arvet
0428,2011,3421,1.0,6754,arvet
0429,2011,3422,1.0,4317,arvet
0430,2011,3423,1.0,2665,arvet
0432,2011,3424,1.0,1974,arvet
0434,2011,3425,1.0,1409,arvet
0436,2011,3426,1.0,1684,arvet
0437,2011,3427,1.0,5495,arvet
0438,2011,3428,1.0,2447,arvet
0439,2011,3429,1.0,1660,arvet
0441,2011,3430,1.0,2045,arvet
0501,2011,3405,1.0,26571,arvet
0502,2011,3407,1.0,28974,arvet
0511,2011,3431,1.0,2748,arvet
0512,2011,3432,1.0,2197,arvet
0513,2011,3433,1.0,2299,arvet
0514,2011,3434,1.0,2401,arvet
0515,2011,3435,1.0,3718,arvet
0516,2011,3436,1.0,5834,arvet
0517,2011,3437,1.0,6004,arvet
0519,2011,3438,1.0,3212,arvet
0520,2011,3439,1.0,4556,arvet
0521,2011,3440,1.0,5092,arvet
0522,2011,3441,1.0,6141,arvet
0528,2011,3442,1.0,14604,arvet
0529,2011,3443,1.0,12803,arvet
0532,2011,3236,1.0,6359,arvet
0533,2011,3234,1.0,8654,arvet
0534,2011,3446,1.0,13434,arvet
0536,2011,3447,1.0,5837,arvet
0538,2011,3448,1.0,6716,arvet
0540,2011,3449,1.0,3164,arvet
0541,2011,3450,1.0,1388,arvet
0542,2011,3451,1.0,6402,arvet
0543,2011,3452,1.0,2217,arvet
0544,2011,3453,1.0,3171,arvet
0545,2011,3454,1.0,1591,arvet
0602,2011,3301,1.0,63582,arvet
0604,2011,3303,1.0,25090,arvet
0605,2011,3305,1.0,28946,arvet
0612,2011,3310,1.0,6140,arvet
0615,2011,3320,1.0,1000,arvet
0616,2011,3322,1.0,3445,arvet
0617,2011,3324,1.0,4572,arvet
0618,2011,3326,1.0,2140,arvet
0619,2011,3328,1.0,4713,arvet
0620,2011,3330,1.0,4453,arvet
0621,2011,3332,1.0,3524,arvet
0622,2011,3318,1.0,2164,arvet
0623,2011,3316,1.0,12940,arvet
0624,2011,3314,1.0,16987,arvet
0625,2011,3301,1.0,22917,arvet
0626,2011,3312,1.0,23580,arvet
0627,2011,3203,1.0,19264,arvet
0628,2011,3203,1.0,9155,arvet
0631,2011,3334,1.0,2592,arvet
0632,2011,3336,1.0,1382,arvet
0633,2011,3338,1.0,2524,arvet
0701,2011,3901,1.0,26036,arvet
0702,2011,3903,1.0,10152,arvet
0704,2011,3905,1.0,39758,arvet
0706,2011,3907,1.0,43648,arvet
0709,2011,3909,1.0,42638,arvet
0711,2011,3301,1.0,6494,arvet
0713,2011,3903,1.0,8529,arvet
0714,2011,3903,1.0,3073,arvet
0716,2011,3905,1.0,8821,arvet
0719,2011,3907,1.0,5372,arvet
0720,2011,3907,1.0,11129,arvet
0722,2011,3911,1.0,20897,arvet
0723,2011,3911,1.0,4738,arvet
0728,2011,3909,1.0,2420,arvet
0805,2011,4001,1.0,35043,arvet
0806,2011,4003,1.0,52077,arvet
0807,2011,4005,1.0,12396,arvet
0811,2011,4010,1.0,2419,arvet
0814,2011,4012,1.0,14030,arvet
0815,2011,4014,1.0,10695,arvet
0817,2011,4016,1.0,4124,arvet
0819,2011,4018,1.0,6561,arvet
0821,2011,4020,1.0,5659,arvet
0822,2011,4020,1.0,4358,arvet
0826,2011,4026,1.0,6037,arvet
0827,2011,4024,1.0,1597,arvet
0828,2011,4022,1.0,2955,arvet
0829,2011,4028,1.0,2501,arvet
0830,2011,4030,1.0,1405,arvet
0831,2011,4032,1.0,1351,arvet
0833,2011,4034,1.0,2316,arvet
0834,2011,4036,1.0,3661,arvet
0901,2011,4201,1.0,6871,arvet
0904,2011,4202,1.0,20823,arvet
0906,2011,4203,1.0,42229,arvet
0911,2011,4211,1.0,2497,arvet
0912,2011,4212,1.0,1922,arvet
0914,2011,4213,1.0,5969,arvet
0919,2011,4214,1.0,5127,arvet
0926,2011,4215,1.0,9713,arvet
0928,2011,4216,1.0,4776,arvet
0929,2011,4217,1.0,1829,arvet
0935,2011,4218,1.0,1305,arvet
0937,2011,4219,1.0,3475,arvet
0938,2011,4220,1.0,1239,arvet
0940,2011,4221,1.0,1284,arvet
0941,2011,4222,1.0,989,arvet
1001,2011,4204,1.0,82394,arvet
1002,2011,4205,1.0,14960,arvet
1003,2011,4206,1.0,9415,arvet
1004,2011,4207,1.0,9013,arvet
1014,2011,4223,1.0,13334,arvet
1017,2011,4204,1.0,5999,arvet
1018,2011,4204,1.0,10709,arvet
1021,2011,4205,1.0,2227,arvet
1026,2011,4224,1.0,912,arvet
1027,2011,4225,1.0,1660,arvet
1029,2011,4205,1.0,4724,arvet
1032,2011,4225,1.0,7815,arvet
1034,2011,4226,1.0,1639,arvet
1037,2011,4227,1.0,5816,arvet
1046,2011,4228,1.0,1791,arvet
1101,2011,1101,1.0,14346,arvet
1102,2011,1108,1.0,66245,arvet
1103,2011,1103,1.0,126021,arvet
1106,2011,1106,1.0,34619,arvet
1111,2011,1111,1.0,3265,arvet
1112,2011,1112,1.0,3186,arvet
1114,2011,1114,1.0,2651,arvet
1119,2011,1119,1.0,16822,arvet
1120,2011,1120,1.0,17397,arvet
1121,2011,1121,1.0,16450,arvet
1122,2011,1122,1.0,10508,arvet
1124,2011,1124,1.0,23350,arvet
1127,2011,1127,1.0,10061,arvet
1129,2011,1108,1.0,1166,arvet
1130,2011,1130,1.0,11379,arvet
1133,2011,1133,1.0,2814,arvet
1134,2011,1134,1.0,3850,arvet
1135,2011,1135,1.0,4703,arvet
1141,2011,1103,1.0,2919,arvet
1142,2011,1103,1.0,4202,arvet
1144,2011,1144,1.0,528,arvet
1145,2011,1145,1.0,837,arvet
1146,2011,1146,1.0,10191,arvet
1149,2011,1149,1.0,40063,arvet
1151,2011,1151,1.0,216,arvet
1160,2011,1160,1.0,8298,arvet
1201,2011,4601,1.0,260392,arvet
1211,2011,4611,1.0,3909,arvet
1216,2011,4612,1.0,5138,arvet
1219,2011,4613,1.0,11421,arvet
1221,2011,4614,1.0,17804,arvet
1222,2011,4615,1.0,2929,arvet
1223,2011,4616,1.0,2756,arvet
1224,2011,4617,1.0,13243,arvet
1227,2011,4618,1.0,1041,arvet
1228,2011,4618,1.0,6985,arvet
1231,2011,4618,1.0,3405,arvet
1232,2011,4619,1.0,959,arvet
1233,2011,4620,1.0,1118,arvet
1234,2011,4621,1.0,947,arvet
1235,2011,4621,1.0,13957,arvet
1238,2011,4622,1.0,8442,arvet
1241,2011,4624,1.0,3851,arvet
1242,2011,4623,1.0,2394,arvet
1243,2011,4624,1.0,17210,arvet
1244,2011,4625,1.0,4680,arvet
1245,2011,4626,1.0,6265,arvet
1246,2011,4626,1.0,22220,arvet
1247,2011,4627,1.0,25602,arvet
1251,2011,4628,1.0,4153,arvet
1252,2011,4629,1.0,370,arvet
1253,2011,4630,1.0,7465,arvet
1256,2011,4631,1.0,6824,arvet
1259,2011,4626,1.0,4300,arvet
1260,2011,4631,1.0,4896,arvet
1263,2011,4631,1.0,14516,arvet
1264,2011,4632,1.0,2789,arvet
1265,2011,4633,1.0,587,arvet
1266,2011,4634,1.0,1672,arvet
1401,2011,4602,1.0,11588,arvet
1411,2011,4635,1.0,2299,arvet
1412,2011,4636,1.0,862,arvet
1413,2011,4637,1.0,1483,arvet
1416,2011,4638,1.0,4280,arvet
1417,2011,4639,1.0,2758,arvet
1418,2011,4640,1.0,1343,arvet
1419,2011,4640,1.0,2225,arvet
1420,2011,4640,1.0,7160,arvet
1421,2011,4641,1.0,1689,arvet
1422,2011,4642,1.0,2224,arvet
1424,2011,4643,1.0,5601,arvet
1426,2011,4644,1.0,5023,arvet
1428,2011,4645,1.0,3000,arvet
1429,2011,4646,1.0,2909,arvet
1430,2011,4647,1.0,2798,arvet
1431,2011,4647,1.0,3021,arvet
1432,2011,4647,1.0,12207,arvet
1433,2011,4647,1.0,2687,arvet
1438,2011,4648,1.0,3910,arvet
1439,2011,4602,1.0,6030,arvet
1441,2011,4649,1.0,2810,arvet
1443,2011,4649,1.0,5905,arvet
1444,2011,1577,1.0,1207,arvet
1445,2011,4650,1.0,5705,arvet
1449,2011,4651,1.0,7018,arvet
1502,2011,1506,1.0,25089,arvet
1504,2011,1508,1.0,43670,arvet
1505,2011,1505,1.0,23570,arvet
1511,2011,1511,1.0,3417,arvet
1514,2011,1514,1.0,2625,arvet
1515,2011,1515,1.0,8533,arvet
1516,2011,1516,1.0,7751,arvet
1517,2011,1517,1.0,4932,arvet
1519,2011,1577,1.0,8655,arvet
1520,2011,1520,1.0,10373,arvet
1523,2011,1508,1.0,2120,arvet
1524,2011,1578,1.0,1761,arvet
1525,2011,1525,1.0,4575,arvet
1526,2011,1578,1.0,1022,arvet
1528,2011,1528,1.0,7662,arvet
1529,2011,1508,1.0,4079,arvet
1531,2011,1531,1.0,8096,arvet
1532,2011,1532,1.0,7149,arvet
1534,2011,1580,1.0,8857,arvet
1535,2011,1535,1.0,6504,arvet
1539,2011,1539,1.0,7400,arvet
1543,2011,1506,1.0,2988,arvet
1545,2011,1506,1.0,1968,arvet
1546,2011,1508,1.0,1332,arvet
1547,2011,1547,1.0,3249,arvet
1548,2011,1579,1.0,9324,arvet
1551,2011,1579,1.0,3438,arvet
1554,2011,1554,1.0,5520,arvet
1557,2011,1557,1.0,2582,arvet
1560,2011,1560,1.0,3065,arvet
1563,2011,1563,1.0,7267,arvet
1566,2011,1566,1.0,5949,arvet
1567,2011,5061,1.0,2061,arvet
1571,2011,5055,1.0,1661,arvet
1573,2011,1573,1.0,2137,arvet
1576,2011,1576,1.0,3523,arvet
1601,2011,5001,1.0,173486,arvet
1612,2011,5055,1.0,4232,arvet
1613,2011,5055,0.153333,992,"delt, anslått fra befolkningsendring 2019→2020"
1613,2011,5056,0.339048,992,"delt, anslått fra befolkningsendring 2019→2020"
1613,2011,5059,0.507619,992,"delt, anslått fra befolkningsendring 2019→2020"
1617,2011,5056,1.0,4340,arvet
1620,2011,5014,1.0,4326,arvet
1621,2011,5057,1.0,5133,arvet
1622,2011,5059,1.0,1745,arvet
1624,2011,5054,1.0,6543,arvet
1627,2011,5057,1.0,4570,arvet
1630,2011,5058,1.0,3229,arvet
1632,2011,5058,1.0,994,arvet
1633,2011,5020,1.0,1025,arvet
1634,2011,5021,1.0,6691,arvet
1635,2011,5022,1.0,2629,arvet
1636,2011,5059,1.0,3903,arvet
1638,2011,5059,1.0,11365,arvet
1640,2011,5025,1.0,5581,arvet
1644,2011,5026,1.0,2048,arvet
1648,2011,5027,1.0,6015,arvet
1653,2011,5028,1.0,15028,arvet
1657,2011,5029,1.0,6756,arvet
1662,2011,5001,1.0,5894,arvet
1663,2011,5031,1.0,12677,arvet
1664,2011,5032,1.0,3996,arvet
1665,2011,5033,1.0,868,arvet
1702,2011,5006,1.0,21151,arvet
1703,2011,5007,1.0,12906,arvet
1711,2011,5034,1.0,2503,arvet
1714,2011,5035,1.0,21659,arvet
1717,2011,5036,1.0,2538,arvet
1718,2011,5054,1.0,3522,arvet
1719,2011,5037,1.0,18741,arvet
1721,2011,5038,1.0,14334,arvet
1723,2011,5053,1.0,811,eksakt-sum
1724,2011,5006,1.0,2609,arvet
1725,2011,5007,1.0,1707,arvet
1729,2011,5053,1.0,5906,eksakt-sum
1736,2011,5041,1.0,2172,arvet
1738,2011,5042,1.0,1406,arvet
1739,2011,5043,1.0,499,arvet
1740,2011,5044,1.0,928,arvet
1742,2011,5045,1.0,2357,arvet
1743,2011,5046,1.0,1270,arvet
1744,2011,5047,1.0,3636,arvet
1748,2011,5007,1.0,653,arvet
1749,2011,5049,1.0,1109,arvet
1750,2011,5060,1.0,4135,arvet
1751,2011,5060,1.0,4999,arvet
1755,2011,5052,1.0,589,arvet
1804,2011,1804,1.0,47847,arvet
1805,2011,1806,1.0,18380,arvet
1811,2011,1811,1.0,1592,arvet
1812,2011,1812,1.0,2025,arvet
1813,2011,1813,1.0,7719,arvet
1815,2011,1815,1.0,1270,arvet
1816,2011,1816,1.0,520,arvet
1818,2011,1818,1.0,1649,arvet
1820,2011,1820,1.0,7296,arvet
1822,2011,1822,1.0,2160,arvet
1824,2011,1824,1.0,13307,arvet
1825,2011,1825,1.0,1487,arvet
1826,2011,1826,1.0,1463,arvet
1827,2011,1827,1.0,1449,arvet
1828,2011,1828,1.0,1808,arvet
1832,2011,1832,1.0,4600,arvet
1833,2011,1833,1.0,25499,arvet
1834,2011,1834,1.0,1912,arvet
1835,2011,1835,1.0,490,arvet
1836,2011,1836,1.0,1294,arvet
1837,2011,1837,1.0,6650,arvet
1838,2011,1838,1.0,2020,arvet
1839,2011,1839,1.0,1103,arvet
1840,2011,1840,1.0,4672,arvet
