kode,aar,kom2024,andel,metode
0214,1961,3218,1.0,arvet
0215,1961,3214,1.0,arvet
0216,1961,3212,1.0,arvet
0217,1961,3207,1.0,arvet
0219,1961,3201,1.0,arvet
0220,1961,3203,1.0,arvet
0221u,1961,3226,1.0,arvet
0222,1961,3226,1.0,arvet
0223,1961,3226,1.0,arvet
0224,1961,3226,1.0,arvet
0225,1961,3205,1.0,rapport 99/13
0226,1961,3205,1.0,arvet
0227,1961,3205,1.0,arvet
0228,1961,3224,1.0,arvet
0229,1961,3220,1.0,arvet
0230,1961,3222,1.0,arvet
0231,1961,3205,1.0,arvet
0232,1961,3205,1.0,rapport 99/13
0233,1961,3232,1.0,arvet
0234,1961,3230,1.0,arvet
0235,1961,3209,1.0,arvet
0236,1961,3228,1.0,arvet
0237,1961,3240,1.0,arvet
0238,1961,3238,1.0,arvet
0239,1961,3242,1.0,arvet
0240,1961,3240,1.0,arvet
0301,1961,0301,1.0,arvet
0401,1961,3403,1.0,arvet
0402,1961,3401,1.0,arvet
0411,1961,3411,1.0,arvet
0412,1961,3411,1.0,arvet
0413,1961,3411,1.0,arvet
0414,1961,3403,1.0,arvet
0415,1961,3412,1.0,arvet
0416,1961,3413,1.0,arvet
0417,1961,3413,1.0,arvet
0418,1961,3414,1.0,arvet
0419,1961,3415,1.0,arvet
0420,1961,3416,1.0,arvet
0421,1961,3401,1.0,arvet
0422,1961,3401,1.0,arvet
0423,1961,3417,1.0,arvet
0424,1961,3418,1.0,arvet
0425,1961,3418,1.0,arvet
0426,1961,3419,1.0,arvet
0427,1961,3420,1.0,arvet
0428,1961,3421,1.0,arvet
0429,1961,3422,1.0,arvet
0430,1961,3423,1.0,arvet
0431,1961,3423,1.0,arvet
0432u,1961,3424,1.0,arvet
0433,1961,3424,1.0,arvet
0434,1961,3425,1.0,arvet
0435u,1961,3426,0.500806,arvet
0435u,1961,3430,0.499194,arvet
0436,1961,3426,0.500806,arvet
0436,1961,3430,0.499194,arvet
0437,1961,3427,1.0,arvet
0438,1961,3428,1.0,arvet
0439,1961,3429,1.0,arvet
0440,1961,3427,0.441489,arvet
0440,1961,5022,0.558511,arvet
0501,1961,3405,1.0,arvet
0502,1961,3407,1.0,arvet
0511,1961,3431,1.0,arvet
0512,1961,3432,1.0,arvet
0513,1961,3433,1.0,arvet
0514,1961,3434,1.0,arvet
0515,1961,3435,1.0,arvet
0516u,1961,3437,1.0,arvet
0517,1961,3437,1.0,arvet
0518u,1961,3436,0.635996,arvet
0518u,1961,3438,0.364004,arvet
0519,1961,3436,0.635996,arvet
0519,1961,3438,0.364004,arvet
0520,1961,3439,1.0,arvet
0521,1961,3440,1.0,arvet
0522u,1961,3441,1.0,rapport 99/13
0523,1961,3441,1.0,rapport 99/13
0524,1961,3405,1.0,arvet
0525,1961,3407,1.0,arvet
0526,1961,3407,1.0,arvet
0527,1961,3407,0.99103,arvet
0527,1961,3443,0.00897,arvet
0528,1961,3442,1.0,arvet
0529,1961,3443,1.0,arvet
0530,1961,3443,1.0,arvet
0531,1961,3442,1.0,arvet
0532,1961,3236,1.0,arvet
0533,1961,3234,1.0,arvet
0534,1961,3446,1.0,arvet
0535,1961,3446,1.0,rapport 99/13
0536,1961,3447,1.0,arvet
0537,1961,3447,0.915004,rapport 99/13 (delt)
0537,1961,3448,0.084996,rapport 99/13 (delt)
0538,1961,3448,1.0,arvet
0539,1961,3448,1.0,rapport 99/13
0540,1961,3449,1.0,arvet
0541,1961,3450,1.0,arvet
0542,1961,3451,1.0,arvet
0543,1961,3452,1.0,arvet
0544,1961,3453,1.0,arvet
0545,1961,3454,1.0,arvet
0601u,1961,3305,0.870941,arvet
0601u,1961,3310,0.129059,arvet
0602,1961,3301,1.0,arvet
0604,1961,3303,1.0,arvet
0611,1961,3305,0.870941,arvet
0611,1961,3310,0.129059,arvet
0612,1961,3305,0.870941,arvet
0612,1961,3310,0.129059,arvet
0613,1961,3305,0.870941,arvet
0613,1961,3310,0.129059,arvet
0614,1961,3305,0.870941,arvet
0614,1961,3310,0.129059,arvet
0615,1961,3320,1.0,arvet
0616,1961,3322,1.0,arvet
0617,1961,3324,1.0,arvet
0618,1961,3326,1.0,arvet
0619,1961,3328,1.0,arvet
0620,1961,3330,1.0,arvet
0621,1961,3332,1.0,arvet
0622,1961,3318,1.0,arvet
0623,1961,3316,1.0,arvet
0624,1961,3314,1.0,arvet
0625,1961,3301,1.0,arvet
0626,1961,3312,1.0,arvet
0627,1961,3203,1.0,arvet
0628,1961,3203,1.0,arvet
0629,1961,3303,1.0,arvet
0630,1961,3303,1.0,arvet
0631,1961,3334,1.0,arvet
0632,1961,3336,1.0,arvet
0633u,1961,3338,1.0,rapport 99/13
0634,1961,3338,1.0,rapport 99/13
0701ut,1961,3301,1.0,arvet
0702,1961,3903,1.0,arvet
0703,1961,3901,1.0,arvet
0704u,1961,3901,1.0,arvet
0705,1961,3905,1.0,arvet
0706,1961,3907,1.0,arvet
0707,1961,3909,1.0,arvet
0708,1961,3909,1.0,arvet
0711u,1961,3301,1.0,arvet
0712u,1961,3301,1.0,arvet
0713,1961,3903,1.0,arvet
0714,1961,3903,1.0,arvet
0715u,1961,3903,1.0,arvet
0716u,1961,3905,1.0,arvet
0717,1961,3901,1.0,arvet
0718,1961,3905,1.0,arvet
0719,1961,3907,1.0,arvet
0720,1961,3907,1.0,arvet
0721,1961,3905,1.0,arvet
0722,1961,3911,1.0,arvet
0723,1961,3911,1.0,arvet
0724,1961,3907,1.0,arvet
0725,1961,3909,1.0,arvet
0726,1961,3909,1.0,arvet
0727,1961,3909,1.0,arvet
0728,1961,3909,1.0,arvet
0802,1961,4012,1.0,arvet
0803,1961,4012,1.0,arvet
0804,1961,4001,1.0,arvet
0805,1961,4001,1.0,arvet
0806,1961,4003,1.0,arvet
0807,1961,4005,1.0,arvet
0811,1961,4010,1.0,arvet
0812,1961,4003,1.0,arvet
0813,1961,4001,1.0,arvet
0814,1961,4012,1.0,arvet
0815,1961,4014,1.0,arvet
0817,1961,4016,1.0,arvet
0818,1961,4003,1.0,arvet
0819u,1961,4003,0.059513,arvet
0819u,1961,4018,0.940487,arvet
0820,1961,4018,1.0,arvet
0821,1961,4020,1.0,arvet
0822,1961,4020,1.0,arvet
0823,1961,4005,1.0,arvet
0824,1961,3303,0.105854,arvet
0824,1961,4005,0.894146,arvet
0825,1961,4005,0.043568,arvet
0825,1961,4026,0.956432,arvet
0826,1961,4026,1.0,arvet
0827,1961,4024,1.0,arvet
0828,1961,4022,1.0,arvet
0829,1961,4028,1.0,arvet
0830,1961,4030,1.0,arvet
0831,1961,4032,1.0,arvet
0832,1961,4034,1.0,arvet
0833u,1961,4034,1.0,arvet
0834,1961,4036,1.0,arvet
0835,1961,4036,1.0,arvet
0901,1961,4201,1.0,arvet
0904,1961,4202,1.0,arvet
0905,1961,4215,1.0,rapport 99/13
0906,1961,4203,1.0,arvet
0911,1961,4211,1.0,arvet
0912,1961,4212,1.0,arvet
0913,1961,4201,1.0,arvet
0914,1961,4213,1.0,arvet
0916,1961,4203,1.0,rapport 99/13
0917,1961,4203,1.0,rapport 99/13
0918u,1961,4203,1.0,rapport 99/13
0919,1961,4214,1.0,arvet
0920,1961,4203,1.0,arvet
0921,1961,4203,1.0,arvet
0922,1961,4203,1.0,arvet
0923,1961,4202,1.0,arvet
0924,1961,4202,1.0,arvet
0925,1961,4202,0.958175,rapport 99/13 (delt)
0925,1961,4215,0.041825,rapport 99/13 (delt)
0926u,1961,4215,1.0,rapport 99/13
0927,1961,4215,1.0,rapport 99/13
0928,1961,4216,1.0,arvet
0929,1961,4217,1.0,arvet
0931,1961,4217,1.0,arvet
0932,1961,4214,1.0,arvet
0933,1961,4216,1.0,arvet
0934,1961,4216,1.0,arvet
0935,1961,4218,1.0,arvet
0937,1961,4219,1.0,arvet
0938,1961,4220,1.0,arvet
0939,1961,4221,1.0,rapport 99/13
0940,1961,4221,1.0,arvet
0941,1961,4222,1.0,arvet
1001,1961,4204,1.0,arvet
1002,1961,4205,1.0,arvet
1003,1961,4206,1.0,arvet
1004,1961,4207,1.0,arvet
1011,1961,4204,1.0,arvet
1012,1961,4204,1.0,arvet
1013,1961,4204,1.0,arvet
1014,1961,4223,1.0,arvet
1015,1961,4223,1.0,arvet
1016,1961,4204,0.040456,arvet
1016,1961,4223,0.959544,arvet
1017u,1961,4204,1.0,arvet
1018,1961,4204,1.0,arvet
1019,1961,4205,1.0,arvet
1020,1961,4204,0.007923,arvet
1020,1961,4205,0.992077,arvet
1021u,1961,4204,0.039568,arvet
1021u,1961,4205,0.960432,arvet
1022,1961,4205,1.0,arvet
1023,1961,4204,0.959085,arvet
1023,1961,4205,0.040915,arvet
1024,1961,4205,0.847861,arvet
1024,1961,4225,0.152139,arvet
1025,1961,4225,1.0,arvet
1026,1961,4224,1.0,arvet
1027u,1961,4225,1.0,arvet
1028,1961,4225,1.0,arvet
1029u,1961,4205,1.0,arvet
1030,1961,4205,1.0,arvet
1031,1961,4225,1.0,arvet
1032,1961,4225,1.0,arvet
1033,1961,4225,1.0,arvet
1034,1961,4226,1.0,arvet
1035,1961,4226,1.0,arvet
1036,1961,4227,1.0,arvet
1037,1961,4227,1.0,arvet
1038,1961,4227,1.0,arvet
1039,1961,4206,1.0,arvet
1040,1961,4206,1.0,arvet
1041,1961,4206,1.0,arvet
1042,1961,4207,1.0,arvet
1043,1961,4207,1.0,arvet
1044,1961,4207,1.0,arvet
1045,1961,4207,1.0,arvet
1046,1961,4228,1.0,arvet
1101u,1961,1101,1.0,arvet
1102,1961,1108,1.0,arvet
1103,1961,1103,1.0,arvet
1104,1961,1149,1.0,arvet
1105,1961,1149,1.0,arvet
1106,1961,1106,1.0,arvet
1111,1961,1111,1.0,arvet
1112,1961,1112,1.0,arvet
1113,1961,1101,0.172466,arvet
1113,1961,1112,0.827534,arvet
1114,1961,1114,1.0,arvet
1115,1961,1101,1.0,arvet
1116,1961,1101,1.0,arvet
1117,1961,1119,1.0,arvet
1118,1961,1119,1.0,arvet
1119u,1961,1119,1.0,arvet
1120,1961,1120,1.0,arvet
1121,1961,1121,1.0,arvet
1122u,1961,1122,1.0,arvet
1123,1961,1108,1.0,arvet
1124,1961,1124,1.0,arvet
1125,1961,1103,1.0,arvet
1126,1961,1103,0.909452,arvet
1126,1961,1108,0.090548,arvet
1127,1961,1127,1.0,arvet
1128,1961,1108,0.961578,arvet
1128,1961,1122,0.038422,arvet
1129,1961,1108,0.625,arvet
1129,1961,1122,0.375,arvet
1130,1961,1130,1.0,arvet
1131,1961,1130,0.140046,arvet
1131,1961,1133,0.859954,arvet
1132,1961,1103,0.345021,arvet
1132,1961,1133,0.654979,arvet
1133,1961,1133,1.0,arvet
1134,1961,1134,1.0,arvet
1135,1961,1135,1.0,arvet
1136,1961,1134,1.0,arvet
1137,1961,1134,1.0,arvet
1138,1961,1103,0.086829,arvet
1138,1961,1133,0.007805,arvet
1138,1961,1134,0.905366,arvet
1139,1961,1146,1.0,arvet
1140,1961,1103,1.0,arvet
1141,1961,1103,1.0,arvet
1142,1961,1103,1.0,arvet
1143,1961,1103,1.0,arvet
1144,1961,1144,1.0,arvet
1145,1961,1145,1.0,arvet
1146,1961,1146,1.0,arvet
1147,1961,1146,0.193122,arvet
1147,1961,1149,0.806878,arvet
1148,1961,1149,1.0,arvet
1149u,1961,1149,1.0,arvet
1150,1961,1149,1.0,arvet
1151,1961,1151,1.0,arvet
1152,1961,1106,0.018168,arvet
1152,1961,1149,0.981832,arvet
1154u,1961,1146,0.473069,arvet
1154u,1961,1160,0.526931,arvet
1155,1961,1146,0.013986,arvet
1155,1961,1160,0.986014,arvet
1156,1961,1134,0.140878,arvet
1156,1961,1160,0.859122,arvet
1157,1961,1146,0.002041,arvet
1157,1961,1160,0.997959,arvet
1158,1961,1160,1.0,arvet
1211,1961,4611,1.0,arvet
1212,1961,4611,0.556674,arvet
1212,1961,4617,0.443326,arvet
1213,1961,4617,1.0,arvet
1214,1961,1160,1.0,arvet
1215,1961,1160,0.551001,arvet
1215,1961,4612,0.448999,arvet
1216,1961,4612,1.0,arvet
1217,1961,4612,1.0,arvet
1218,1961,4613,1.0,arvet
1219,1961,4613,1.0,arvet
1220,1961,4613,1.0,arvet
1221,1961,4614,1.0,arvet
1222,1961,4615,0.782568,arvet
1222,1961,4625,0.217432,arvet
1223,1961,4616,1.0,arvet
1224,1961,4617,1.0,arvet
1225,1961,4617,0.630086,arvet
1225,1961,4622,0.369914,arvet
1226,1961,4618,0.06079,arvet
1226,1961,4622,0.93921,arvet
1227,1961,4618,0.699358,arvet
1227,1961,4622,0.300642,arvet
1228,1961,4618,1.0,arvet
1229,1961,4618,1.0,arvet
1230,1961,4618,0.762984,arvet
1230,1961,4619,0.237016,arvet
1231u,1961,4618,0.728325,arvet
1231u,1961,4619,0.226249,arvet
1231u,1961,4621,0.045426,arvet
1232,1961,4618,0.762984,arvet
1232,1961,4619,0.237016,arvet
1233,1961,4620,1.0,arvet
1234,1961,4621,1.0,arvet
1235,1961,4621,1.0,arvet
1236,1961,4621,1.0,arvet
1237,1961,4621,0.810709,arvet
1237,1961,4628,0.189291,arvet
1238,1961,4622,1.0,arvet
1239,1961,4624,1.0,arvet
1240,1961,4624,1.0,arvet
1241,1961,4624,1.0,arvet
1242,1961,4623,1.0,arvet
1243,1961,4624,1.0,arvet
1244,1961,4625,1.0,arvet
1245,1961,4626,1.0,arvet
1246,1961,4626,1.0,arvet
1247,1961,4627,1.0,arvet
1248,1961,4601,1.0,arvet
1249,1961,4601,1.0,arvet
1250u,1961,4601,0.785391,arvet
1250u,1961,4630,0.214609,arvet
1251u,1961,4628,0.927904,arvet
1251u,1961,4630,0.072096,arvet
1252,1961,4628,0.300199,arvet
1252,1961,4629,0.675944,arvet
1252,1961,4631,0.023857,arvet
1253u,1961,4630,0.671375,arvet
1253u,1961,4631,0.328625,arvet
1254,1961,4630,0.453344,arvet
1254,1961,4631,0.546656,arvet
1255,1961,4601,1.0,arvet
1256,1961,4627,0.111368,arvet
1256,1961,4631,0.888632,arvet
1257,1961,4631,1.0,arvet
1258,1961,4626,0.513262,arvet
1258,1961,4627,0.316663,arvet
1258,1961,4631,0.170075,arvet
1259u,1961,4626,1.0,arvet
1260u,1961,4631,1.0,arvet
1261,1961,4631,1.0,arvet
1262,1961,4631,1.0,arvet
1263,1961,4631,1.0,arvet
1264,1961,4632,1.0,arvet
1265,1961,4633,1.0,arvet
1266,1961,4634,1.0,arvet
1301,1961,4601,1.0,arvet
1401u,1961,4602,1.0,arvet
1411,1961,4635,1.0,arvet
1412,1961,4636,1.0,arvet
1413,1961,4637,1.0,arvet
1414,1961,4635,1.0,arvet
1415,1961,4638,1.0,arvet
1416u,1961,4638,1.0,arvet
1417,1961,4639,0.870264,arvet
1417,1961,4640,0.129736,arvet
1418,1961,4639,0.104883,arvet
1418,1961,4640,0.895117,arvet
1419,1961,4640,1.0,arvet
1420,1961,4640,1.0,arvet
1421,1961,4641,1.0,arvet
1422,1961,4642,1.0,arvet
1423,1961,4642,1.0,arvet
1424,1961,4643,1.0,arvet
1425,1961,4644,1.0,arvet
1426,1961,4644,1.0,arvet
1427,1961,4644,1.0,arvet
1428,1961,4645,1.0,arvet
1429,1961,4646,1.0,arvet
1430,1961,4647,1.0,arvet
1431,1961,4647,1.0,arvet
1432,1961,4647,1.0,arvet
1433,1961,4647,1.0,arvet
1434,1961,4602,0.028703,arvet
1434,1961,4645,0.467279,arvet
1434,1961,4647,0.504018,arvet
1435,1961,4602,1.0,arvet
1436,1961,4602,0.926223,arvet
1436,1961,4645,0.073777,arvet
1437,1961,4602,1.0,arvet
1438,1961,4648,1.0,arvet
1439u,1961,4602,1.0,arvet
1440,1961,4602,1.0,arvet
1441,1961,4649,1.0,arvet
1442,1961,4602,0.346537,arvet
1442,1961,4648,0.461043,arvet
1442,1961,4649,0.19242,arvet
1443,1961,4649,1.0,arvet
1444,1961,1577,0.126187,arvet
1444,1961,4649,0.207497,arvet
1444,1961,4651,0.666316,arvet
1445,1961,4650,1.0,arvet
1446,1961,4647,0.021481,arvet
1446,1961,4650,0.978519,arvet
1447,1961,1577,0.159226,arvet
1447,1961,4651,0.840774,arvet
1448,1961,1577,0.159226,arvet
1448,1961,4651,0.840774,arvet
1501,1961,1508,0.846071,arvet
1501,1961,1531,0.153929,arvet
1502,1961,1506,1.0,arvet
1503,1961,1505,1.0,arvet
1511,1961,1511,1.0,arvet
1512,1961,1511,1.0,arvet
1513,1961,1511,0.436874,arvet
1513,1961,1514,0.563126,arvet
1514,1961,1514,1.0,arvet
1515,1961,1515,1.0,arvet
1516,1961,1516,1.0,arvet
1517,1961,1517,1.0,arvet
1518,1961,1577,1.0,arvet
1519,1961,1577,1.0,arvet
1520,1961,1520,1.0,arvet
1521,1961,1520,1.0,arvet
1522,1961,1520,1.0,arvet
1523u,1961,1525,1.0,arvet
1524,1961,1578,1.0,arvet
1525,1961,1525,1.0,arvet
1526,1961,1508,0.802163,arvet
1526,1961,1578,0.197837,arvet
1527,1961,1508,0.802163,arvet
1527,1961,1578,0.197837,arvet
1528,1961,1528,1.0,arvet
1529,1961,1508,0.802163,arvet
1529,1961,1578,0.197837,arvet
1530,1961,1506,0.128759,arvet
1530,1961,1580,0.871241,arvet
1531u,1961,1508,0.846071,arvet
1531u,1961,1531,0.153929,arvet
1532,1961,1532,1.0,arvet
1533,1961,1532,1.0,arvet
1534,1961,1580,1.0,arvet
1535,1961,1535,1.0,arvet
1536,1961,1535,1.0,arvet
1537,1961,1539,1.0,arvet
1538,1961,1539,1.0,arvet
1539u,1961,1539,1.0,arvet
1540,1961,1539,1.0,arvet
1541,1961,1506,0.350649,arvet
1541,1961,1539,0.649351,arvet
1542,1961,1506,1.0,arvet
1543,1961,1506,1.0,arvet
1544,1961,1506,1.0,arvet
1545u,1961,1506,1.0,arvet
1546,1961,1508,1.0,arvet
1547u,1961,1506,0.028969,arvet
1547u,1961,1547,0.971031,arvet
1548,1961,1579,1.0,arvet
1549,1961,1579,1.0,arvet
1550,1961,1579,1.0,arvet
1551,1961,1579,1.0,arvet
1552,1961,1554,0.706986,arvet
1552,1961,1579,0.293014,arvet
1553,1961,1554,1.0,arvet
1554u,1961,1505,0.3694,arvet
1554u,1961,1554,0.6306,arvet
1555,1961,1505,1.0,arvet
1556,1961,1505,1.0,arvet
1557,1961,1557,1.0,arvet
1558,1961,1557,1.0,arvet
1559,1961,1557,0.166845,arvet
1559,1961,1560,0.833155,arvet
1560,1961,1557,0.166845,arvet
1560,1961,1560,0.833155,arvet
1563,1961,1563,1.0,arvet
1564,1961,1560,0.013542,arvet
1564,1961,1563,0.264583,arvet
1564,1961,1566,0.721875,arvet
1565,1961,1566,1.0,arvet
1566,1961,1566,1.0,arvet
1567,1961,5061,1.0,arvet
1568,1961,1576,1.0,arvet
1569,1961,1576,1.0,arvet
1570,1961,1576,0.113253,arvet
1570,1961,5055,0.886747,arvet
1571,1961,5055,1.0,arvet
1572,1961,1576,1.0,arvet
1573,1961,1573,1.0,arvet
1601,1961,5001,1.0,arvet
1611,1961,5055,1.0,arvet
1612,1961,5055,1.0,arvet
1613,1961,5055,0.153333,arvet
1613,1961,5056,0.339048,arvet
1613,1961,5059,0.507619,arvet
1614,1961,5055,0.572831,arvet
1614,1961,5056,0.17106,arvet
1614,1961,5059,0.256109,arvet
1615,1961,5056,1.0,arvet
1616,1961,5056,1.0,arvet
1617,1961,5056,1.0,arvet
1618,1961,5056,1.0,arvet
1619,1961,5014,1.0,arvet
1620u,1961,5014,1.0,arvet
1621,1961,5057,1.0,arvet
1622,1961,5055,0.027931,arvet
1622,1961,5056,0.06176,arvet
1622,1961,5059,0.91031,arvet
1623,1961,5059,1.0,arvet
1624,1961,5054,1.0,arvet
1625,1961,5054,0.904309,arvet
1625,1961,5059,0.095691,arvet
1626,1961,5054,0.734277,arvet
1626,1961,5057,0.265723,arvet
1627,1961,5057,1.0,arvet
1628,1961,5057,1.0,arvet
1629,1961,5057,1.0,arvet
1630,1961,5058,1.0,arvet
1631,1961,5058,1.0,arvet
1632,1961,5058,1.0,arvet
1633,1961,5020,1.0,arvet
1634,1961,5021,1.0,arvet
1635,1961,5022,1.0,arvet
1636,1961,5059,1.0,arvet
1637,1961,5059,1.0,arvet
1638,1961,5059,1.0,arvet
1639,1961,5059,1.0,arvet
1640,1961,5025,1.0,arvet
1641,1961,5025,1.0,arvet
1642,1961,5025,1.0,arvet
1643,1961,5025,1.0,arvet
1644u,1961,5026,1.0,arvet
1645,1961,5026,1.0,arvet
1646,1961,5027,1.0,arvet
1647,1961,5027,1.0,arvet
1648u,1961,5027,1.0,arvet
1649,1961,5027,1.0,arvet
1650,1961,5028,1.0,arvet
1651,1961,5028,1.0,arvet
1652,1961,5028,1.0,arvet
1653,1961,5028,1.0,arvet
1654,1961,5001,1.0,arvet
1655,1961,5001,1.0,arvet
1656,1961,5029,1.0,arvet
1657,1961,5029,1.0,arvet
1658,1961,5029,1.0,arvet
1659,1961,5059,1.0,arvet
1660,1961,5001,1.0,arvet
1661,1961,5001,1.0,arvet
1662,1961,5001,1.0,arvet
1663,1961,5031,1.0,arvet
1664,1961,5032,1.0,arvet
1665,1961,5033,1.0,arvet
1701,1961,5037,1.0,rapport 99/13
1702,1961,5006,1.0,arvet
1703,1961,5007,1.0,arvet
1711,1961,5034,1.0,arvet
1712,1961,5035,1.0,rapport 99/13
1713,1961,5035,1.0,rapport 99/13
1714,1961,5035,1.0,arvet
1715,1961,5035,1.0,rapport 99/13
1716,1961,5037,1.0,rapport 99/13
1717,1961,5036,1.0,arvet
1718,1961,5054,1.0,arvet
1719u,1961,5037,1.0,rapport 99/13
1720,1961,5037,1.0,rapport 99/13
1721,1961,5038,1.0,arvet
1722,1961,5037,1.0,arvet
1723,1961,5053,1.0,arvet
1724,1961,5006,1.0,arvet
1725,1961,5007,1.0,arvet
1726,1961,5006,1.0,arvet
1727,1961,5006,1.0,arvet
1728,1961,5053,1.0,rapport 99/13
1729,1961,5053,1.0,arvet
1730,1961,5053,1.0,rapport 99/13
1731,1961,5006,1.0,arvet
1732,1961,5006,1.0,arvet
1733,1961,5006,1.0,arvet
1734,1961,5006,1.0,arvet
1735,1961,5006,1.0,arvet
1736,1961,5041,1.0,arvet
1737,1961,5042,1.0,arvet
1738u,1961,5042,1.0,arvet
1739,1961,5043,1.0,arvet
1740,1961,5044,1.0,arvet
1741,1961,5045,1.0,arvet
1742,1961,5045,1.0,arvet
1743,1961,5046,1.0,arvet
1744,1961,5047,1.0,arvet
1745,1961,5007,1.0,arvet
1746,1961,5007,1.0,arvet
1747,1961,5007,1.0,arvet
1748,1961,5007,1.0,arvet
1749,1961,5049,1.0,arvet
1750,1961,5060,1.0,arvet
1751,1961,5060,1.0,arvet
1752,1961,5060,1.0,arvet
1753,1961,5046,0.212909,arvet
1753,1961,5060,0.787091,arvet
1754,1961,5060,1.0,arvet
1755,1961,5052,1.0,arvet
1801,1961,1812,0.240223,arvet
1801,1961,1813,0.759777,arvet
1802,1961,1824,1.0,rapport 99/13
1803,1961,1833,1.0,arvet
1804,1961,1804,1.0,arvet
1805,1961,1806,1.0,arvet
1806u,1961,1865,1.0,arvet
1811,1961,1811,0.89421,arvet
1811,1961,1812,0.025413,arvet
1811,1961,1813,0.080377,arvet
1812,1961,1812,0.240223,arvet
1812,1961,1813,0.759777,arvet
1813u,1961,1812,0.240223,arvet
1813u,1961,1813,0.759777,arvet
1814,1961,1812,0.240223,arvet
1814,1961,1813,0.759777,arvet
1815,1961,1815,1.0,arvet
1816,1961,1816,1.0,arvet
1817,1961,1815,0.117155,arvet
1817,1961,1820,0.882845,arvet
1818,1961,1818,1.0,arvet
1819,1961,1827,1.0,rapport 99/13
1820,1961,1818,0.312754,arvet
1820,1961,1820,0.687246,arvet
1821,1961,1820,1.0,arvet
1822,1961,1822,1.0,arvet
1823,1961,1824,1.0,rapport 99/13
1824,1961,1824,1.0,arvet
1825,1961,1825,1.0,arvet
1826,1961,1826,1.0,arvet
1827u,1961,1822,0.010348,rapport 99/13 (delt)
1827u,1961,1827,0.943978,rapport 99/13 (delt)
1827u,1961,1828,0.035986,rapport 99/13 (delt)
1827u,1961,1833,0.009688,rapport 99/13 (delt)
1828,1961,1822,0.184713,arvet
1828,1961,1828,0.642357,arvet
1828,1961,1833,0.17293,arvet
1829,1961,1824,1.0,rapport 99/13
1830,1961,1832,1.0,arvet
1831,1961,1832,0.572655,arvet
1831,1961,1833,0.427345,arvet
1832,1961,1832,1.0,arvet
1833u,1961,1833,1.0,arvet
1834,1961,1834,1.0,arvet
1835,1961,1835,1.0,arvet
1836,1961,1836,1.0,arvet
1837,1961,1837,1.0,arvet
1838,1961,1838,1.0,arvet
1839,1961,1839,1.0,arvet
1840,1961,1840,1.0,arvet
1841,1961,1841,1.0,arvet
1842,1961,1804,1.0,arvet
1843,1961,1804,1.0,arvet
1844,1961,1804,0.945848,arvet
1844,1961,1848,0.054152,arvet
1845,1961,1845,1.0,arvet
1846,1961,1845,0.181081,arvet
1846,1961,1848,0.818919,arvet
1847,1961,1848,1.0,arvet
1848,1961,1848,1.0,arvet
1849,1961,1875,1.0,arvet
1850,1961,1806,0.422336,arvet
1850,1961,1875,0.577664,arvet
1851,1961,1806,0.107125,rapport 99/13 (delvis overføring > 10 %)
1851,1961,1851,0.892875,rapport 99/13 (delvis overføring > 10 %)
1852,1961,5512,1.0,arvet
1853,1961,1853,1.0,arvet
1854,1961,1806,1.0,arvet
1855,1961,1806,1.0,arvet
1856,1961,1856,1.0,arvet
1857,1961,1857,1.0,arvet
1858,1961,1859,0.540679,arvet
1858,1961,1874,0.459321,arvet
1859,1961,1859,0.540679,arvet
1859,1961,1874,0.459321,arvet
1860u,1961,1860,1.0,arvet
1861,1961,1860,1.0,arvet
1862,1961,1860,1.0,arvet
1863,1961,1860,1.0,arvet
1864,1961,1865,1.0,arvet
1865,1961,1865,1.0,arvet
1866,1961,1866,0.868903,arvet
1866,1961,1870,0.131097,arvet
1867,1961,1867,1.0,arvet
1868,1961,1868,1.0,arvet
1869,1961,1868,1.0,arvet
1870,1961,1870,1.0,arvet
1871u,1961,1871,1.0,arvet
1872,1961,1871,1.0,arvet
1873,1961,1871,1.0,arvet
1901,1961,5503,1.0,arvet
1902,1961,5501,1.0,arvet
1911,1961,5510,1.0,arvet
1912,1961,5503,1.0,arvet
1913,1961,5512,1.0,arvet
1914,1961,5503,1.0,arvet
1915,1961,5503,0.727118,arvet
1915,1961,5530,0.272882,arvet
1916,1961,5514,1.0,arvet
1917,1961,5514,1.0,arvet
1918,1961,5512,1.0,arvet
1919,1961,5516,1.0,arvet
1920,1961,5518,0.391091,arvet
1920,1961,5522,0.608909,arvet
1921,1961,5518,0.391091,arvet
1921,1961,5522,0.608909,arvet
1922,1961,5520,1.0,arvet
1923u,1961,5524,1.0,arvet
1924,1961,5524,1.0,arvet
1925,1961,5526,1.0,arvet
1926,1961,5528,1.0,arvet
1927,1961,5528,0.160572,arvet
1927,1961,5530,0.839428,arvet
1928,1961,5530,1.0,arvet
1929,1961,5530,1.0,arvet
1930,1961,5501,0.531717,arvet
1930,1961,5530,0.468283,arvet
1931,1961,5530,1.0,arvet
1932,1961,5524,0.057337,arvet
1932,1961,5532,0.942663,arvet
1933,1961,5532,1.0,arvet
1934,1961,5501,1.0,arvet
1935,1961,5534,1.0,arvet
1936,1961,5534,0.657074,arvet
1936,1961,5536,0.342926,arvet
1937,1961,5501,0.921918,arvet
1937,1961,5536,0.078082,arvet
1938,1961,5536,1.0,arvet
1939,1961,5538,1.0,arvet
1940,1961,5540,1.0,arvet
1941,1961,5542,0.68553,arvet
