kom2024,navn,aar,parti,stemmer,total_stemmer,prosent
3419,Våler (Innlandet),1989,05,313,4136,7.57
3419,Våler (Innlandet),1989,06,403,4136,9.74
3419,Våler (Innlandet),1989,07,22,4136,0.53
3419,Våler (Innlandet),1989,08,15,4136,0.36
3419,Våler (Innlandet),1993,01,1013,2562,39.54
3419,Våler (Innlandet),1993,02,127,2562,4.96
3419,Våler (Innlandet),1993,03,218,2562,8.51
3419,Våler (Innlandet),1993,04,56,2562,2.19
3419,Våler (Innlandet),1993,05,758,2562,29.59
3419,Våler (Innlandet),1993,06,363,2562,14.17
3419,Våler (Innlandet),1993,07,27,2562,1.05
3419,Våler (Innlandet),1997,01,1001,2525,39.64
3419,Våler (Innlandet),1997,02,433,2525,17.15
3419,Våler (Innlandet),1997,03,201,2525,7.96
3419,Våler (Innlandet),1997,04,190,2525,7.52
3419,Våler (Innlandet),1997,05,465,2525,18.42
3419,Våler (Innlandet),1997,06,210,2525,8.32
3419,Våler (Innlandet),1997,07,23,2525,0.91
3419,Våler (Innlandet),1997,08,2,2525,0.08
3419,Våler (Innlandet),2001,01,735,2291,32.08
3419,Våler (Innlandet),2001,02,462,2291,20.17
3419,Våler (Innlandet),2001,03,267,2291,11.65
3419,Våler (Innlandet),2001,04,157,2291,6.85
3419,Våler (Innlandet),2001,05,311,2291,13.57
3419,Våler (Innlandet),2001,06,326,2291,14.23
3419,Våler (Innlandet),2001,07,29,2291,1.27
3419,Våler (Innlandet),2001,08,4,2291,0.17
3419,Våler (Innlandet),2005,01,1050,2223,47.23
3419,Våler (Innlandet),2005,02,482,2223,21.68
3419,Våler (Innlandet),2005,03,142,2223,6.39
3419,Våler (Innlandet),2005,04,51,2223,2.29
3419,Våler (Innlandet),2005,05,277,2223,12.46
3419,Våler (Innlandet),2005,06,181,2223,8.14
3419,Våler (Innlandet),2005,07,40,2223,1.8
3419,Våler (Innlandet),2009,01,1041,2150,48.42
3419,Våler (Innlandet),2009,02,548,2150,25.49
3419,Våler (Innlandet),2009,03,163,2150,7.58
3419,Våler (Innlandet),2009,04,46,2150,2.14
3419,Våler (Innlandet),2009,05,198,2150,9.21
3419,Våler (Innlandet),2009,06,106,2150,4.93
3419,Våler (Innlandet),2009,07,36,2150,1.67
3419,Våler (Innlandet),2009,08,7,2150,0.33
3419,Våler (Innlandet),2009,55,5,2150,0.23
3419,Våler (Innlandet),2013,01,958,2115,45.3
3419,Våler (Innlandet),2013,02,429,2115,20.28
3419,Våler (Innlandet),2013,03,326,2115,15.41
3419,Våler (Innlandet),2013,04,41,2115,1.94
3419,Våler (Innlandet),2013,05,223,2115,10.54
3419,Våler (Innlandet),2013,06,63,2115,2.98
3419,Våler (Innlandet),2013,07,51,2115,2.41
3419,Våler (Innlandet),2013,08,19,2115,0.9
3419,Våler (Innlandet),2013,55,5,2115,0.24
3419,Våler (Innlandet),2017,01,743,2155,34.48
3419,Våler (Innlandet),2017,02,298,2155,13.83
3419,Våler (Innlandet),2017,03,221,2155,10.26
3419,Våler (Innlandet),2017,04,25,2155,1.16
3419,Våler (Innlandet),2017,05,659,2155,30.58
3419,Våler (Innlandet),2017,06,111,2155,5.15
3419,Våler (Innlandet),2017,07,53,2155,2.46
3419,Våler (Innlandet),2017,08,25,2155,1.16
3419,Våler (Innlandet),2017,55,20,2155,0.93
3419,Våler (Innlandet),2021,01,599,1970,30.41
3419,Våler (Innlandet),2021,02,209,1970,10.61
3419,Våler (Innlandet),2021,03,117,1970,5.94
3419,Våler (Innlandet),2021,04,13,1970,0.66
3419,Våler (Innlandet),2021,05,806,1970,40.91
3419,Våler (Innlandet),2021,06,111,1970,5.63
3419,Våler (Innlandet),2021,07,23,1970,1.17
3419,Våler (Innlandet),2021,08,16,1970,0.81
3419,Våler (Innlandet),2021,55,76,1970,3.86
3419,Våler (Innlandet),2025,01,535,1891,28.29
3419,Våler (Innlandet),2025,02,510,1891,26.97
3419,Våler (Innlandet),2025,03,110,1891,5.82
3419,Våler (Innlandet),2025,04,15,1891,0.79
3419,Våler (Innlandet),2025,05,505,1891,26.71
3419,Våler (Innlandet),2025,06,66,1891,3.49
3419,Våler (Innlandet),2025,07,29,1891,1.53
3419,Våler (Innlandet),2025,08,23,1891,1.22
3419,Våler (Innlandet),2025,55,98,1891,5.18
3420,Elverum,1989,01,10436,16073,64.93
3420,Elverum,1989,02,1318,16073,8.2
3420,Elverum,1989,03,1787,16073,11.12
3420,Elverum,1989,04,263,16073,1.64
3420,Elverum,1989,05,782,16073,4.87
3420,Elverum,1989,06,1214,16073,7.55
3420,Elverum,1989,07,233,16073,1.45
3420,Elverum,1989,08,40,16073,0.25
3420,Elverum,1993,01,4423,9791,45.17
3420,Elverum,1993,02,539,9791,5.51
3420,Elverum,1993,03,1209,9791,12.35
3420,Elverum,1993,04,221,9791,2.26
3420,Elverum,1993,05,2087,9791,21.32
3420,Elverum,1993,06,1022,9791,10.44
3420,Elverum,1993,07,290,9791,2.96
3420,Elverum,1997,01,4400,10273,42.83
3420,Elverum,1997,02,1583,10273,15.41
3420,Elverum,1997,03,1072,10273,10.44
3420,Elverum,1997,04,869,10273,8.46
3420,Elverum,1997,05,1174,10273,11.43
3420,Elverum,1997,06,905,10273,8.81
3420,Elverum,1997,07,260,10273,2.53
3420,Elverum,1997,08,10,10273,0.1
3420,Elverum,2001,01,3445,9526,36.16
3420,Elverum,2001,02,1462,9526,15.35
3420,Elverum,2001,03,1604,9526,16.84
3420,Elverum,2001,04,734,9526,7.71
3420,Elverum,2001,05,610,9526,6.4
3420,Elverum,2001,06,1359,9526,14.27
3420,Elverum,2001,07,302,9526,3.17
3420,Elverum,2001,08,10,9526,0.1
3420,Elverum,2005,01,4767,10464,45.56
3420,Elverum,2005,02,2315,10464,22.12
3420,Elverum,2005,03,989,10464,9.45
3420,Elverum,2005,04,233,10464,2.23
3420,Elverum,2005,05,764,10464,7.3
3420,Elverum,2005,06,937,10464,8.95
3420,Elverum,2005,07,459,10464,4.39
3420,Elverum,2009,01,5050,10760,46.93
3420,Elverum,2009,02,2395,10760,22.26
3420,Elverum,2009,03,1380,10760,12.83
3420,Elverum,2009,04,192,10760,1.78
3420,Elverum,2009,05,728,10760,6.77
3420,Elverum,2009,06,611,10760,5.68
3420,Elverum,2009,07,295,10760,2.74
3420,Elverum,2009,08,34,10760,0.32
3420,Elverum,2009,55,75,10760,0.7
3420,Elverum,2013,01,4831,11590,41.68
3420,Elverum,2013,02,1805,11590,15.57
3420,Elverum,2013,03,2892,11590,24.95
3420,Elverum,2013,04,225,11590,1.94
3420,Elverum,2013,05,740,11590,6.38
3420,Elverum,2013,06,406,11590,3.5
3420,Elverum,2013,07,417,11590,3.6
3420,Elverum,2013,08,182,11590,1.57
3420,Elverum,2013,55,92,11590,0.79
3420,Elverum,2017,01,4094,11755,34.83
3420,Elverum,2017,02,1540,11755,13.1
3420,Elverum,2017,03,2237,11755,19.03
3420,Elverum,2017,04,147,11755,1.25
3420,Elverum,2017,05,2395,11755,20.37
3420,Elverum,2017,06,689,11755,5.86
3420,Elverum,2017,07,277,11755,2.36
3420,Elverum,2017,08,232,11755,1.97
3420,Elverum,2017,55,144,11755,1.23
3420,Elverum,2021,01,3727,11853,31.44
3420,Elverum,2021,02,1097,11853,9.26
3420,Elverum,2021,03,1429,11853,12.06
3420,Elverum,2021,04,93,11853,0.78
3420,Elverum,2021,05,3823,11853,32.25
3420,Elverum,2021,06,800,11853,6.75
3420,Elverum,2021,07,209,11853,1.76
3420,Elverum,2021,08,256,11853,2.16
3420,Elverum,2021,55,419,11853,3.53
3420,Elverum,2025,01,4474,12151,36.82
3420,Elverum,2025,02,3011,12151,24.78
3420,Elverum,2025,03,1413,12151,11.63
3420,Elverum,2025,04,188,12151,1.55
3420,Elverum,2025,05,1502,12151,12.36
3420,Elverum,2025,06,493,12151,4.06
3420,Elverum,2025,07,182,12151,1.5
3420,Elverum,2025,08,338,12151,2.78
3420,Elverum,2025,55,550,12151,4.53
3421,Trysil,1989,01,4784,7113,67.26
3421,Trysil,1989,02,299,7113,4.2
3421,Trysil,1989,03,521,7113,7.32
3421,Trysil,1989,04,267,7113,3.75
3421,Trysil,1989,05,623,7113,8.76
3421,Trysil,1989,06,505,7113,7.1
3421,Trysil,1989,07,91,7113,1.28
3421,Trysil,1989,08,23,7113,0.32
3421,Trysil,1993,01,1856,4394,42.24
3421,Trysil,1993,02,104,4394,2.37
3421,Trysil,1993,03,344,4394,7.83
3421,Trysil,1993,04,180,4394,4.1
3421,Trysil,1993,05,1245,4394,28.33
3421,Trysil,1993,06,567,4394,12.9
3421,Trysil,1993,07,98,4394,2.23
3421,Trysil,1997,01,1799,4241,42.42
3421,Trysil,1997,02,347,4241,8.18
3421,Trysil,1997,03,349,4241,8.23
3421,Trysil,1997,04,455,4241,10.73
3421,Trysil,1997,05,816,4241,19.24
3421,Trysil,1997,06,365,4241,8.61
3421,Trysil,1997,07,107,4241,2.52
3421,Trysil,1997,08,3,4241,0.07
3421,Trysil,2001,01,1443,3827,37.71
3421,Trysil,2001,02,403,3827,10.53
3421,Trysil,2001,03,498,3827,13.01
3421,Trysil,2001,04,402,3827,10.5
3421,Trysil,2001,05,473,3827,12.36
3421,Trysil,2001,06,484,3827,12.65
3421,Trysil,2001,07,118,3827,3.08
3421,Trysil,2001,08,6,3827,0.16
3421,Trysil,2005,01,1650,3811,43.3
3421,Trysil,2005,02,716,3811,18.79
3421,Trysil,2005,03,309,3811,8.11
3421,Trysil,2005,04,169,3811,4.43
3421,Trysil,2005,05,476,3811,12.49
3421,Trysil,2005,06,322,3811,8.45
3421,Trysil,2005,07,169,3811,4.43
3421,Trysil,2009,01,1614,3644,44.29
3421,Trysil,2009,02,725,3644,19.9
3421,Trysil,2009,03,417,3644,11.44
3421,Trysil,2009,04,120,3644,3.29
3421,Trysil,2009,05,413,3644,11.33
3421,Trysil,2009,06,223,3644,6.12
3421,Trysil,2009,07,102,3644,2.8
3421,Trysil,2009,08,12,3644,0.33
3421,Trysil,2009,55,18,3644,0.49
3421,Trysil,2013,01,1504,3729,40.33
3421,Trysil,2013,02,486,3729,13.03
3421,Trysil,2013,03,782,3729,20.97
3421,Trysil,2013,04,128,3729,3.43
3421,Trysil,2013,05,497,3729,13.33
3421,Trysil,2013,06,142,3729,3.81
3421,Trysil,2013,07,113,3729,3.03
3421,Trysil,2013,08,64,3729,1.72
3421,Trysil,2013,55,13,3729,0.35
3421,Trysil,2017,01,1195,3842,31.1
3421,Trysil,2017,02,427,3842,11.11
3421,Trysil,2017,03,500,3842,13.01
3421,Trysil,2017,04,68,3842,1.77
3421,Trysil,2017,05,1393,3842,36.26
3421,Trysil,2017,06,140,3842,3.64
3421,Trysil,2017,07,62,3842,1.61
3421,Trysil,2017,08,40,3842,1.04
3421,Trysil,2017,55,17,3842,0.44
3421,Trysil,2021,01,1221,3788,32.23
3421,Trysil,2021,02,309,3788,8.16
3421,Trysil,2021,03,410,3788,10.82
3421,Trysil,2021,04,64,3788,1.69
3421,Trysil,2021,05,1408,3788,37.17
3421,Trysil,2021,06,188,3788,4.96
3421,Trysil,2021,07,57,3788,1.5
3421,Trysil,2021,08,47,3788,1.24
3421,Trysil,2021,55,84,3788,2.22
3421,Trysil,2025,01,1349,3616,37.31
3421,Trysil,2025,02,733,3616,20.27
3421,Trysil,2025,03,342,3616,9.46
3421,Trysil,2025,04,88,3616,2.43
3421,Trysil,2025,05,719,3616,19.88
3421,Trysil,2025,06,169,3616,4.67
3421,Trysil,2025,07,47,3616,1.3
3421,Trysil,2025,08,58,3616,1.6
3421,Trysil,2025,55,111,3616,3.07
3422,Åmot,1989,01,2888,4361,66.22
3422,Åmot,1989,02,244,4361,5.6
3422,Åmot,1989,03,307,4361,7.04
3422,Åmot,1989,04,45,4361,1.03
3422,Åmot,1989,05,330,4361,7.57
3422,Åmot,1989,06,519,4361,11.9
3422,Åmot,1989,07,18,4361,0.41
3422,Åmot,1989,08,10,4361,0.23
3422,Åmot,1993,01,1072,2516,42.61
3422,Åmot,1993,02,78,2516,3.1
3422,Åmot,1993,03,170,2516,6.76
3422,Åmot,1993,04,33,2516,1.31
3422,Åmot,1993,05,716,2516,28.46
3422,Åmot,1993,06,416,2516,16.53
3422,Åmot,1993,07,31,2516,1.23
3422,Åmot,1997,01,938,2461,38.11
3422,Åmot,1997,02,250,2461,10.16
3422,Åmot,1997,03,173,2461,7.03
3422,Åmot,1997,04,207,2461,8.41
3422,Åmot,1997,05,538,2461,21.86
3422,Åmot,1997,06,309,2461,12.56
3422,Åmot,1997,07,42,2461,1.71
3422,Åmot,1997,08,4,2461,0.16
3422,Åmot,2001,01,727,2237,32.5
3422,Åmot,2001,02,280,2237,12.52
3422,Åmot,2001,03,325,2237,14.53
3422,Åmot,2001,04,170,2237,7.6
3422,Åmot,2001,05,247,2237,11.04
3422,Åmot,2001,06,451,2237,20.16
3422,Åmot,2001,07,35,2237,1.56
3422,Åmot,2001,08,2,2237,0.09
3422,Åmot,2005,01,1098,2380,46.13
3422,Åmot,2005,02,486,2380,20.42
3422,Åmot,2005,03,167,2380,7.02
3422,Åmot,2005,04,37,2380,1.55
3422,Åmot,2005,05,265,2380,11.13
3422,Åmot,2005,06,275,2380,11.55
3422,Åmot,2005,07,52,2380,2.18
3422,Åmot,2009,01,1032,2271,45.44
3422,Åmot,2009,02,457,2271,20.12
3422,Åmot,2009,03,224,2271,9.86
3422,Åmot,2009,04,22,2271,0.97
3422,Åmot,2009,05,287,2271,12.64
3422,Åmot,2009,06,175,2271,7.71
3422,Åmot,2009,07,45,2271,1.98
3422,Åmot,2009,08,12,2271,0.53
3422,Åmot,2009,55,17,2271,0.75
3422,Åmot,2013,01,1012,2385,42.43
3422,Åmot,2013,02,412,2385,17.27
3422,Åmot,2013,03,451,2385,18.91
3422,Åmot,2013,04,32,2385,1.34
3422,Åmot,2013,05,273,2385,11.45
3422,Åmot,2013,06,100,2385,4.19
3422,Åmot,2013,07,47,2385,1.97
3422,Åmot,2013,08,39,2385,1.64
3422,Åmot,2013,55,19,2385,0.8
3422,Åmot,2017,01,707,2449,28.87
3422,Åmot,2017,02,304,2449,12.41
3422,Åmot,2017,03,352,2449,14.37
3422,Åmot,2017,04,18,2449,0.73
3422,Åmot,2017,05,812,2449,33.16
3422,Åmot,2017,06,140,2449,5.72
3422,Åmot,2017,07,44,2449,1.8
3422,Åmot,2017,08,41,2449,1.67
3422,Åmot,2017,55,31,2449,1.27
3422,Åmot,2021,01,705,2400,29.38
3422,Åmot,2021,02,210,2400,8.75
3422,Åmot,2021,03,221,2400,9.21
3422,Åmot,2021,04,7,2400,0.29
3422,Åmot,2021,05,949,2400,39.54
3422,Åmot,2021,06,134,2400,5.58
3422,Åmot,2021,07,46,2400,1.92
3422,Åmot,2021,08,38,2400,1.58
3422,Åmot,2021,55,90,2400,3.75
3422,Åmot,2025,01,729,2277,32.02
3422,Åmot,2025,02,604,2277,26.53
3422,Åmot,2025,03,199,2277,8.74
3422,Åmot,2025,04,27,2277,1.19
3422,Åmot,2025,05,430,2277,18.88
3422,Åmot,2025,06,91,2277,4.0
3422,Åmot,2025,07,31,2277,1.36
3422,Åmot,2025,08,43,2277,1.89
3422,Åmot,2025,55,123,2277,5.4
3423,Stor-Elvdal,1989,01,2432,3429,70.92
3423,Stor-Elvdal,1989,02,148,3429,4.32
3423,Stor-Elvdal,1989,03,240,3429,7.0
3423,Stor-Elvdal,1989,04,20,3429,0.58
3423,Stor-Elvdal,1989,05,238,3429,6.94
3423,Stor-Elvdal,1989,06,309,3429,9.01
3423,Stor-Elvdal,1989,07,30,3429,0.87
3423,Stor-Elvdal,1989,08,12,3429,0.35
3423,Stor-Elvdal,1993,01,945,1916,49.32
3423,Stor-Elvdal,1993,02,41,1916,2.14
3423,Stor-Elvdal,1993,03,173,1916,9.03
3423,Stor-Elvdal,1993,04,19,1916,0.99
3423,Stor-Elvdal,1993,05,478,1916,24.95
3423,Stor-Elvdal,1993,06,223,1916,11.64
3423,Stor-Elvdal,1993,07,37,1916,1.93
3423,Stor-Elvdal,1997,01,823,1837,44.8
3423,Stor-Elvdal,1997,02,167,1837,9.09
3423,Stor-Elvdal,1997,03,155,1837,8.44
3423,Stor-Elvdal,1997,04,128,1837,6.97
3423,Stor-Elvdal,1997,05,346,1837,18.84
3423,Stor-Elvdal,1997,06,175,1837,9.53
3423,Stor-Elvdal,1997,07,40,1837,2.18
3423,Stor-Elvdal,1997,08,3,1837,0.16
3423,Stor-Elvdal,2001,01,641,1566,40.93
3423,Stor-Elvdal,2001,02,188,1566,12.01
3423,Stor-Elvdal,2001,03,183,1566,11.69
3423,Stor-Elvdal,2001,04,93,1566,5.94
3423,Stor-Elvdal,2001,05,189,1566,12.07
3423,Stor-Elvdal,2001,06,233,1566,14.88
3423,Stor-Elvdal,2001,07,38,1566,2.43
3423,Stor-Elvdal,2001,08,1,1566,0.06
3423,Stor-Elvdal,2005,01,765,1613,47.43
3423,Stor-Elvdal,2005,02,277,1613,17.17
3423,Stor-Elvdal,2005,03,118,1613,7.32
3423,Stor-Elvdal,2005,04,16,1613,0.99
3423,Stor-Elvdal,2005,05,251,1613,15.56
3423,Stor-Elvdal,2005,06,144,1613,8.93
3423,Stor-Elvdal,2005,07,42,1613,2.6
3423,Stor-Elvdal,2009,01,742,1551,47.84
3423,Stor-Elvdal,2009,02,273,1551,17.6
3423,Stor-Elvdal,2009,03,123,1551,7.93
3423,Stor-Elvdal,2009,04,17,1551,1.1
3423,Stor-Elvdal,2009,05,249,1551,16.05
3423,Stor-Elvdal,2009,06,103,1551,6.64
3423,Stor-Elvdal,2009,07,30,1551,1.93
3423,Stor-Elvdal,2009,08,3,1551,0.19
3423,Stor-Elvdal,2009,55,11,1551,0.71
3423,Stor-Elvdal,2013,01,689,1520,45.33
3423,Stor-Elvdal,2013,02,226,1520,14.87
3423,Stor-Elvdal,2013,03,224,1520,14.74
3423,Stor-Elvdal,2013,04,13,1520,0.86
3423,Stor-Elvdal,2013,05,205,1520,13.49
3423,Stor-Elvdal,2013,06,60,1520,3.95
3423,Stor-Elvdal,2013,07,55,1520,3.62
3423,Stor-Elvdal,2013,08,36,1520,2.37
3423,Stor-Elvdal,2013,55,12,1520,0.79
3423,Stor-Elvdal,2017,01,500,1468,34.06
3423,Stor-Elvdal,2017,02,190,1468,12.94
3423,Stor-Elvdal,2017,03,153,1468,10.42
3423,Stor-Elvdal,2017,04,7,1468,0.48
3423,Stor-Elvdal,2017,05,466,1468,31.74
3423,Stor-Elvdal,2017,06,87,1468,5.93
3423,Stor-Elvdal,2017,07,22,1468,1.5
3423,Stor-Elvdal,2017,08,23,1468,1.57
3423,Stor-Elvdal,2017,55,20,1468,1.36
3423,Stor-Elvdal,2021,01,437,1334,32.76
3423,Stor-Elvdal,2021,02,112,1334,8.4
3423,Stor-Elvdal,2021,03,97,1334,7.27
3423,Stor-Elvdal,2021,04,3,1334,0.22
3423,Stor-Elvdal,2021,05,517,1334,38.76
3423,Stor-Elvdal,2021,06,76,1334,5.7
3423,Stor-Elvdal,2021,07,17,1334,1.27
3423,Stor-Elvdal,2021,08,21,1334,1.57
3423,Stor-Elvdal,2021,55,54,1334,4.05
3423,Stor-Elvdal,2025,01,455,1232,36.93
3423,Stor-Elvdal,2025,02,259,1232,21.02
3423,Stor-Elvdal,2025,03,79,1232,6.41
3423,Stor-Elvdal,2025,04,5,1232,0.41
3423,Stor-Elvdal,2025,05,258,1232,20.94
3423,Stor-Elvdal,2025,06,38,1232,3.08
3423,Stor-Elvdal,2025,07,29,1232,2.35
3423,Stor-Elvdal,2025,08,24,1232,1.95
3423,Stor-Elvdal,2025,55,85,1232,6.9
3424,Rendalen,1989,01,1852,2739,67.62
3424,Rendalen,1989,02,156,2739,5.7
3424,Rendalen,1989,03,145,2739,5.29
3424,Rendalen,1989,04,32,2739,1.17
3424,Rendalen,1989,05,349,2739,12.74
3424,Rendalen,1989,06,177,2739,6.46
3424,Rendalen,1989,07,23,2739,0.84
3424,Rendalen,1989,08,5,2739,0.18
3424,Rendalen,1993,01,750,1660,45.18
3424,Rendalen,1993,02,31,1660,1.87
3424,Rendalen,1993,03,92,1660,5.54
3424,Rendalen,1993,04,19,1660,1.14
3424,Rendalen,1993,05,580,1660,34.94
3424,Rendalen,1993,06,167,1660,10.06
3424,Rendalen,1993,07,21,1660,1.27
3424,Rendalen,1997,01,735,1581,46.49
3424,Rendalen,1997,02,113,1581,7.15
3424,Rendalen,1997,03,62,1581,3.92
3424,Rendalen,1997,04,118,1581,7.46
3424,Rendalen,1997,05,411,1581,26.0
3424,Rendalen,1997,06,121,1581,7.65
3424,Rendalen,1997,07,20,1581,1.27
3424,Rendalen,1997,08,1,1581,0.06
3424,Rendalen,2001,01,584,1389,42.04
3424,Rendalen,2001,02,110,1389,7.92
3424,Rendalen,2001,03,77,1389,5.54
3424,Rendalen,2001,04,89,1389,6.41
3424,Rendalen,2001,05,344,1389,24.77
3424,Rendalen,2001,06,160,1389,11.52
3424,Rendalen,2001,07,25,1389,1.8
3424,Rendalen,2005,01,641,1329,48.23
3424,Rendalen,2005,02,138,1329,10.38
3424,Rendalen,2005,03,47,1329,3.54
3424,Rendalen,2005,04,29,1329,2.18
3424,Rendalen,2005,05,324,1329,24.38
3424,Rendalen,2005,06,111,1329,8.35
3424,Rendalen,2005,07,39,1329,2.93
3424,Rendalen,2009,01,613,1259,48.69
3424,Rendalen,2009,02,133,1259,10.56
3424,Rendalen,2009,03,68,1259,5.4
3424,Rendalen,2009,04,19,1259,1.51
3424,Rendalen,2009,05,318,1259,25.26
3424,Rendalen,2009,06,79,1259,6.27
3424,Rendalen,2009,07,20,1259,1.59
3424,Rendalen,2009,55,9,1259,0.71
3424,Rendalen,2013,01,569,1250,45.52
3424,Rendalen,2013,02,113,1250,9.04
3424,Rendalen,2013,03,134,1250,10.72
3424,Rendalen,2013,04,15,1250,1.2
3424,Rendalen,2013,05,322,1250,25.76
3424,Rendalen,2013,06,60,1250,4.8
3424,Rendalen,2013,07,23,1250,1.84
3424,Rendalen,2013,08,11,1250,0.88
3424,Rendalen,2013,55,3,1250,0.24
3424,Rendalen,2017,01,396,1181,33.53
3424,Rendalen,2017,02,80,1181,6.77
3424,Rendalen,2017,03,76,1181,6.44
3424,Rendalen,2017,04,7,1181,0.59
3424,Rendalen,2017,05,548,1181,46.4
3424,Rendalen,2017,06,55,1181,4.66
3424,Rendalen,2017,07,6,1181,0.51
3424,Rendalen,2017,08,8,1181,0.68
3424,Rendalen,2017,55,5,1181,0.42
3424,Rendalen,2021,01,345,1116,30.91
3424,Rendalen,2021,02,52,1116,4.66
3424,Rendalen,2021,03,56,1116,5.02
3424,Rendalen,2021,04,7,1116,0.63
3424,Rendalen,2021,05,564,1116,50.54
3424,Rendalen,2021,06,45,1116,4.03
3424,Rendalen,2021,07,5,1116,0.45
3424,Rendalen,2021,08,8,1116,0.72
3424,Rendalen,2021,55,34,1116,3.05
3424,Rendalen,2025,01,377,1105,34.12
3424,Rendalen,2025,02,170,1105,15.38
3424,Rendalen,2025,03,72,1105,6.52
3424,Rendalen,2025,04,9,1105,0.81
3424,Rendalen,2025,05,351,1105,31.76
3424,Rendalen,2025,06,40,1105,3.62
3424,Rendalen,2025,07,12,1105,1.09
3424,Rendalen,2025,08,16,1105,1.45
3424,Rendalen,2025,55,58,1105,5.25
3425,Engerdal,1989,01,1016,1599,63.54
3425,Engerdal,1989,02,64,1599,4.0
3425,Engerdal,1989,03,143,1599,8.94
3425,Engerdal,1989,04,19,1599,1.19
3425,Engerdal,1989,05,252,1599,15.76
3425,Engerdal,1989,06,59,1599,3.69
3425,Engerdal,1989,07,44,1599,2.75
3425,Engerdal,1989,08,2,1599,0.13
3425,Engerdal,1993,01,392,1043,37.58
3425,Engerdal,1993,02,12,1043,1.15
3425,Engerdal,1993,03,79,1043,7.57
3425,Engerdal,1993,04,6,1043,0.58
3425,Engerdal,1993,05,467,1043,44.77
3425,Engerdal,1993,06,66,1043,6.33
3425,Engerdal,1993,07,21,1043,2.01
3425,Engerdal,1997,01,348,990,35.15
3425,Engerdal,1997,02,58,990,5.86
3425,Engerdal,1997,03,67,990,6.77
3425,Engerdal,1997,04,87,990,8.79
3425,Engerdal,1997,05,353,990,35.66
3425,Engerdal,1997,06,53,990,5.35
3425,Engerdal,1997,07,24,990,2.42
3425,Engerdal,2001,01,297,871,34.1
3425,Engerdal,2001,02,74,871,8.5
3425,Engerdal,2001,03,78,871,8.96
3425,Engerdal,2001,04,65,871,7.46
3425,Engerdal,2001,05,242,871,27.78
3425,Engerdal,2001,06,94,871,10.79
3425,Engerdal,2001,07,21,871,2.41
3425,Engerdal,2005,01,370,860,43.02
3425,Engerdal,2005,02,100,860,11.63
3425,Engerdal,2005,03,57,860,6.63
3425,Engerdal,2005,04,12,860,1.4
3425,Engerdal,2005,05,235,860,27.33
3425,Engerdal,2005,06,64,860,7.44
3425,Engerdal,2005,07,22,860,2.56
3425,Engerdal,2009,01,331,811,40.81
3425,Engerdal,2009,02,140,811,17.26
3425,Engerdal,2009,03,60,811,7.4
3425,Engerdal,2009,04,6,811,0.74
3425,Engerdal,2009,05,206,811,25.4
3425,Engerdal,2009,06,40,811,4.93
3425,Engerdal,2009,07,26,811,3.21
3425,Engerdal,2009,08,1,811,0.12
3425,Engerdal,2009,55,1,811,0.12
3425,Engerdal,2013,01,319,815,39.14
3425,Engerdal,2013,02,88,815,10.8
3425,Engerdal,2013,03,133,815,16.32
3425,Engerdal,2013,04,11,815,1.35
3425,Engerdal,2013,05,213,815,26.13
3425,Engerdal,2013,06,20,815,2.45
3425,Engerdal,2013,07,20,815,2.45
3425,Engerdal,2013,08,7,815,0.86
3425,Engerdal,2013,55,4,815,0.49
3425,Engerdal,2017,01,225,820,27.44
3425,Engerdal,2017,02,75,820,9.15
3425,Engerdal,2017,03,81,820,9.88
3425,Engerdal,2017,05,394,820,48.05
3425,Engerdal,2017,06,22,820,2.68
3425,Engerdal,2017,07,7,820,0.85
3425,Engerdal,2017,08,12,820,1.46
3425,Engerdal,2017,55,4,820,0.49
3425,Engerdal,2021,01,226,843,26.81
3425,Engerdal,2021,02,53,843,6.29
3425,Engerdal,2021,03,71,843,8.42
3425,Engerdal,2021,04,0,843,0.0
3425,Engerdal,2021,05,428,843,50.77
3425,Engerdal,2021,06,26,843,3.08
3425,Engerdal,2021,07,4,843,0.47
3425,Engerdal,2021,08,18,843,2.14
3425,Engerdal,2021,55,17,843,2.02
3425,Engerdal,2025,01,258,791,32.62
3425,Engerdal,2025,02,122,791,15.42
3425,Engerdal,2025,03,66,791,8.34
3425,Engerdal,2025,04,6,791,0.76
3425,Engerdal,2025,05,243,791,30.72
3425,Engerdal,2025,06,30,791,3.79
3425,Engerdal,2025,07,6,791,0.76
3425,Engerdal,2025,08,11,791,1.39
3425,Engerdal,2025,55,49,791,6.19
3426,Tolga,1989,01,710,1512,46.96
3426,Tolga,1989,02,49,1512,3.24
3426,Tolga,1989,03,95,1512,6.28
3426,Tolga,1989,04,42,1512,2.78
3426,Tolga,1989,05,470,1512,31.08
3426,Tolga,1989,06,114,1512,7.54
3426,Tolga,1989,07,28,1512,1.85
3426,Tolga,1989,08,4,1512,0.26
3426,Tolga,1993,01,300,1117,26.86
3426,Tolga,1993,02,17,1117,1.52
3426,Tolga,1993,03,45,1117,4.03
3426,Tolga,1993,04,17,1117,1.52
3426,Tolga,1993,05,623,1117,55.77
3426,Tolga,1993,06,86,1117,7.7
3426,Tolga,1993,07,29,1117,2.6
3426,Tolga,1997,01,263,1066,24.67
3426,Tolga,1997,02,57,1066,5.35
3426,Tolga,1997,03,44,1066,4.13
3426,Tolga,1997,04,107,1066,10.04
