kom2024,navn,aar,parti,stemmer,total_stemmer,prosent,sum_9parti,prosent_9parti,dekning,estimert
3120,Rakkestad,2007,04,711,3348,21.24,3348,21.24,1.0,False
3120,Rakkestad,2007,05,756,3348,22.58,3348,22.58,1.0,False
3120,Rakkestad,2007,06,41,3348,1.22,3348,1.22,1.0,False
3120,Rakkestad,2007,07,500,3348,14.93,3348,14.93,1.0,False
3120,Rakkestad,2007,08,0,3348,0.0,3348,0.0,1.0,False
3120,Rakkestad,2007,55,0,3348,0.0,3348,0.0,1.0,False
3120,Rakkestad,2007,99,0,3348,0.0,3348,,1.0,False
3122,Marker,2007,01,969,1758,55.12,1758,55.12,1.0,False
3122,Marker,2007,02,0,1758,0.0,1758,0.0,1.0,False
3122,Marker,2007,03,164,1758,9.33,1758,9.33,1.0,False
3122,Marker,2007,04,307,1758,17.46,1758,17.46,1.0,False
3122,Marker,2007,05,318,1758,18.09,1758,18.09,1.0,False
3122,Marker,2007,06,0,1758,0.0,1758,0.0,1.0,False
3122,Marker,2007,07,0,1758,0.0,1758,0.0,1.0,False
3122,Marker,2007,08,0,1758,0.0,1758,0.0,1.0,False
3122,Marker,2007,55,0,1758,0.0,1758,0.0,1.0,False
3122,Marker,2007,99,0,1758,0.0,1758,,1.0,False
3124,Aremark,2007,01,249,747,33.33,747,33.33,1.0,False
3124,Aremark,2007,02,57,747,7.63,747,7.63,1.0,False
3124,Aremark,2007,03,72,747,9.64,747,9.64,1.0,False
3124,Aremark,2007,04,193,747,25.84,747,25.84,1.0,False
3124,Aremark,2007,05,176,747,23.56,747,23.56,1.0,False
3124,Aremark,2007,06,0,747,0.0,747,0.0,1.0,False
3124,Aremark,2007,07,0,747,0.0,747,0.0,1.0,False
3124,Aremark,2007,08,0,747,0.0,747,0.0,1.0,False
3124,Aremark,2007,55,0,747,0.0,747,0.0,1.0,False
3124,Aremark,2007,99,0,747,0.0,747,,1.0,False
3201,Bærum,2007,01,10460,53543,19.54,52416,19.96,1.0,False
3201,Bærum,2007,02,8195,53543,15.31,52416,15.63,1.0,False
3201,Bærum,2007,03,21639,53543,40.41,52416,41.28,1.0,False
3201,Bærum,2007,04,1502,53543,2.81,52416,2.87,1.0,False
3201,Bærum,2007,05,664,53543,1.24,52416,1.27,1.0,False
3201,Bærum,2007,06,3026,53543,5.65,52416,5.77,1.0,False
3201,Bærum,2007,07,5819,53543,10.87,52416,11.1,1.0,False
3201,Bærum,2007,08,400,53543,0.75,52416,0.76,1.0,False
3201,Bærum,2007,55,711,53543,1.33,52416,1.36,1.0,False
3201,Bærum,2007,99,1127,53543,2.1,52416,,1.0,False
3203,Asker,2007,01,9185,38215,24.04,36657,25.06,1.0,False
3203,Asker,2007,02,6277,38215,16.43,36657,17.12,1.0,False
3203,Asker,2007,03,14019,38215,36.68,36657,38.24,1.0,False
3203,Asker,2007,04,1230,38215,3.22,36657,3.36,1.0,False
3203,Asker,2007,05,733,38215,1.92,36657,2.0,1.0,False
3203,Asker,2007,06,1783,38215,4.67,36657,4.86,1.0,False
3203,Asker,2007,07,3148,38215,8.24,36657,8.59,1.0,False
3203,Asker,2007,08,0,38215,0.0,36657,0.0,1.0,False
3203,Asker,2007,55,282,38215,0.74,36657,0.77,1.0,False
3203,Asker,2007,99,1558,38215,4.08,36657,,1.0,False
3205,Lillestrøm,2007,01,12225,32587,37.51,32242,37.92,1.0,False
3205,Lillestrøm,2007,02,7007,32587,21.5,32242,21.73,1.0,False
3205,Lillestrøm,2007,03,7076,32587,21.71,32242,21.95,1.0,False
3205,Lillestrøm,2007,04,1179,32587,3.62,32242,3.66,1.0,False
3205,Lillestrøm,2007,05,1637,32587,5.02,32242,5.08,1.0,False
3205,Lillestrøm,2007,06,1692,32587,5.19,32242,5.25,1.0,False
3205,Lillestrøm,2007,07,1155,32587,3.54,32242,3.58,1.0,False
3205,Lillestrøm,2007,08,0,32587,0.0,32242,0.0,1.0,False
3205,Lillestrøm,2007,55,271,32587,0.83,32242,0.84,1.0,False
3205,Lillestrøm,2007,99,345,32587,1.06,32242,,1.0,False
3207,Nordre Follo,2007,01,6504,25427,25.58,25002,26.01,1.0,False
3207,Nordre Follo,2007,02,3915,25427,15.4,25002,15.66,1.0,False
3207,Nordre Follo,2007,03,9273,25427,36.47,25002,37.09,1.0,False
3207,Nordre Follo,2007,04,1083,25427,4.26,25002,4.33,1.0,False
3207,Nordre Follo,2007,05,576,25427,2.27,25002,2.3,1.0,False
3207,Nordre Follo,2007,06,1662,25427,6.54,25002,6.65,1.0,False
3207,Nordre Follo,2007,07,1618,25427,6.36,25002,6.47,1.0,False
3207,Nordre Follo,2007,08,0,25427,0.0,25002,0.0,1.0,False
3207,Nordre Follo,2007,55,371,25427,1.46,25002,1.48,1.0,False
3207,Nordre Follo,2007,99,425,25427,1.67,25002,,1.0,False
3209,Ullensaker,2007,01,3325,11723,28.36,11411,29.14,1.0,False
3209,Ullensaker,2007,02,4856,11723,41.42,11411,42.56,1.0,False
3209,Ullensaker,2007,03,1478,11723,12.61,11411,12.95,1.0,False
3209,Ullensaker,2007,04,288,11723,2.46,11411,2.52,1.0,False
3209,Ullensaker,2007,05,703,11723,6.0,11411,6.16,1.0,False
3209,Ullensaker,2007,06,326,11723,2.78,11411,2.86,1.0,False
3209,Ullensaker,2007,07,350,11723,2.99,11411,3.07,1.0,False
3209,Ullensaker,2007,08,0,11723,0.0,11411,0.0,1.0,False
3209,Ullensaker,2007,55,85,11723,0.73,11411,0.74,1.0,False
3209,Ullensaker,2007,99,312,11723,2.66,11411,,1.0,False
3212,Nesodden,2007,01,1588,7951,19.97,7917,20.06,1.0,False
3212,Nesodden,2007,02,908,7951,11.42,7917,11.47,1.0,False
3212,Nesodden,2007,03,1628,7951,20.48,7917,20.56,1.0,False
3212,Nesodden,2007,04,525,7951,6.6,7917,6.63,1.0,False
3212,Nesodden,2007,05,111,7951,1.4,7917,1.4,1.0,False
3212,Nesodden,2007,06,1943,7951,24.44,7917,24.54,1.0,False
3212,Nesodden,2007,07,497,7951,6.25,7917,6.28,1.0,False
3212,Nesodden,2007,08,253,7951,3.18,7917,3.2,1.0,False
3212,Nesodden,2007,55,464,7951,5.84,7917,5.86,1.0,False
3212,Nesodden,2007,99,34,7951,0.43,7917,,1.0,False
3214,Frogn,2007,01,1295,7145,18.12,6922,18.71,1.0,False
3214,Frogn,2007,02,979,7145,13.7,6922,14.14,1.0,False
3214,Frogn,2007,03,2238,7145,31.32,6922,32.33,1.0,False
3214,Frogn,2007,04,368,7145,5.15,6922,5.32,1.0,False
3214,Frogn,2007,05,227,7145,3.18,6922,3.28,1.0,False
3214,Frogn,2007,06,561,7145,7.85,6922,8.1,1.0,False
3214,Frogn,2007,07,1203,7145,16.84,6922,17.38,1.0,False
3214,Frogn,2007,08,0,7145,0.0,6922,0.0,1.0,False
3214,Frogn,2007,55,51,7145,0.71,6922,0.74,1.0,False
3214,Frogn,2007,99,223,7145,3.12,6922,,1.0,False
3216,Vestby,2007,01,2111,6282,33.6,6282,33.6,1.0,False
3216,Vestby,2007,02,1197,6282,19.05,6282,19.05,1.0,False
3216,Vestby,2007,03,1745,6282,27.78,6282,27.78,1.0,False
3216,Vestby,2007,04,219,6282,3.49,6282,3.49,1.0,False
3216,Vestby,2007,05,0,6282,0.0,6282,0.0,1.0,False
3216,Vestby,2007,06,422,6282,6.72,6282,6.72,1.0,False
3216,Vestby,2007,07,467,6282,7.43,6282,7.43,1.0,False
3216,Vestby,2007,08,0,6282,0.0,6282,0.0,1.0,False
3216,Vestby,2007,55,121,6282,1.93,6282,1.93,1.0,False
3216,Vestby,2007,99,0,6282,0.0,6282,,1.0,False
3218,Ås,2007,01,2143,6919,30.97,6919,30.97,1.0,False
3218,Ås,2007,02,1040,6919,15.03,6919,15.03,1.0,False
3218,Ås,2007,03,1077,6919,15.57,6919,15.57,1.0,False
3218,Ås,2007,04,316,6919,4.57,6919,4.57,1.0,False
3218,Ås,2007,05,859,6919,12.42,6919,12.42,1.0,False
3218,Ås,2007,06,813,6919,11.75,6919,11.75,1.0,False
3218,Ås,2007,07,536,6919,7.75,6919,7.75,1.0,False
3218,Ås,2007,08,0,6919,0.0,6919,0.0,1.0,False
3218,Ås,2007,55,135,6919,1.95,6919,1.95,1.0,False
3218,Ås,2007,99,0,6919,0.0,6919,,1.0,False
3220,Enebakk,2007,01,1049,4418,23.74,4418,23.74,1.0,False
3220,Enebakk,2007,02,974,4418,22.05,4418,22.05,1.0,False
3220,Enebakk,2007,03,1436,4418,32.5,4418,32.5,1.0,False
3220,Enebakk,2007,04,208,4418,4.71,4418,4.71,1.0,False
3220,Enebakk,2007,05,453,4418,10.25,4418,10.25,1.0,False
3220,Enebakk,2007,06,298,4418,6.75,4418,6.75,1.0,False
3220,Enebakk,2007,07,0,4418,0.0,4418,0.0,1.0,False
3220,Enebakk,2007,08,0,4418,0.0,4418,0.0,1.0,False
3220,Enebakk,2007,55,0,4418,0.0,4418,0.0,1.0,False
3220,Enebakk,2007,99,0,4418,0.0,4418,,1.0,False
3222,Lørenskog,2007,01,6023,14733,40.88,13977,43.09,1.0,False
3222,Lørenskog,2007,02,2994,14733,20.32,13977,21.42,1.0,False
3222,Lørenskog,2007,03,2618,14733,17.77,13977,18.73,1.0,False
3222,Lørenskog,2007,04,543,14733,3.69,13977,3.88,1.0,False
3222,Lørenskog,2007,05,261,14733,1.77,13977,1.87,1.0,False
3222,Lørenskog,2007,06,756,14733,5.13,13977,5.41,1.0,False
3222,Lørenskog,2007,07,600,14733,4.07,13977,4.29,1.0,False
3222,Lørenskog,2007,08,0,14733,0.0,13977,0.0,1.0,False
3222,Lørenskog,2007,55,182,14733,1.24,13977,1.3,1.0,False
3222,Lørenskog,2007,99,756,14733,5.13,13977,,1.0,False
3224,Rælingen,2007,01,3008,6760,44.5,6446,46.66,1.0,False
3224,Rælingen,2007,02,1313,6760,19.42,6446,20.37,1.0,False
3224,Rælingen,2007,03,1114,6760,16.48,6446,17.28,1.0,False
3224,Rælingen,2007,04,255,6760,3.77,6446,3.96,1.0,False
3224,Rælingen,2007,05,144,6760,2.13,6446,2.23,1.0,False
3224,Rælingen,2007,06,310,6760,4.59,6446,4.81,1.0,False
3224,Rælingen,2007,07,221,6760,3.27,6446,3.43,1.0,False
3224,Rælingen,2007,08,0,6760,0.0,6446,0.0,1.0,False
3224,Rælingen,2007,55,81,6760,1.2,6446,1.26,1.0,False
3224,Rælingen,2007,99,314,6760,4.64,6446,,1.0,False
3226,Aurskog-Høland,2007,01,2389,7153,33.4,7153,33.4,1.0,False
3226,Aurskog-Høland,2007,02,2203,7153,30.8,7153,30.8,1.0,False
3226,Aurskog-Høland,2007,03,375,7153,5.24,7153,5.24,1.0,False
3226,Aurskog-Høland,2007,04,794,7153,11.1,7153,11.1,1.0,False
3226,Aurskog-Høland,2007,05,899,7153,12.57,7153,12.57,1.0,False
3226,Aurskog-Høland,2007,06,232,7153,3.24,7153,3.24,1.0,False
3226,Aurskog-Høland,2007,07,261,7153,3.65,7153,3.65,1.0,False
3226,Aurskog-Høland,2007,08,0,7153,0.0,7153,0.0,1.0,False
3226,Aurskog-Høland,2007,55,0,7153,0.0,7153,0.0,1.0,False
3226,Aurskog-Høland,2007,99,0,7153,0.0,7153,,1.0,False
3228,Nes,2007,01,3277,8024,40.84,8024,40.84,1.0,False
3228,Nes,2007,02,1973,8024,24.59,8024,24.59,1.0,False
3228,Nes,2007,03,668,8024,8.33,8024,8.33,1.0,False
3228,Nes,2007,04,337,8024,4.2,8024,4.2,1.0,False
3228,Nes,2007,05,923,8024,11.5,8024,11.5,1.0,False
3228,Nes,2007,06,394,8024,4.91,8024,4.91,1.0,False
3228,Nes,2007,07,452,8024,5.63,8024,5.63,1.0,False
3228,Nes,2007,08,0,8024,0.0,8024,0.0,1.0,False
3228,Nes,2007,55,0,8024,0.0,8024,0.0,1.0,False
3228,Nes,2007,99,0,8024,0.0,8024,,1.0,False
3230,Gjerdrum,2007,01,777,2553,30.43,2553,30.43,1.0,False
3230,Gjerdrum,2007,02,368,2553,14.41,2553,14.41,1.0,False
3230,Gjerdrum,2007,03,555,2553,21.74,2553,21.74,1.0,False
3230,Gjerdrum,2007,04,167,2553,6.54,2553,6.54,1.0,False
3230,Gjerdrum,2007,05,268,2553,10.5,2553,10.5,1.0,False
3230,Gjerdrum,2007,06,128,2553,5.01,2553,5.01,1.0,False
3230,Gjerdrum,2007,07,290,2553,11.36,2553,11.36,1.0,False
3230,Gjerdrum,2007,08,0,2553,0.0,2553,0.0,1.0,False
3230,Gjerdrum,2007,55,0,2553,0.0,2553,0.0,1.0,False
3230,Gjerdrum,2007,99,0,2553,0.0,2553,,1.0,False
3232,Nittedal,2007,01,2388,9488,25.17,9223,25.89,1.0,False
3232,Nittedal,2007,02,2370,9488,24.98,9223,25.7,1.0,False
3232,Nittedal,2007,03,2301,9488,24.25,9223,24.95,1.0,False
3232,Nittedal,2007,04,277,9488,2.92,9223,3.0,1.0,False
3232,Nittedal,2007,05,523,9488,5.51,9223,5.67,1.0,False
3232,Nittedal,2007,06,460,9488,4.85,9223,4.99,1.0,False
3232,Nittedal,2007,07,712,9488,7.5,9223,7.72,1.0,False
3232,Nittedal,2007,08,0,9488,0.0,9223,0.0,1.0,False
3232,Nittedal,2007,55,192,9488,2.02,9223,2.08,1.0,False
3232,Nittedal,2007,99,265,9488,2.79,9223,,1.0,False
3234,Lunner,2007,01,1264,4125,30.64,4125,30.64,1.0,False
3234,Lunner,2007,02,720,4125,17.45,4125,17.45,1.0,False
3234,Lunner,2007,03,916,4125,22.21,4125,22.21,1.0,False
3234,Lunner,2007,04,263,4125,6.38,4125,6.38,1.0,False
3234,Lunner,2007,05,339,4125,8.22,4125,8.22,1.0,False
3234,Lunner,2007,06,288,4125,6.98,4125,6.98,1.0,False
3234,Lunner,2007,07,335,4125,8.12,4125,8.12,1.0,False
3234,Lunner,2007,08,0,4125,0.0,4125,0.0,1.0,False
3234,Lunner,2007,55,0,4125,0.0,4125,0.0,1.0,False
3234,Lunner,2007,99,0,4125,0.0,4125,,1.0,False
3236,Jevnaker,2007,01,1759,3115,56.47,3115,56.47,1.0,False
3236,Jevnaker,2007,02,450,3115,14.45,3115,14.45,1.0,False
3236,Jevnaker,2007,03,469,3115,15.06,3115,15.06,1.0,False
3236,Jevnaker,2007,04,0,3115,0.0,3115,0.0,1.0,False
3236,Jevnaker,2007,05,208,3115,6.68,3115,6.68,1.0,False
3236,Jevnaker,2007,06,229,3115,7.35,3115,7.35,1.0,False
3236,Jevnaker,2007,07,0,3115,0.0,3115,0.0,1.0,False
3236,Jevnaker,2007,08,0,3115,0.0,3115,0.0,1.0,False
3236,Jevnaker,2007,55,0,3115,0.0,3115,0.0,1.0,False
3236,Jevnaker,2007,99,0,3115,0.0,3115,,1.0,False
3238,Nannestad,2007,01,1585,4624,34.28,4624,34.28,1.0,False
3238,Nannestad,2007,02,1180,4624,25.52,4624,25.52,1.0,False
3238,Nannestad,2007,03,578,4624,12.5,4624,12.5,1.0,False
3238,Nannestad,2007,04,223,4624,4.82,4624,4.82,1.0,False
3238,Nannestad,2007,05,483,4624,10.45,4624,10.45,1.0,False
3238,Nannestad,2007,06,179,4624,3.87,4624,3.87,1.0,False
3238,Nannestad,2007,07,396,4624,8.56,4624,8.56,1.0,False
3238,Nannestad,2007,08,0,4624,0.0,4624,0.0,1.0,False
3238,Nannestad,2007,55,0,4624,0.0,4624,0.0,1.0,False
3238,Nannestad,2007,99,0,4624,0.0,4624,,1.0,False
3240,Eidsvoll,2007,01,2095,8576,24.43,7672,27.31,1.0,False
3240,Eidsvoll,2007,02,1740,8576,20.29,7672,22.68,1.0,False
3240,Eidsvoll,2007,03,1624,8576,18.94,7672,21.17,1.0,False
3240,Eidsvoll,2007,04,346,8576,4.03,7672,4.51,1.0,False
3240,Eidsvoll,2007,05,1048,8576,12.22,7672,13.66,1.0,False
3240,Eidsvoll,2007,06,558,8576,6.51,7672,7.27,1.0,False
3240,Eidsvoll,2007,07,165,8576,1.92,7672,2.15,1.0,False
3240,Eidsvoll,2007,08,0,8576,0.0,7672,0.0,1.0,False
3240,Eidsvoll,2007,55,96,8576,1.12,7672,1.25,1.0,False
3240,Eidsvoll,2007,99,904,8576,10.54,7672,,1.0,False
3242,Hurdal,2007,01,303,1310,23.13,1310,23.13,1.0,False
3242,Hurdal,2007,02,267,1310,20.38,1310,20.38,1.0,False
3242,Hurdal,2007,03,145,1310,11.07,1310,11.07,1.0,False
3242,Hurdal,2007,04,136,1310,10.38,1310,10.38,1.0,False
3242,Hurdal,2007,05,124,1310,9.47,1310,9.47,1.0,False
3242,Hurdal,2007,06,115,1310,8.78,1310,8.78,1.0,False
3242,Hurdal,2007,07,220,1310,16.79,1310,16.79,1.0,False
3242,Hurdal,2007,08,0,1310,0.0,1310,0.0,1.0,False
3242,Hurdal,2007,55,0,1310,0.0,1310,0.0,1.0,False
3242,Hurdal,2007,99,0,1310,0.0,1310,,1.0,False
3301,Drammen,2007,01,13468,39747,33.88,38915,34.61,1.0,False
3301,Drammen,2007,02,7786,39747,19.59,38915,20.01,1.0,False
3301,Drammen,2007,03,12516,39747,31.49,38915,32.16,1.0,False
3301,Drammen,2007,04,1598,39747,4.02,38915,4.11,1.0,False
3301,Drammen,2007,05,414,39747,1.04,38915,1.06,1.0,False
3301,Drammen,2007,06,1859,39747,4.68,38915,4.78,1.0,False
3301,Drammen,2007,07,994,39747,2.5,38915,2.55,1.0,False
3301,Drammen,2007,08,0,39747,0.0,38915,0.0,1.0,False
3301,Drammen,2007,55,280,39747,0.7,38915,0.72,1.0,False
3301,Drammen,2007,99,832,39747,2.09,38915,,1.0,False
3303,Kongsberg,2007,01,4226,11130,37.97,11130,37.97,1.0,False
3303,Kongsberg,2007,02,1709,11130,15.35,11130,15.35,1.0,False
3303,Kongsberg,2007,03,1929,11130,17.33,11130,17.33,1.0,False
3303,Kongsberg,2007,04,443,11130,3.98,11130,3.98,1.0,False
3303,Kongsberg,2007,05,994,11130,8.93,11130,8.93,1.0,False
3303,Kongsberg,2007,06,600,11130,5.39,11130,5.39,1.0,False
3303,Kongsberg,2007,07,900,11130,8.09,11130,8.09,1.0,False
3303,Kongsberg,2007,08,0,11130,0.0,11130,0.0,1.0,False
3303,Kongsberg,2007,55,329,11130,2.96,11130,2.96,1.0,False
3303,Kongsberg,2007,99,0,11130,0.0,11130,,1.0,False
3305,Ringerike,2007,01,4237,12704,33.35,12704,33.35,1.0,False
3305,Ringerike,2007,02,2647,12704,20.84,12704,20.84,1.0,False
3305,Ringerike,2007,03,1991,12704,15.67,12704,15.67,1.0,False
3305,Ringerike,2007,04,373,12704,2.94,12704,2.94,1.0,False
3305,Ringerike,2007,05,775,12704,6.1,12704,6.1,1.0,False
3305,Ringerike,2007,06,751,12704,5.91,12704,5.91,1.0,False
3305,Ringerike,2007,07,1209,12704,9.52,12704,9.52,1.0,False
3305,Ringerike,2007,08,0,12704,0.0,12704,0.0,1.0,False
3305,Ringerike,2007,55,721,12704,5.68,12704,5.68,1.0,False
3305,Ringerike,2007,99,0,12704,0.0,12704,,1.0,False
3310,Hole,2007,01,513,2777,18.47,2777,18.47,1.0,False
3310,Hole,2007,02,370,2777,13.32,2777,13.32,1.0,False
3310,Hole,2007,03,1211,2777,43.61,2777,43.61,1.0,False
3310,Hole,2007,04,147,2777,5.29,2777,5.29,1.0,False
3310,Hole,2007,05,275,2777,9.9,2777,9.9,1.0,False
3310,Hole,2007,06,193,2777,6.95,2777,6.95,1.0,False
3310,Hole,2007,07,68,2777,2.45,2777,2.45,1.0,False
3310,Hole,2007,08,0,2777,0.0,2777,0.0,1.0,False
3310,Hole,2007,55,0,2777,0.0,2777,0.0,1.0,False
3310,Hole,2007,99,0,2777,0.0,2777,,1.0,False
3312,Lier,2007,01,2725,10433,26.12,10234,26.63,1.0,False
3312,Lier,2007,02,1506,10433,14.43,10234,14.72,1.0,False
3312,Lier,2007,03,4137,10433,39.65,10234,40.42,1.0,False
3312,Lier,2007,04,325,10433,3.12,10234,3.18,1.0,False
3312,Lier,2007,05,579,10433,5.55,10234,5.66,1.0,False
3312,Lier,2007,06,507,10433,4.86,10234,4.95,1.0,False
3312,Lier,2007,07,379,10433,3.63,10234,3.7,1.0,False
3312,Lier,2007,08,0,10433,0.0,10234,0.0,1.0,False
3312,Lier,2007,55,76,10433,0.73,10234,0.74,1.0,False
3312,Lier,2007,99,199,10433,1.91,10234,,1.0,False
3314,Øvre Eiker,2007,01,2160,7196,30.02,7196,30.02,1.0,False
3314,Øvre Eiker,2007,02,1066,7196,14.81,7196,14.81,1.0,False
3314,Øvre Eiker,2007,03,2694,7196,37.44,7196,37.44,1.0,False
3314,Øvre Eiker,2007,04,240,7196,3.34,7196,3.34,1.0,False
3314,Øvre Eiker,2007,05,607,7196,8.44,7196,8.44,1.0,False
3314,Øvre Eiker,2007,06,277,7196,3.85,7196,3.85,1.0,False
3314,Øvre Eiker,2007,07,86,7196,1.2,7196,1.2,1.0,False
3314,Øvre Eiker,2007,08,0,7196,0.0,7196,0.0,1.0,False
3314,Øvre Eiker,2007,55,66,7196,0.92,7196,0.92,1.0,False
3314,Øvre Eiker,2007,99,0,7196,0.0,7196,,1.0,False
3316,Modum,2007,01,2324,5944,39.1,5485,42.37,1.0,False
3316,Modum,2007,02,738,5944,12.42,5485,13.45,1.0,False
3316,Modum,2007,03,455,5944,7.65,5485,8.3,1.0,False
3316,Modum,2007,04,249,5944,4.19,5485,4.54,1.0,False
3316,Modum,2007,05,1261,5944,21.21,5485,22.99,1.0,False
3316,Modum,2007,06,303,5944,5.1,5485,5.52,1.0,False
3316,Modum,2007,07,155,5944,2.61,5485,2.83,1.0,False
3316,Modum,2007,08,0,5944,0.0,5485,0.0,1.0,False
3316,Modum,2007,55,0,5944,0.0,5485,0.0,1.0,False
3316,Modum,2007,99,459,5944,7.72,5485,,1.0,False
3318,Krødsherad,2007,01,349,1144,30.51,500,69.8,1.0,False
3318,Krødsherad,2007,02,84,1144,7.34,500,16.8,1.0,False
3318,Krødsherad,2007,03,67,1144,5.86,500,13.4,1.0,False
3318,Krødsherad,2007,04,0,1144,0.0,500,0.0,1.0,False
3318,Krødsherad,2007,05,0,1144,0.0,500,0.0,1.0,False
3318,Krødsherad,2007,06,0,1144,0.0,500,0.0,1.0,False
3318,Krødsherad,2007,07,0,1144,0.0,500,0.0,1.0,False
3318,Krødsherad,2007,08,0,1144,0.0,500,0.0,1.0,False
3318,Krødsherad,2007,55,0,1144,0.0,500,0.0,1.0,False
3318,Krødsherad,2007,99,644,1144,56.29,500,,1.0,False
3320,Flå,2007,01,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,02,121,587,20.61,141,85.82,1.0,False
3320,Flå,2007,03,20,587,3.41,141,14.18,1.0,False
3320,Flå,2007,04,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,05,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,06,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,07,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,08,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,55,0,587,0.0,141,0.0,1.0,False
3320,Flå,2007,99,446,587,75.98,141,,1.0,False
3322,Nesbyen,2007,01,466,1657,28.12,1336,34.88,1.0,False
3322,Nesbyen,2007,02,0,1657,0.0,1336,0.0,1.0,False
3322,Nesbyen,2007,03,277,1657,16.72,1336,20.73,1.0,False
3322,Nesbyen,2007,04,126,1657,7.6,1336,9.43,1.0,False
3322,Nesbyen,2007,05,467,1657,28.18,1336,34.96,1.0,False
3322,Nesbyen,2007,06,0,1657,0.0,1336,0.0,1.0,False
3322,Nesbyen,2007,07,0,1657,0.0,1336,0.0,1.0,False
3322,Nesbyen,2007,08,0,1657,0.0,1336,0.0,1.0,False
3322,Nesbyen,2007,55,0,1657,0.0,1336,0.0,1.0,False
3322,Nesbyen,2007,99,321,1657,19.37,1336,,1.0,False
3324,Gol,2007,01,585,2065,28.33,2065,28.33,1.0,False
3324,Gol,2007,02,276,2065,13.37,2065,13.37,1.0,False
3324,Gol,2007,03,332,2065,16.08,2065,16.08,1.0,False
3324,Gol,2007,04,122,2065,5.91,2065,5.91,1.0,False
3324,Gol,2007,05,394,2065,19.08,2065,19.08,1.0,False
3324,Gol,2007,06,106,2065,5.13,2065,5.13,1.0,False
3324,Gol,2007,07,250,2065,12.11,2065,12.11,1.0,False
3324,Gol,2007,08,0,2065,0.0,2065,0.0,1.0,False
3324,Gol,2007,55,0,2065,0.0,2065,0.0,1.0,False
3324,Gol,2007,99,0,2065,0.0,2065,,1.0,False
3326,Hemsedal,2007,01,124,1048,11.83,1048,11.83,1.0,False
3326,Hemsedal,2007,02,86,1048,8.21,1048,8.21,1.0,False
3326,Hemsedal,2007,03,296,1048,28.24,1048,28.24,1.0,False
3326,Hemsedal,2007,04,156,1048,14.89,1048,14.89,1.0,False
3326,Hemsedal,2007,05,315,1048,30.06,1048,30.06,1.0,False
3326,Hemsedal,2007,06,71,1048,6.77,1048,6.77,1.0,False
3326,Hemsedal,2007,07,0,1048,0.0,1048,0.0,1.0,False
3326,Hemsedal,2007,08,0,1048,0.0,1048,0.0,1.0,False
3326,Hemsedal,2007,55,0,1048,0.0,1048,0.0,1.0,False
3326,Hemsedal,2007,99,0,1048,0.0,1048,,1.0,False
3328,Ål,2007,01,373,2235,16.69,2235,16.69,1.0,False
3328,Ål,2007,02,179,2235,8.01,2235,8.01,1.0,False
3328,Ål,2007,03,316,2235,14.14,2235,14.14,1.0,False
3328,Ål,2007,04,173,2235,7.74,2235,7.74,1.0,False
3328,Ål,2007,05,450,2235,20.13,2235,20.13,1.0,False
3328,Ål,2007,06,124,2235,5.55,2235,5.55,1.0,False
3328,Ål,2007,07,620,2235,27.74,2235,27.74,1.0,False
3328,Ål,2007,08,0,2235,0.0,2235,0.0,1.0,False
3328,Ål,2007,55,0,2235,0.0,2235,0.0,1.0,False
3328,Ål,2007,99,0,2235,0.0,2235,,1.0,False
3330,Hol,2007,01,673,2238,30.07,2238,30.07,1.0,False
3330,Hol,2007,02,559,2238,24.98,2238,24.98,1.0,False
3330,Hol,2007,03,423,2238,18.9,2238,18.9,1.0,False
3330,Hol,2007,04,112,2238,5.0,2238,5.0,1.0,False
3330,Hol,2007,05,223,2238,9.96,2238,9.96,1.0,False
3330,Hol,2007,06,115,2238,5.14,2238,5.14,1.0,False
3330,Hol,2007,07,133,2238,5.94,2238,5.94,1.0,False
3330,Hol,2007,08,0,2238,0.0,2238,0.0,1.0,False
3330,Hol,2007,55,0,2238,0.0,2238,0.0,1.0,False
3330,Hol,2007,99,0,2238,0.0,2238,,1.0,False
3332,Sigdal,2007,01,262,1770,14.8,1770,14.8,1.0,False
3332,Sigdal,2007,02,150,1770,8.47,1770,8.47,1.0,False
3332,Sigdal,2007,03,163,1770,9.21,1770,9.21,1.0,False
3332,Sigdal,2007,04,0,1770,0.0,1770,0.0,1.0,False
3332,Sigdal,2007,05,772,1770,43.62,1770,43.62,1.0,False
3332,Sigdal,2007,06,0,1770,0.0,1770,0.0,1.0,False
3332,Sigdal,2007,07,423,1770,23.9,1770,23.9,1.0,False
3332,Sigdal,2007,08,0,1770,0.0,1770,0.0,1.0,False
3332,Sigdal,2007,55,0,1770,0.0,1770,0.0,1.0,False
3332,Sigdal,2007,99,0,1770,0.0,1770,,1.0,False
3334,Flesberg,2007,01,349,1294,26.97,1294,26.97,1.0,False
3334,Flesberg,2007,02,291,1294,22.49,1294,22.49,1.0,False
3334,Flesberg,2007,03,281,1294,21.72,1294,21.72,1.0,False
3334,Flesberg,2007,04,39,1294,3.01,1294,3.01,1.0,False
