kode,nivaa,kjonn,variabel,aar,verdi
1852,03a,0,Personer,2008,145
1852,03a,0,Personer,2009,147
1852,03a,0,Personer,2010,153
1852,03a,0,Personer,2011,150
1852,03a,0,Personer,2012,154
1852,03a,0,Personer,2013,163
1852,03a,0,Personer,2014,160
1852,03a,0,Personer,2015,171
1852,03a,0,Personer,2016,169
1852,03a,0,Personer,2017,177
1852,03a,0,Personer,2018,180
1852,03a,0,Personer,2019,172
1852,04a,0,Personer,1986,4
1852,04a,0,Personer,1987,7
1852,04a,0,Personer,1988,5
1852,04a,0,Personer,1989,9
1852,04a,0,Personer,1990,10
1852,04a,0,Personer,1991,11
1852,04a,0,Personer,1992,12
1852,04a,0,Personer,1993,10
1852,04a,0,Personer,1994,10
1852,04a,0,Personer,1995,12
1852,04a,0,Personer,1996,13
1852,04a,0,Personer,1997,18
1852,04a,0,Personer,1998,15
1852,04a,0,Personer,1999,16
1852,04a,0,Personer,2000,14
1852,04a,0,Personer,2001,20
1852,04a,0,Personer,2002,17
1852,04a,0,Personer,2003,17
1852,04a,0,Personer,2004,18
1852,04a,0,Personer,2005,19
1852,04a,0,Personer,2006,16
1852,04a,0,Personer,2007,14
1852,04a,0,Personer,2008,11
1852,04a,0,Personer,2009,18
1852,04a,0,Personer,2010,19
1852,04a,0,Personer,2011,18
1852,04a,0,Personer,2012,20
1852,04a,0,Personer,2013,18
1852,04a,0,Personer,2014,19
1852,04a,0,Personer,2015,25
1852,04a,0,Personer,2016,30
1852,04a,0,Personer,2017,30
1852,04a,0,Personer,2018,30
1852,04a,0,Personer,2019,32
1853,00,0,Personer,1986,1407
1853,00,0,Personer,1987,1464
1853,00,0,Personer,1988,1451
1853,00,0,Personer,1989,1412
1853,00,0,Personer,1990,1388
1853,00,0,Personer,1991,1398
1853,00,0,Personer,1992,1376
1853,00,0,Personer,1993,1353
1853,00,0,Personer,1994,1341
1853,00,0,Personer,1995,1325
1853,00,0,Personer,1996,1286
1853,00,0,Personer,1997,1265
1853,00,0,Personer,1998,1251
1853,00,0,Personer,1999,1293
1853,00,0,Personer,2000,1280
1853,00,0,Personer,2001,1234
1853,00,0,Personer,2002,1209
1853,00,0,Personer,2003,1172
1853,00,0,Personer,2004,1148
1853,00,0,Personer,2005,1118
1853,00,0,Personer,2006,1109
1853,00,0,Personer,2007,1104
1853,00,0,Personer,2008,1107
1853,00,0,Personer,2009,1107
1853,00,0,Personer,2010,1110
1853,00,0,Personer,2011,1110
1853,00,0,Personer,2012,1133
1853,00,0,Personer,2013,1155
1853,00,0,Personer,2014,1150
1853,00,0,Personer,2015,1159
1853,00,0,Personer,2016,1183
1853,00,0,Personer,2017,1177
1853,00,0,Personer,2018,1197
1853,00,0,Personer,2019,1169
1853,00,0,Personer,2020,1154
1853,00,0,Personer,2021,1136
1853,00,0,Personer,2022,1142
1853,00,0,Personer,2023,1160
1853,00,0,Personer,2024,1194
1853,00,0,Personer,2025,1231
1853,03a,0,Personer,1986,86
1853,03a,0,Personer,1987,89
1853,03a,0,Personer,1988,95
1853,03a,0,Personer,1989,108
1853,03a,0,Personer,1990,115
1853,03a,0,Personer,1991,127
1853,03a,0,Personer,1992,129
1853,03a,0,Personer,1993,126
1853,03a,0,Personer,1994,128
1853,03a,0,Personer,1995,132
1853,03a,0,Personer,1996,128
1853,03a,0,Personer,1997,128
1853,03a,0,Personer,1998,134
1853,03a,0,Personer,1999,139
1853,03a,0,Personer,2000,139
1853,03a,0,Personer,2001,133
1853,03a,0,Personer,2002,133
1853,03a,0,Personer,2003,139
1853,03a,0,Personer,2004,139
1853,03a,0,Personer,2005,141
1853,03a,0,Personer,2006,151
1853,03a,0,Personer,2007,153
1853,03a,0,Personer,2008,158
1853,03a,0,Personer,2009,157
1853,03a,0,Personer,2010,162
1853,03a,0,Personer,2011,165
1853,03a,0,Personer,2012,168
1853,03a,0,Personer,2013,168
1853,03a,0,Personer,2014,185
1853,03a,0,Personer,2015,187
1853,03a,0,Personer,2016,190
1853,03a,0,Personer,2017,188
1853,03a,0,Personer,2018,202
1853,03a,0,Personer,2019,204
1853,03a,0,Personer,2020,212
1853,03a,0,Personer,2021,210
1853,03a,0,Personer,2022,227
1853,03a,0,Personer,2023,244
1853,03a,0,Personer,2024,255
1853,03a,0,Personer,2025,274
1853,04a,0,Personer,1986,10
1853,04a,0,Personer,1987,14
1853,04a,0,Personer,1988,14
1853,04a,0,Personer,1989,16
1853,04a,0,Personer,1990,16
1853,04a,0,Personer,1991,18
1853,04a,0,Personer,1992,18
1853,04a,0,Personer,1993,16
1853,04a,0,Personer,1994,13
1853,04a,0,Personer,1995,14
1853,04a,0,Personer,1996,17
1853,04a,0,Personer,1997,11
1853,04a,0,Personer,1998,14
1853,04a,0,Personer,1999,14
1853,04a,0,Personer,2000,14
1853,04a,0,Personer,2001,16
1853,04a,0,Personer,2002,20
1853,04a,0,Personer,2003,16
1853,04a,0,Personer,2004,19
1853,04a,0,Personer,2005,21
1853,04a,0,Personer,2006,18
1853,04a,0,Personer,2007,21
1853,04a,0,Personer,2008,26
1853,04a,0,Personer,2009,28
1853,04a,0,Personer,2010,27
1853,04a,0,Personer,2011,32
1853,04a,0,Personer,2012,35
1853,04a,0,Personer,2013,37
1853,04a,0,Personer,2014,38
1853,04a,0,Personer,2015,42
1853,04a,0,Personer,2016,38
1853,04a,0,Personer,2017,41
1853,04a,0,Personer,2018,41
1853,04a,0,Personer,2019,43
1853,04a,0,Personer,2020,52
1853,04a,0,Personer,2021,50
1853,04a,0,Personer,2022,56
1853,04a,0,Personer,2023,65
1853,04a,0,Personer,2024,67
1853,04a,0,Personer,2025,63
1854,00,0,Personer,1986,2508
1854,00,0,Personer,1987,2559
1854,00,0,Personer,1988,2552
1854,00,0,Personer,1989,2464
1854,00,0,Personer,1990,2465
1854,00,0,Personer,1991,2472
1854,00,0,Personer,1992,2434
1854,00,0,Personer,1993,2398
1854,00,0,Personer,1994,2383
1854,00,0,Personer,1995,2341
1854,00,0,Personer,1996,2313
1854,00,0,Personer,1997,2278
1854,00,0,Personer,1998,2275
1854,00,0,Personer,1999,2250
1854,00,0,Personer,2000,2196
1854,00,0,Personer,2001,2175
1854,00,0,Personer,2002,2151
1854,00,0,Personer,2003,2177
1854,00,0,Personer,2004,2203
1854,00,0,Personer,2005,2193
1854,00,0,Personer,2006,2169
1854,00,0,Personer,2007,2142
1854,00,0,Personer,2008,2143
1854,00,0,Personer,2009,2140
1854,00,0,Personer,2010,2157
1854,00,0,Personer,2011,2161
1854,00,0,Personer,2012,2137
1854,00,0,Personer,2013,2131
1854,00,0,Personer,2014,2150
1854,00,0,Personer,2015,2121
1854,00,0,Personer,2016,2114
1854,00,0,Personer,2017,2101
1854,00,0,Personer,2018,2089
1854,00,0,Personer,2019,2062
1854,03a,0,Personer,1986,119
1854,03a,0,Personer,1987,111
1854,03a,0,Personer,1988,113
1854,03a,0,Personer,1989,120
1854,03a,0,Personer,1990,136
1854,03a,0,Personer,1991,147
1854,03a,0,Personer,1992,150
1854,03a,0,Personer,1993,158
1854,03a,0,Personer,1994,169
1854,03a,0,Personer,1995,178
1854,03a,0,Personer,1996,179
1854,03a,0,Personer,1997,187
1854,03a,0,Personer,1998,194
1854,03a,0,Personer,1999,187
1854,03a,0,Personer,2000,183
1854,03a,0,Personer,2001,186
1854,03a,0,Personer,2002,180
1854,03a,0,Personer,2003,192
1854,03a,0,Personer,2004,217
1854,03a,0,Personer,2005,226
1854,03a,0,Personer,2006,225
1854,03a,0,Personer,2007,220
1854,03a,0,Personer,2008,236
1854,03a,0,Personer,2009,245
1854,03a,0,Personer,2010,249
1854,03a,0,Personer,2011,258
1854,03a,0,Personer,2012,271
1854,03a,0,Personer,2013,284
1854,03a,0,Personer,2014,298
1854,03a,0,Personer,2015,298
1854,03a,0,Personer,2016,307
1854,03a,0,Personer,2017,313
1854,03a,0,Personer,2018,331
1854,03a,0,Personer,2019,324
1854,04a,0,Personer,1986,12
1854,04a,0,Personer,1987,14
1854,04a,0,Personer,1988,13
1854,04a,0,Personer,1989,13
1854,04a,0,Personer,1990,11
1854,04a,0,Personer,1991,13
1854,04a,0,Personer,1992,17
1854,04a,0,Personer,1993,18
1854,04a,0,Personer,1994,16
1854,04a,0,Personer,1995,18
1854,04a,0,Personer,1996,18
1854,04a,0,Personer,1997,20
1854,04a,0,Personer,1998,19
1854,04a,0,Personer,1999,21
1854,04a,0,Personer,2000,25
1854,04a,0,Personer,2001,21
1854,04a,0,Personer,2002,21
1854,04a,0,Personer,2003,22
1854,04a,0,Personer,2004,27
1854,04a,0,Personer,2005,25
1854,04a,0,Personer,2006,23
1854,04a,0,Personer,2007,25
1854,04a,0,Personer,2008,30
1854,04a,0,Personer,2009,27
1854,04a,0,Personer,2010,29
1854,04a,0,Personer,2011,30
1854,04a,0,Personer,2012,36
1854,04a,0,Personer,2013,37
1854,04a,0,Personer,2014,46
1854,04a,0,Personer,2015,51
1854,04a,0,Personer,2016,50
1854,04a,0,Personer,2017,56
1854,04a,0,Personer,2018,49
1854,04a,0,Personer,2019,59
1856,00,0,Personer,1986,554
1856,00,0,Personer,1987,539
1856,00,0,Personer,1988,529
1856,00,0,Personer,1989,514
1856,00,0,Personer,1990,500
1856,00,0,Personer,1991,509
1856,00,0,Personer,1992,519
1856,00,0,Personer,1993,528
1856,00,0,Personer,1994,531
1856,00,0,Personer,1995,540
1856,00,0,Personer,1996,541
1856,00,0,Personer,1997,533
1856,00,0,Personer,1998,516
1856,00,0,Personer,1999,517
1856,00,0,Personer,2000,509
1856,00,0,Personer,2001,502
1856,00,0,Personer,2002,497
1856,00,0,Personer,2003,482
1856,00,0,Personer,2004,474
1856,00,0,Personer,2005,477
1856,00,0,Personer,2006,469
1856,00,0,Personer,2007,495
1856,00,0,Personer,2008,489
1856,00,0,Personer,2009,488
1856,00,0,Personer,2010,499
1856,00,0,Personer,2011,491
1856,00,0,Personer,2012,472
1856,00,0,Personer,2013,470
1856,00,0,Personer,2014,458
1856,00,0,Personer,2015,462
1856,00,0,Personer,2016,460
1856,00,0,Personer,2017,452
1856,00,0,Personer,2018,447
1856,00,0,Personer,2019,436
1856,00,0,Personer,2020,425
1856,00,0,Personer,2021,413
1856,00,0,Personer,2022,407
1856,00,0,Personer,2023,409
1856,00,0,Personer,2024,404
1856,00,0,Personer,2025,416
1856,03a,0,Personer,1986,26
1856,03a,0,Personer,1987,24
1856,03a,0,Personer,1988,26
1856,03a,0,Personer,1989,24
1856,03a,0,Personer,1990,25
1856,03a,0,Personer,1991,28
1856,03a,0,Personer,1992,32
1856,03a,0,Personer,1993,33
1856,03a,0,Personer,1994,38
1856,03a,0,Personer,1995,40
1856,03a,0,Personer,1996,40
1856,03a,0,Personer,1997,41
1856,03a,0,Personer,1998,40
1856,03a,0,Personer,1999,40
1856,03a,0,Personer,2000,37
1856,03a,0,Personer,2001,41
1856,03a,0,Personer,2002,42
1856,03a,0,Personer,2003,40
1856,03a,0,Personer,2004,43
1856,03a,0,Personer,2005,45
1856,03a,0,Personer,2006,37
1856,03a,0,Personer,2007,43
1856,03a,0,Personer,2008,44
1856,03a,0,Personer,2009,48
1856,03a,0,Personer,2010,51
1856,03a,0,Personer,2011,50
1856,03a,0,Personer,2012,51
1856,03a,0,Personer,2013,53
1856,03a,0,Personer,2014,48
1856,03a,0,Personer,2015,48
1856,03a,0,Personer,2016,48
1856,03a,0,Personer,2017,49
1856,03a,0,Personer,2018,54
1856,03a,0,Personer,2019,55
1856,03a,0,Personer,2020,54
1856,03a,0,Personer,2021,51
1856,03a,0,Personer,2022,51
1856,03a,0,Personer,2023,60
1856,03a,0,Personer,2024,62
1856,03a,0,Personer,2025,60
1856,04a,0,Personer,1986,5
1856,04a,0,Personer,1987,3
1856,04a,0,Personer,1988,5
1856,04a,0,Personer,1989,6
1856,04a,0,Personer,1990,4
1856,04a,0,Personer,1991,3
1856,04a,0,Personer,1992,4
1856,04a,0,Personer,1993,4
1856,04a,0,Personer,1994,4
1856,04a,0,Personer,1995,5
1856,04a,0,Personer,1996,3
1856,04a,0,Personer,1997,3
1856,04a,0,Personer,1998,3
1856,04a,0,Personer,1999,4
1856,04a,0,Personer,2000,3
1856,04a,0,Personer,2001,3
1856,04a,0,Personer,2002,3
1856,04a,0,Personer,2003,3
1856,04a,0,Personer,2005,3
1856,04a,0,Personer,2006,5
1856,04a,0,Personer,2007,6
1856,04a,0,Personer,2008,3
1856,04a,0,Personer,2009,3
1856,04a,0,Personer,2010,3
1856,04a,0,Personer,2011,4
1856,04a,0,Personer,2012,9
1856,04a,0,Personer,2013,9
1856,04a,0,Personer,2014,15
1856,04a,0,Personer,2015,15
1856,04a,0,Personer,2016,18
1856,04a,0,Personer,2017,13
1856,04a,0,Personer,2018,11
1856,04a,0,Personer,2019,12
1856,04a,0,Personer,2020,11
1856,04a,0,Personer,2021,12
1856,04a,0,Personer,2022,15
1856,04a,0,Personer,2023,17
1856,04a,0,Personer,2024,16
1856,04a,0,Personer,2025,17
1857,00,0,Personer,1986,744
1857,00,0,Personer,1987,739
1857,00,0,Personer,1988,744
1857,00,0,Personer,1989,726
1857,00,0,Personer,1990,716
1857,00,0,Personer,1991,695
1857,00,0,Personer,1992,665
1857,00,0,Personer,1993,658
1857,00,0,Personer,1994,662
1857,00,0,Personer,1995,652
1857,00,0,Personer,1996,651
1857,00,0,Personer,1997,647
1857,00,0,Personer,1998,636
1857,00,0,Personer,1999,622
1857,00,0,Personer,2000,619
1857,00,0,Personer,2001,603
1857,00,0,Personer,2002,602
1857,00,0,Personer,2003,601
1857,00,0,Personer,2004,599
1857,00,0,Personer,2005,605
1857,00,0,Personer,2006,607
1857,00,0,Personer,2007,606
1857,00,0,Personer,2008,588
1857,00,0,Personer,2009,617
1857,00,0,Personer,2010,611
1857,00,0,Personer,2011,612
1857,00,0,Personer,2012,610
1857,00,0,Personer,2013,635
1857,00,0,Personer,2014,641
1857,00,0,Personer,2015,639
1857,00,0,Personer,2016,616
1857,00,0,Personer,2017,620
1857,00,0,Personer,2018,620
1857,00,0,Personer,2019,608
1857,00,0,Personer,2020,593
1857,00,0,Personer,2021,580
1857,00,0,Personer,2022,584
1857,00,0,Personer,2023,572
1857,00,0,Personer,2024,568
1857,00,0,Personer,2025,568
1857,03a,0,Personer,1986,35
1857,03a,0,Personer,1987,26
1857,03a,0,Personer,1988,30
1857,03a,0,Personer,1989,29
1857,03a,0,Personer,1990,29
1857,03a,0,Personer,1991,33
1857,03a,0,Personer,1992,30
1857,03a,0,Personer,1993,36
1857,03a,0,Personer,1994,36
1857,03a,0,Personer,1995,44
1857,03a,0,Personer,1996,47
1857,03a,0,Personer,1997,45
1857,03a,0,Personer,1998,40
1857,03a,0,Personer,1999,37
1857,03a,0,Personer,2000,38
1857,03a,0,Personer,2001,36
1857,03a,0,Personer,2002,35
1857,03a,0,Personer,2003,42
1857,03a,0,Personer,2004,47
1857,03a,0,Personer,2005,49
1857,03a,0,Personer,2006,51
1857,03a,0,Personer,2007,54
1857,03a,0,Personer,2008,51
1857,03a,0,Personer,2009,52
1857,03a,0,Personer,2010,60
1857,03a,0,Personer,2011,61
1857,03a,0,Personer,2012,61
1857,03a,0,Personer,2013,64
1857,03a,0,Personer,2014,69
1857,03a,0,Personer,2015,72
1857,03a,0,Personer,2016,74
1857,03a,0,Personer,2017,77
1857,03a,0,Personer,2018,72
1857,03a,0,Personer,2019,69
1857,03a,0,Personer,2020,77
1857,03a,0,Personer,2021,71
1857,03a,0,Personer,2022,70
1857,03a,0,Personer,2023,69
1857,03a,0,Personer,2024,70
1857,03a,0,Personer,2025,74
1857,04a,0,Personer,1986,4
1857,04a,0,Personer,1988,3
1857,04a,0,Personer,1989,3
1857,04a,0,Personer,1990,3
1857,04a,0,Personer,1994,4
1857,04a,0,Personer,1995,3
1857,04a,0,Personer,1996,4
1857,04a,0,Personer,1997,5
1857,04a,0,Personer,1998,4
1857,04a,0,Personer,1999,5
1857,04a,0,Personer,2000,3
1857,04a,0,Personer,2001,4
1857,04a,0,Personer,2002,4
1857,04a,0,Personer,2004,4
1857,04a,0,Personer,2005,5
1857,04a,0,Personer,2006,6
1857,04a,0,Personer,2007,7
1857,04a,0,Personer,2008,5
1857,04a,0,Personer,2009,6
1857,04a,0,Personer,2010,4
1857,04a,0,Personer,2011,4
1857,04a,0,Personer,2012,4
1857,04a,0,Personer,2013,3
1857,04a,0,Personer,2014,15
1857,04a,0,Personer,2015,18
1857,04a,0,Personer,2016,13
1857,04a,0,Personer,2017,12
1857,04a,0,Personer,2018,14
1857,04a,0,Personer,2019,14
1857,04a,0,Personer,2020,13
1857,04a,0,Personer,2021,14
1857,04a,0,Personer,2022,23
1857,04a,0,Personer,2023,20
1857,04a,0,Personer,2024,22
1857,04a,0,Personer,2025,21
1859,00,0,Personer,1986,1321
1859,00,0,Personer,1987,1310
1859,00,0,Personer,1988,1309
1859,00,0,Personer,1989,1283
1859,00,0,Personer,1990,1281
1859,00,0,Personer,1991,1291
1859,00,0,Personer,1992,1268
1859,00,0,Personer,1993,1276
1859,00,0,Personer,1994,1284
1859,00,0,Personer,1995,1280
1859,00,0,Personer,1996,1258
1859,00,0,Personer,1997,1238
1859,00,0,Personer,1998,1218
1859,00,0,Personer,1999,1199
1859,00,0,Personer,2000,1185
1859,00,0,Personer,2001,1172
1859,00,0,Personer,2002,1162
1859,00,0,Personer,2003,1163
1859,00,0,Personer,2004,1150
1859,00,0,Personer,2005,1142
1859,00,0,Personer,2006,1146
1859,00,0,Personer,2007,1140
1859,00,0,Personer,2008,1131
1859,00,0,Personer,2009,1117
1859,00,0,Personer,2010,1112
1859,00,0,Personer,2011,1136
1859,00,0,Personer,2012,1144
1859,00,0,Personer,2013,1136
1859,00,0,Personer,2014,1141
1859,00,0,Personer,2015,1141
1859,00,0,Personer,2016,1134
1859,00,0,Personer,2017,1115
1859,00,0,Personer,2018,1126
1859,00,0,Personer,2019,1103
1859,00,0,Personer,2020,1075
1859,00,0,Personer,2021,1067
1859,00,0,Personer,2022,1060
1859,00,0,Personer,2023,1053
1859,00,0,Personer,2024,1093
1859,00,0,Personer,2025,1080
1859,03a,0,Personer,1986,61
1859,03a,0,Personer,1987,65
1859,03a,0,Personer,1988,61
1859,03a,0,Personer,1989,61
1859,03a,0,Personer,1990,65
1859,03a,0,Personer,1991,68
1859,03a,0,Personer,1992,70
1859,03a,0,Personer,1993,70
1859,03a,0,Personer,1994,72
1859,03a,0,Personer,1995,80
1859,03a,0,Personer,1996,89
1859,03a,0,Personer,1997,88
1859,03a,0,Personer,1998,87
1859,03a,0,Personer,1999,87
1859,03a,0,Personer,2000,95
1859,03a,0,Personer,2001,95
1859,03a,0,Personer,2002,90
1859,03a,0,Personer,2003,96
1859,03a,0,Personer,2004,102
1859,03a,0,Personer,2005,109
1859,03a,0,Personer,2006,119
1859,03a,0,Personer,2007,120
1859,03a,0,Personer,2008,122
1859,03a,0,Personer,2009,120
1859,03a,0,Personer,2010,126
1859,03a,0,Personer,2011,139
1859,03a,0,Personer,2012,140
1859,03a,0,Personer,2013,147
1859,03a,0,Personer,2014,157
1859,03a,0,Personer,2015,168
1859,03a,0,Personer,2016,167
1859,03a,0,Personer,2017,166
1859,03a,0,Personer,2018,170
1859,03a,0,Personer,2019,168
1859,03a,0,Personer,2020,165
1859,03a,0,Personer,2021,173
1859,03a,0,Personer,2022,180
1859,03a,0,Personer,2023,169
1859,03a,0,Personer,2024,190
1859,03a,0,Personer,2025,193
1859,04a,0,Personer,1986,6
1859,04a,0,Personer,1987,5
1859,04a,0,Personer,1988,3
1859,04a,0,Personer,1991,4
1859,04a,0,Personer,1992,3
1859,04a,0,Personer,1993,4
1859,04a,0,Personer,1994,4
1859,04a,0,Personer,1995,7
1859,04a,0,Personer,1996,8
1859,04a,0,Personer,1997,5
1859,04a,0,Personer,1998,8
1859,04a,0,Personer,1999,9
1859,04a,0,Personer,2000,8
1859,04a,0,Personer,2001,7
1859,04a,0,Personer,2002,7
1859,04a,0,Personer,2003,7
1859,04a,0,Personer,2004,9
1859,04a,0,Personer,2005,9
1859,04a,0,Personer,2006,9
1859,04a,0,Personer,2007,8
1859,04a,0,Personer,2008,8
1859,04a,0,Personer,2009,9
1859,04a,0,Personer,2010,12
1859,04a,0,Personer,2011,12
1859,04a,0,Personer,2012,12
1859,04a,0,Personer,2013,13
1859,04a,0,Personer,2014,17
1859,04a,0,Personer,2015,21
1859,04a,0,Personer,2016,35
1859,04a,0,Personer,2017,31
1859,04a,0,Personer,2018,38
1859,04a,0,Personer,2019,38
1859,04a,0,Personer,2020,29
1859,04a,0,Personer,2021,38
1859,04a,0,Personer,2022,46
1859,04a,0,Personer,2023,51
1859,04a,0,Personer,2024,79
1859,04a,0,Personer,2025,79
1860,00,0,Personer,1986,8411
1860,00,0,Personer,1987,8463
1860,00,0,Personer,1988,8480
1860,00,0,Personer,1989,8316
1860,00,0,Personer,1990,8318
1860,00,0,Personer,1991,8376
1860,00,0,Personer,1992,8393
1860,00,0,Personer,1993,8398
1860,00,0,Personer,1994,8456
1860,00,0,Personer,1995,8483
1860,00,0,Personer,1996,8461
1860,00,0,Personer,1997,8407
1860,00,0,Personer,1998,8339
1860,00,0,Personer,1999,8368
1860,00,0,Personer,2000,8395
1860,00,0,Personer,2001,8359
1860,00,0,Personer,2002,8365
1860,00,0,Personer,2003,8388
1860,00,0,Personer,2004,8409
1860,00,0,Personer,2005,8389
1860,00,0,Personer,2006,8412
1860,00,0,Personer,2007,8374
1860,00,0,Personer,2008,8451
1860,00,0,Personer,2009,8481
1860,00,0,Personer,2010,8585
1860,00,0,Personer,2011,8656
1860,00,0,Personer,2012,8720
1860,00,0,Personer,2013,8820
1860,00,0,Personer,2014,8950
1860,00,0,Personer,2015,9043
1860,00,0,Personer,2016,9054
1860,00,0,Personer,2017,9202
1860,00,0,Personer,2018,9290
1860,00,0,Personer,2019,9263
1860,00,0,Personer,2020,9367
1860,00,0,Personer,2021,9447
1860,00,0,Personer,2022,9439
1860,00,0,Personer,2023,9485
1860,00,0,Personer,2024,9530
1860,00,0,Personer,2025,9572
1860,03a,0,Personer,1986,529
1860,03a,0,Personer,1987,550
1860,03a,0,Personer,1988,569
1860,03a,0,Personer,1989,604
1860,03a,0,Personer,1990,658
1860,03a,0,Personer,1991,692
1860,03a,0,Personer,1992,748
1860,03a,0,Personer,1993,793
1860,03a,0,Personer,1994,863
1860,03a,0,Personer,1995,896
1860,03a,0,Personer,1996,921
1860,03a,0,Personer,1997,942
1860,03a,0,Personer,1998,965
1860,03a,0,Personer,1999,970
1860,03a,0,Personer,2000,1004
1860,03a,0,Personer,2001,1037
1860,03a,0,Personer,2002,1069
1860,03a,0,Personer,2003,1114
1860,03a,0,Personer,2004,1169
1860,03a,0,Personer,2005,1226
1860,03a,0,Personer,2006,1249
1860,03a,0,Personer,2007,1260
1860,03a,0,Personer,2008,1305
1860,03a,0,Personer,2009,1333
1860,03a,0,Personer,2010,1372
1860,03a,0,Personer,2011,1428
1860,03a,0,Personer,2012,1489
1860,03a,0,Personer,2013,1511
1860,03a,0,Personer,2014,1615
1860,03a,0,Personer,2015,1658
1860,03a,0,Personer,2016,1692
1860,03a,0,Personer,2017,1779
1860,03a,0,Personer,2018,1834
1860,03a,0,Personer,2019,1871
1860,03a,0,Personer,2020,1931
1860,03a,0,Personer,2021,1971
1860,03a,0,Personer,2022,1985
1860,03a,0,Personer,2023,2011
1860,03a,0,Personer,2024,2034
1860,03a,0,Personer,2025,2072
1860,04a,0,Personer,1986,75
1860,04a,0,Personer,1987,82
