kode,naering,kjonn,alder,variabel,aar,verdi
0914,85,0,15-74,Sysselsatte,2018,260
0914,85,0,15-74,Sysselsatte,2019,279
0914,86-88,0,15-74,Sysselsatte,2008,549
0914,86-88,0,15-74,Sysselsatte,2009,509
0914,86-88,0,15-74,Sysselsatte,2010,530
0914,86-88,0,15-74,Sysselsatte,2011,555
0914,86-88,0,15-74,Sysselsatte,2012,555
0914,86-88,0,15-74,Sysselsatte,2013,553
0914,86-88,0,15-74,Sysselsatte,2014,561
0914,86-88,0,15-74,Sysselsatte,2015,567
0914,86-88,0,15-74,Sysselsatte,2016,579
0914,86-88,0,15-74,Sysselsatte,2017,590
0914,86-88,0,15-74,Sysselsatte,2018,583
0914,86-88,0,15-74,Sysselsatte,2019,582
0919,00-99,0,15-74,Sysselsatte,2008,2555
0919,00-99,0,15-74,Sysselsatte,2009,2549
0919,00-99,0,15-74,Sysselsatte,2010,2568
0919,00-99,0,15-74,Sysselsatte,2011,2612
0919,00-99,0,15-74,Sysselsatte,2012,2682
0919,00-99,0,15-74,Sysselsatte,2013,2699
0919,00-99,0,15-74,Sysselsatte,2014,2701
0919,00-99,0,15-74,Sysselsatte,2015,2659
0919,00-99,0,15-74,Sysselsatte,2016,2681
0919,00-99,0,15-74,Sysselsatte,2017,2731
0919,00-99,0,15-74,Sysselsatte,2018,2797
0919,00-99,0,15-74,Sysselsatte,2019,2808
0919,01-03,0,15-74,Sysselsatte,2008,103
0919,01-03,0,15-74,Sysselsatte,2009,99
0919,01-03,0,15-74,Sysselsatte,2010,86
0919,01-03,0,15-74,Sysselsatte,2011,76
0919,01-03,0,15-74,Sysselsatte,2012,82
0919,01-03,0,15-74,Sysselsatte,2013,78
0919,01-03,0,15-74,Sysselsatte,2014,83
0919,01-03,0,15-74,Sysselsatte,2015,80
0919,01-03,0,15-74,Sysselsatte,2016,69
0919,01-03,0,15-74,Sysselsatte,2017,67
0919,01-03,0,15-74,Sysselsatte,2018,67
0919,01-03,0,15-74,Sysselsatte,2019,67
0919,10-33,0,15-74,Sysselsatte,2008,277
0919,10-33,0,15-74,Sysselsatte,2009,277
0919,10-33,0,15-74,Sysselsatte,2010,248
0919,10-33,0,15-74,Sysselsatte,2011,239
0919,10-33,0,15-74,Sysselsatte,2012,266
0919,10-33,0,15-74,Sysselsatte,2013,271
0919,10-33,0,15-74,Sysselsatte,2014,241
0919,10-33,0,15-74,Sysselsatte,2015,207
0919,10-33,0,15-74,Sysselsatte,2016,201
0919,10-33,0,15-74,Sysselsatte,2017,189
0919,10-33,0,15-74,Sysselsatte,2018,187
0919,10-33,0,15-74,Sysselsatte,2019,186
0919,84,0,15-74,Sysselsatte,2008,119
0919,84,0,15-74,Sysselsatte,2009,122
0919,84,0,15-74,Sysselsatte,2010,115
0919,84,0,15-74,Sysselsatte,2011,118
0919,84,0,15-74,Sysselsatte,2012,127
0919,84,0,15-74,Sysselsatte,2013,133
0919,84,0,15-74,Sysselsatte,2014,143
0919,84,0,15-74,Sysselsatte,2015,144
0919,84,0,15-74,Sysselsatte,2016,143
0919,84,0,15-74,Sysselsatte,2017,146
0919,84,0,15-74,Sysselsatte,2018,148
0919,84,0,15-74,Sysselsatte,2019,135
0919,85,0,15-74,Sysselsatte,2008,151
0919,85,0,15-74,Sysselsatte,2009,153
0919,85,0,15-74,Sysselsatte,2010,177
0919,85,0,15-74,Sysselsatte,2011,169
0919,85,0,15-74,Sysselsatte,2012,175
0919,85,0,15-74,Sysselsatte,2013,177
0919,85,0,15-74,Sysselsatte,2014,180
0919,85,0,15-74,Sysselsatte,2015,182
0919,85,0,15-74,Sysselsatte,2016,192
0919,85,0,15-74,Sysselsatte,2017,213
0919,85,0,15-74,Sysselsatte,2018,213
0919,85,0,15-74,Sysselsatte,2019,214
0919,86-88,0,15-74,Sysselsatte,2008,478
0919,86-88,0,15-74,Sysselsatte,2009,493
0919,86-88,0,15-74,Sysselsatte,2010,501
0919,86-88,0,15-74,Sysselsatte,2011,524
0919,86-88,0,15-74,Sysselsatte,2012,526
0919,86-88,0,15-74,Sysselsatte,2013,537
0919,86-88,0,15-74,Sysselsatte,2014,548
0919,86-88,0,15-74,Sysselsatte,2015,570
0919,86-88,0,15-74,Sysselsatte,2016,590
0919,86-88,0,15-74,Sysselsatte,2017,590
0919,86-88,0,15-74,Sysselsatte,2018,605
0919,86-88,0,15-74,Sysselsatte,2019,620
0926,00-99,0,15-74,Sysselsatte,2008,4836
0926,00-99,0,15-74,Sysselsatte,2009,4744
0926,00-99,0,15-74,Sysselsatte,2010,4940
0926,00-99,0,15-74,Sysselsatte,2011,5007
0926,00-99,0,15-74,Sysselsatte,2012,5060
0926,00-99,0,15-74,Sysselsatte,2013,5033
0926,00-99,0,15-74,Sysselsatte,2014,5151
0926,00-99,0,15-74,Sysselsatte,2015,5053
0926,00-99,0,15-74,Sysselsatte,2016,5066
0926,00-99,0,15-74,Sysselsatte,2017,5169
0926,00-99,0,15-74,Sysselsatte,2018,5265
0926,00-99,0,15-74,Sysselsatte,2019,5327
0926,01-03,0,15-74,Sysselsatte,2008,57
0926,01-03,0,15-74,Sysselsatte,2009,66
0926,01-03,0,15-74,Sysselsatte,2010,63
0926,01-03,0,15-74,Sysselsatte,2011,48
0926,01-03,0,15-74,Sysselsatte,2012,55
0926,01-03,0,15-74,Sysselsatte,2013,61
0926,01-03,0,15-74,Sysselsatte,2014,63
0926,01-03,0,15-74,Sysselsatte,2015,63
0926,01-03,0,15-74,Sysselsatte,2016,66
0926,01-03,0,15-74,Sysselsatte,2017,68
0926,01-03,0,15-74,Sysselsatte,2018,66
0926,01-03,0,15-74,Sysselsatte,2019,63
0926,10-33,0,15-74,Sysselsatte,2008,606
0926,10-33,0,15-74,Sysselsatte,2009,536
0926,10-33,0,15-74,Sysselsatte,2010,552
0926,10-33,0,15-74,Sysselsatte,2011,562
0926,10-33,0,15-74,Sysselsatte,2012,599
0926,10-33,0,15-74,Sysselsatte,2013,599
0926,10-33,0,15-74,Sysselsatte,2014,615
0926,10-33,0,15-74,Sysselsatte,2015,582
0926,10-33,0,15-74,Sysselsatte,2016,536
0926,10-33,0,15-74,Sysselsatte,2017,526
0926,10-33,0,15-74,Sysselsatte,2018,516
0926,10-33,0,15-74,Sysselsatte,2019,519
0926,84,0,15-74,Sysselsatte,2008,246
0926,84,0,15-74,Sysselsatte,2009,271
0926,84,0,15-74,Sysselsatte,2010,263
0926,84,0,15-74,Sysselsatte,2011,268
0926,84,0,15-74,Sysselsatte,2012,276
0926,84,0,15-74,Sysselsatte,2013,274
0926,84,0,15-74,Sysselsatte,2014,282
0926,84,0,15-74,Sysselsatte,2015,292
0926,84,0,15-74,Sysselsatte,2016,310
0926,84,0,15-74,Sysselsatte,2017,340
0926,84,0,15-74,Sysselsatte,2018,350
0926,84,0,15-74,Sysselsatte,2019,343
0926,85,0,15-74,Sysselsatte,2008,420
0926,85,0,15-74,Sysselsatte,2009,418
0926,85,0,15-74,Sysselsatte,2010,447
0926,85,0,15-74,Sysselsatte,2011,438
0926,85,0,15-74,Sysselsatte,2012,440
0926,85,0,15-74,Sysselsatte,2013,440
0926,85,0,15-74,Sysselsatte,2014,445
0926,85,0,15-74,Sysselsatte,2015,454
0926,85,0,15-74,Sysselsatte,2016,448
0926,85,0,15-74,Sysselsatte,2017,463
0926,85,0,15-74,Sysselsatte,2018,490
0926,85,0,15-74,Sysselsatte,2019,474
0926,86-88,0,15-74,Sysselsatte,2008,863
0926,86-88,0,15-74,Sysselsatte,2009,883
0926,86-88,0,15-74,Sysselsatte,2010,944
0926,86-88,0,15-74,Sysselsatte,2011,993
0926,86-88,0,15-74,Sysselsatte,2012,1002
0926,86-88,0,15-74,Sysselsatte,2013,995
0926,86-88,0,15-74,Sysselsatte,2014,1038
0926,86-88,0,15-74,Sysselsatte,2015,1044
0926,86-88,0,15-74,Sysselsatte,2016,1066
0926,86-88,0,15-74,Sysselsatte,2017,1100
0926,86-88,0,15-74,Sysselsatte,2018,1118
0926,86-88,0,15-74,Sysselsatte,2019,1134
0928,00-99,0,15-74,Sysselsatte,2008,2363
0928,00-99,0,15-74,Sysselsatte,2009,2269
0928,00-99,0,15-74,Sysselsatte,2010,2398
0928,00-99,0,15-74,Sysselsatte,2011,2453
0928,00-99,0,15-74,Sysselsatte,2012,2491
0928,00-99,0,15-74,Sysselsatte,2013,2468
0928,00-99,0,15-74,Sysselsatte,2014,2507
0928,00-99,0,15-74,Sysselsatte,2015,2431
0928,00-99,0,15-74,Sysselsatte,2016,2457
0928,00-99,0,15-74,Sysselsatte,2017,2477
0928,00-99,0,15-74,Sysselsatte,2018,2523
0928,00-99,0,15-74,Sysselsatte,2019,2482
0928,01-03,0,15-74,Sysselsatte,2008,109
0928,01-03,0,15-74,Sysselsatte,2009,126
0928,01-03,0,15-74,Sysselsatte,2010,84
0928,01-03,0,15-74,Sysselsatte,2011,73
0928,01-03,0,15-74,Sysselsatte,2012,85
0928,01-03,0,15-74,Sysselsatte,2013,91
0928,01-03,0,15-74,Sysselsatte,2014,93
0928,01-03,0,15-74,Sysselsatte,2015,91
0928,01-03,0,15-74,Sysselsatte,2016,107
0928,01-03,0,15-74,Sysselsatte,2017,100
0928,01-03,0,15-74,Sysselsatte,2018,94
0928,01-03,0,15-74,Sysselsatte,2019,85
0928,10-33,0,15-74,Sysselsatte,2008,466
0928,10-33,0,15-74,Sysselsatte,2009,328
0928,10-33,0,15-74,Sysselsatte,2010,456
0928,10-33,0,15-74,Sysselsatte,2011,438
0928,10-33,0,15-74,Sysselsatte,2012,454
0928,10-33,0,15-74,Sysselsatte,2013,474
0928,10-33,0,15-74,Sysselsatte,2014,468
0928,10-33,0,15-74,Sysselsatte,2015,449
0928,10-33,0,15-74,Sysselsatte,2016,441
0928,10-33,0,15-74,Sysselsatte,2017,446
0928,10-33,0,15-74,Sysselsatte,2018,461
0928,10-33,0,15-74,Sysselsatte,2019,442
0928,84,0,15-74,Sysselsatte,2008,116
0928,84,0,15-74,Sysselsatte,2009,119
0928,84,0,15-74,Sysselsatte,2010,116
0928,84,0,15-74,Sysselsatte,2011,111
0928,84,0,15-74,Sysselsatte,2012,108
0928,84,0,15-74,Sysselsatte,2013,109
0928,84,0,15-74,Sysselsatte,2014,121
0928,84,0,15-74,Sysselsatte,2015,124
0928,84,0,15-74,Sysselsatte,2016,133
0928,84,0,15-74,Sysselsatte,2017,126
0928,84,0,15-74,Sysselsatte,2018,122
0928,84,0,15-74,Sysselsatte,2019,118
0928,85,0,15-74,Sysselsatte,2008,170
0928,85,0,15-74,Sysselsatte,2009,194
0928,85,0,15-74,Sysselsatte,2010,195
0928,85,0,15-74,Sysselsatte,2011,200
0928,85,0,15-74,Sysselsatte,2012,194
0928,85,0,15-74,Sysselsatte,2013,186
0928,85,0,15-74,Sysselsatte,2014,204
0928,85,0,15-74,Sysselsatte,2015,186
0928,85,0,15-74,Sysselsatte,2016,188
0928,85,0,15-74,Sysselsatte,2017,180
0928,85,0,15-74,Sysselsatte,2018,199
0928,85,0,15-74,Sysselsatte,2019,188
0928,86-88,0,15-74,Sysselsatte,2008,384
0928,86-88,0,15-74,Sysselsatte,2009,403
0928,86-88,0,15-74,Sysselsatte,2010,431
0928,86-88,0,15-74,Sysselsatte,2011,470
0928,86-88,0,15-74,Sysselsatte,2012,462
0928,86-88,0,15-74,Sysselsatte,2013,458
0928,86-88,0,15-74,Sysselsatte,2014,454
0928,86-88,0,15-74,Sysselsatte,2015,431
0928,86-88,0,15-74,Sysselsatte,2016,449
0928,86-88,0,15-74,Sysselsatte,2017,462
0928,86-88,0,15-74,Sysselsatte,2018,473
0928,86-88,0,15-74,Sysselsatte,2019,482
0929,00-99,0,15-74,Sysselsatte,2008,895
0929,00-99,0,15-74,Sysselsatte,2009,860
0929,00-99,0,15-74,Sysselsatte,2010,857
0929,00-99,0,15-74,Sysselsatte,2011,850
0929,00-99,0,15-74,Sysselsatte,2012,843
0929,00-99,0,15-74,Sysselsatte,2013,851
0929,00-99,0,15-74,Sysselsatte,2014,840
0929,00-99,0,15-74,Sysselsatte,2015,836
0929,00-99,0,15-74,Sysselsatte,2016,822
0929,00-99,0,15-74,Sysselsatte,2017,840
0929,00-99,0,15-74,Sysselsatte,2018,835
0929,00-99,0,15-74,Sysselsatte,2019,836
0929,01-03,0,15-74,Sysselsatte,2008,74
0929,01-03,0,15-74,Sysselsatte,2009,89
0929,01-03,0,15-74,Sysselsatte,2010,75
0929,01-03,0,15-74,Sysselsatte,2011,63
0929,01-03,0,15-74,Sysselsatte,2012,66
0929,01-03,0,15-74,Sysselsatte,2013,62
0929,01-03,0,15-74,Sysselsatte,2014,65
0929,01-03,0,15-74,Sysselsatte,2015,63
0929,01-03,0,15-74,Sysselsatte,2016,64
0929,01-03,0,15-74,Sysselsatte,2017,62
0929,01-03,0,15-74,Sysselsatte,2018,69
0929,01-03,0,15-74,Sysselsatte,2019,60
0929,10-33,0,15-74,Sysselsatte,2008,123
0929,10-33,0,15-74,Sysselsatte,2009,105
0929,10-33,0,15-74,Sysselsatte,2010,122
0929,10-33,0,15-74,Sysselsatte,2011,125
0929,10-33,0,15-74,Sysselsatte,2012,135
0929,10-33,0,15-74,Sysselsatte,2013,139
0929,10-33,0,15-74,Sysselsatte,2014,126
0929,10-33,0,15-74,Sysselsatte,2015,124
0929,10-33,0,15-74,Sysselsatte,2016,112
0929,10-33,0,15-74,Sysselsatte,2017,113
0929,10-33,0,15-74,Sysselsatte,2018,111
0929,10-33,0,15-74,Sysselsatte,2019,122
0929,84,0,15-74,Sysselsatte,2008,48
0929,84,0,15-74,Sysselsatte,2009,50
0929,84,0,15-74,Sysselsatte,2010,46
0929,84,0,15-74,Sysselsatte,2011,45
0929,84,0,15-74,Sysselsatte,2012,44
0929,84,0,15-74,Sysselsatte,2013,49
0929,84,0,15-74,Sysselsatte,2014,54
0929,84,0,15-74,Sysselsatte,2015,50
0929,84,0,15-74,Sysselsatte,2016,40
0929,84,0,15-74,Sysselsatte,2017,44
0929,84,0,15-74,Sysselsatte,2018,51
0929,84,0,15-74,Sysselsatte,2019,43
0929,85,0,15-74,Sysselsatte,2008,76
0929,85,0,15-74,Sysselsatte,2009,78
0929,85,0,15-74,Sysselsatte,2010,74
0929,85,0,15-74,Sysselsatte,2011,73
0929,85,0,15-74,Sysselsatte,2012,65
0929,85,0,15-74,Sysselsatte,2013,63
0929,85,0,15-74,Sysselsatte,2014,60
0929,85,0,15-74,Sysselsatte,2015,59
0929,85,0,15-74,Sysselsatte,2016,61
0929,85,0,15-74,Sysselsatte,2017,56
0929,85,0,15-74,Sysselsatte,2018,55
0929,85,0,15-74,Sysselsatte,2019,53
0929,86-88,0,15-74,Sysselsatte,2008,187
0929,86-88,0,15-74,Sysselsatte,2009,179
0929,86-88,0,15-74,Sysselsatte,2010,170
0929,86-88,0,15-74,Sysselsatte,2011,176
0929,86-88,0,15-74,Sysselsatte,2012,166
0929,86-88,0,15-74,Sysselsatte,2013,171
0929,86-88,0,15-74,Sysselsatte,2014,164
0929,86-88,0,15-74,Sysselsatte,2015,171
0929,86-88,0,15-74,Sysselsatte,2016,179
0929,86-88,0,15-74,Sysselsatte,2017,180
0929,86-88,0,15-74,Sysselsatte,2018,190
0929,86-88,0,15-74,Sysselsatte,2019,198
0935,00-99,0,15-74,Sysselsatte,2008,634
0935,00-99,0,15-74,Sysselsatte,2009,619
0935,00-99,0,15-74,Sysselsatte,2010,633
0935,00-99,0,15-74,Sysselsatte,2011,630
0935,00-99,0,15-74,Sysselsatte,2012,634
0935,00-99,0,15-74,Sysselsatte,2013,668
0935,00-99,0,15-74,Sysselsatte,2014,667
0935,00-99,0,15-74,Sysselsatte,2015,653
0935,00-99,0,15-74,Sysselsatte,2016,637
0935,00-99,0,15-74,Sysselsatte,2017,611
0935,00-99,0,15-74,Sysselsatte,2018,616
0935,00-99,0,15-74,Sysselsatte,2019,627
0935,01-03,0,15-74,Sysselsatte,2008,36
0935,01-03,0,15-74,Sysselsatte,2009,36
0935,01-03,0,15-74,Sysselsatte,2010,31
0935,01-03,0,15-74,Sysselsatte,2011,30
0935,01-03,0,15-74,Sysselsatte,2012,33
0935,01-03,0,15-74,Sysselsatte,2013,37
0935,01-03,0,15-74,Sysselsatte,2014,36
0935,01-03,0,15-74,Sysselsatte,2015,25
0935,01-03,0,15-74,Sysselsatte,2016,24
0935,01-03,0,15-74,Sysselsatte,2017,23
0935,01-03,0,15-74,Sysselsatte,2018,22
0935,01-03,0,15-74,Sysselsatte,2019,22
0935,10-33,0,15-74,Sysselsatte,2008,120
0935,10-33,0,15-74,Sysselsatte,2009,112
0935,10-33,0,15-74,Sysselsatte,2010,104
0935,10-33,0,15-74,Sysselsatte,2011,94
0935,10-33,0,15-74,Sysselsatte,2012,95
0935,10-33,0,15-74,Sysselsatte,2013,99
0935,10-33,0,15-74,Sysselsatte,2014,99
0935,10-33,0,15-74,Sysselsatte,2015,102
0935,10-33,0,15-74,Sysselsatte,2016,103
0935,10-33,0,15-74,Sysselsatte,2017,88
0935,10-33,0,15-74,Sysselsatte,2018,91
0935,10-33,0,15-74,Sysselsatte,2019,97
0935,84,0,15-74,Sysselsatte,2008,45
0935,84,0,15-74,Sysselsatte,2009,49
0935,84,0,15-74,Sysselsatte,2010,47
0935,84,0,15-74,Sysselsatte,2011,46
0935,84,0,15-74,Sysselsatte,2012,38
0935,84,0,15-74,Sysselsatte,2013,43
0935,84,0,15-74,Sysselsatte,2014,47
0935,84,0,15-74,Sysselsatte,2015,43
0935,84,0,15-74,Sysselsatte,2016,27
0935,84,0,15-74,Sysselsatte,2017,27
0935,84,0,15-74,Sysselsatte,2018,27
0935,84,0,15-74,Sysselsatte,2019,26
0935,85,0,15-74,Sysselsatte,2008,34
0935,85,0,15-74,Sysselsatte,2009,36
0935,85,0,15-74,Sysselsatte,2010,34
0935,85,0,15-74,Sysselsatte,2011,34
0935,85,0,15-74,Sysselsatte,2012,39
0935,85,0,15-74,Sysselsatte,2013,42
0935,85,0,15-74,Sysselsatte,2014,44
0935,85,0,15-74,Sysselsatte,2015,46
0935,85,0,15-74,Sysselsatte,2016,49
0935,85,0,15-74,Sysselsatte,2017,47
0935,85,0,15-74,Sysselsatte,2018,41
0935,85,0,15-74,Sysselsatte,2019,49
0935,86-88,0,15-74,Sysselsatte,2008,106
0935,86-88,0,15-74,Sysselsatte,2009,110
0935,86-88,0,15-74,Sysselsatte,2010,126
0935,86-88,0,15-74,Sysselsatte,2011,127
0935,86-88,0,15-74,Sysselsatte,2012,132
0935,86-88,0,15-74,Sysselsatte,2013,134
0935,86-88,0,15-74,Sysselsatte,2014,134
0935,86-88,0,15-74,Sysselsatte,2015,142
0935,86-88,0,15-74,Sysselsatte,2016,141
0935,86-88,0,15-74,Sysselsatte,2017,133
0935,86-88,0,15-74,Sysselsatte,2018,138
0935,86-88,0,15-74,Sysselsatte,2019,141
0937,00-99,0,15-74,Sysselsatte,2008,1761
0937,00-99,0,15-74,Sysselsatte,2009,1702
0937,00-99,0,15-74,Sysselsatte,2010,1719
0937,00-99,0,15-74,Sysselsatte,2011,1727
0937,00-99,0,15-74,Sysselsatte,2012,1736
0937,00-99,0,15-74,Sysselsatte,2013,1722
0937,00-99,0,15-74,Sysselsatte,2014,1728
0937,00-99,0,15-74,Sysselsatte,2015,1696
0937,00-99,0,15-74,Sysselsatte,2016,1689
0937,00-99,0,15-74,Sysselsatte,2017,1696
0937,00-99,0,15-74,Sysselsatte,2018,1707
0937,00-99,0,15-74,Sysselsatte,2019,1727
0937,01-03,0,15-74,Sysselsatte,2008,75
0937,01-03,0,15-74,Sysselsatte,2009,81
0937,01-03,0,15-74,Sysselsatte,2010,70
0937,01-03,0,15-74,Sysselsatte,2011,73
0937,01-03,0,15-74,Sysselsatte,2012,88
0937,01-03,0,15-74,Sysselsatte,2013,76
0937,01-03,0,15-74,Sysselsatte,2014,81
0937,01-03,0,15-74,Sysselsatte,2015,61
0937,01-03,0,15-74,Sysselsatte,2016,66
0937,01-03,0,15-74,Sysselsatte,2017,67
0937,01-03,0,15-74,Sysselsatte,2018,71
0937,01-03,0,15-74,Sysselsatte,2019,71
0937,10-33,0,15-74,Sysselsatte,2008,189
0937,10-33,0,15-74,Sysselsatte,2009,170
0937,10-33,0,15-74,Sysselsatte,2010,162
0937,10-33,0,15-74,Sysselsatte,2011,148
0937,10-33,0,15-74,Sysselsatte,2012,136
0937,10-33,0,15-74,Sysselsatte,2013,131
0937,10-33,0,15-74,Sysselsatte,2014,129
0937,10-33,0,15-74,Sysselsatte,2015,108
0937,10-33,0,15-74,Sysselsatte,2016,109
0937,10-33,0,15-74,Sysselsatte,2017,103
0937,10-33,0,15-74,Sysselsatte,2018,100
0937,10-33,0,15-74,Sysselsatte,2019,100
0937,84,0,15-74,Sysselsatte,2008,92
0937,84,0,15-74,Sysselsatte,2009,92
0937,84,0,15-74,Sysselsatte,2010,94
0937,84,0,15-74,Sysselsatte,2011,84
0937,84,0,15-74,Sysselsatte,2012,91
0937,84,0,15-74,Sysselsatte,2013,93
0937,84,0,15-74,Sysselsatte,2014,92
0937,84,0,15-74,Sysselsatte,2015,99
0937,84,0,15-74,Sysselsatte,2016,83
0937,84,0,15-74,Sysselsatte,2017,75
0937,84,0,15-74,Sysselsatte,2018,84
0937,84,0,15-74,Sysselsatte,2019,80
0937,85,0,15-74,Sysselsatte,2008,148
0937,85,0,15-74,Sysselsatte,2009,145
0937,85,0,15-74,Sysselsatte,2010,152
0937,85,0,15-74,Sysselsatte,2011,165
0937,85,0,15-74,Sysselsatte,2012,164
0937,85,0,15-74,Sysselsatte,2013,175
0937,85,0,15-74,Sysselsatte,2014,174
0937,85,0,15-74,Sysselsatte,2015,165
0937,85,0,15-74,Sysselsatte,2016,185
0937,85,0,15-74,Sysselsatte,2017,185
0937,85,0,15-74,Sysselsatte,2018,181
0937,85,0,15-74,Sysselsatte,2019,201
0937,86-88,0,15-74,Sysselsatte,2008,328
0937,86-88,0,15-74,Sysselsatte,2009,321
0937,86-88,0,15-74,Sysselsatte,2010,344
0937,86-88,0,15-74,Sysselsatte,2011,349
0937,86-88,0,15-74,Sysselsatte,2012,346
0937,86-88,0,15-74,Sysselsatte,2013,345
0937,86-88,0,15-74,Sysselsatte,2014,350
0937,86-88,0,15-74,Sysselsatte,2015,367
0937,86-88,0,15-74,Sysselsatte,2016,371
0937,86-88,0,15-74,Sysselsatte,2017,367
0937,86-88,0,15-74,Sysselsatte,2018,361
0937,86-88,0,15-74,Sysselsatte,2019,367
0938,00-99,0,15-74,Sysselsatte,2008,650
0938,00-99,0,15-74,Sysselsatte,2009,640
0938,00-99,0,15-74,Sysselsatte,2010,640
0938,00-99,0,15-74,Sysselsatte,2011,614
0938,00-99,0,15-74,Sysselsatte,2012,604
0938,00-99,0,15-74,Sysselsatte,2013,611
0938,00-99,0,15-74,Sysselsatte,2014,573
0938,00-99,0,15-74,Sysselsatte,2015,586
0938,00-99,0,15-74,Sysselsatte,2016,571
0938,00-99,0,15-74,Sysselsatte,2017,582
0938,00-99,0,15-74,Sysselsatte,2018,568
0938,00-99,0,15-74,Sysselsatte,2019,547
0938,01-03,0,15-74,Sysselsatte,2008,62
0938,01-03,0,15-74,Sysselsatte,2009,60
0938,01-03,0,15-74,Sysselsatte,2010,47
0938,01-03,0,15-74,Sysselsatte,2011,52
0938,01-03,0,15-74,Sysselsatte,2012,56
0938,01-03,0,15-74,Sysselsatte,2013,55
0938,01-03,0,15-74,Sysselsatte,2014,48
0938,01-03,0,15-74,Sysselsatte,2015,44
0938,01-03,0,15-74,Sysselsatte,2016,46
0938,01-03,0,15-74,Sysselsatte,2017,50
0938,01-03,0,15-74,Sysselsatte,2018,46
0938,01-03,0,15-74,Sysselsatte,2019,39
0938,10-33,0,15-74,Sysselsatte,2008,85
0938,10-33,0,15-74,Sysselsatte,2009,79
0938,10-33,0,15-74,Sysselsatte,2010,70
0938,10-33,0,15-74,Sysselsatte,2011,63
0938,10-33,0,15-74,Sysselsatte,2012,68
0938,10-33,0,15-74,Sysselsatte,2013,71
0938,10-33,0,15-74,Sysselsatte,2014,63
0938,10-33,0,15-74,Sysselsatte,2015,53
0938,10-33,0,15-74,Sysselsatte,2016,51
0938,10-33,0,15-74,Sysselsatte,2017,49
0938,10-33,0,15-74,Sysselsatte,2018,57
0938,10-33,0,15-74,Sysselsatte,2019,49
0938,84,0,15-74,Sysselsatte,2008,38
0938,84,0,15-74,Sysselsatte,2009,40
0938,84,0,15-74,Sysselsatte,2010,42
0938,84,0,15-74,Sysselsatte,2011,39
0938,84,0,15-74,Sysselsatte,2012,33
0938,84,0,15-74,Sysselsatte,2013,38
0938,84,0,15-74,Sysselsatte,2014,37
0938,84,0,15-74,Sysselsatte,2015,43
0938,84,0,15-74,Sysselsatte,2016,38
0938,84,0,15-74,Sysselsatte,2017,37
0938,84,0,15-74,Sysselsatte,2018,41
0938,84,0,15-74,Sysselsatte,2019,36
0938,85,0,15-74,Sysselsatte,2008,52
0938,85,0,15-74,Sysselsatte,2009,52
0938,85,0,15-74,Sysselsatte,2010,57
0938,85,0,15-74,Sysselsatte,2011,48
0938,85,0,15-74,Sysselsatte,2012,59
0938,85,0,15-74,Sysselsatte,2013,50
0938,85,0,15-74,Sysselsatte,2014,52
0938,85,0,15-74,Sysselsatte,2015,57
0938,85,0,15-74,Sysselsatte,2016,54
0938,85,0,15-74,Sysselsatte,2017,57
0938,85,0,15-74,Sysselsatte,2018,54
0938,85,0,15-74,Sysselsatte,2019,57
0938,86-88,0,15-74,Sysselsatte,2008,139
0938,86-88,0,15-74,Sysselsatte,2009,143
0938,86-88,0,15-74,Sysselsatte,2010,154
0938,86-88,0,15-74,Sysselsatte,2011,146
0938,86-88,0,15-74,Sysselsatte,2012,152
0938,86-88,0,15-74,Sysselsatte,2013,145
0938,86-88,0,15-74,Sysselsatte,2014,122
0938,86-88,0,15-74,Sysselsatte,2015,129
0938,86-88,0,15-74,Sysselsatte,2016,127
0938,86-88,0,15-74,Sysselsatte,2017,132
0938,86-88,0,15-74,Sysselsatte,2018,131
0938,86-88,0,15-74,Sysselsatte,2019,133
0940,00-99,0,15-74,Sysselsatte,2008,700
0940,00-99,0,15-74,Sysselsatte,2009,693
0940,00-99,0,15-74,Sysselsatte,2010,681
0940,00-99,0,15-74,Sysselsatte,2011,690
0940,00-99,0,15-74,Sysselsatte,2012,700
0940,00-99,0,15-74,Sysselsatte,2013,695
0940,00-99,0,15-74,Sysselsatte,2014,682
0940,00-99,0,15-74,Sysselsatte,2015,656
0940,00-99,0,15-74,Sysselsatte,2016,649
0940,00-99,0,15-74,Sysselsatte,2017,620
0940,00-99,0,15-74,Sysselsatte,2018,603
0940,00-99,0,15-74,Sysselsatte,2019,609
0940,01-03,0,15-74,Sysselsatte,2008,53
0940,01-03,0,15-74,Sysselsatte,2009,54
0940,01-03,0,15-74,Sysselsatte,2010,57
0940,01-03,0,15-74,Sysselsatte,2011,40
0940,01-03,0,15-74,Sysselsatte,2012,45
0940,01-03,0,15-74,Sysselsatte,2013,40
0940,01-03,0,15-74,Sysselsatte,2014,40
0940,01-03,0,15-74,Sysselsatte,2015,43
0940,01-03,0,15-74,Sysselsatte,2016,42
0940,01-03,0,15-74,Sysselsatte,2017,38
0940,01-03,0,15-74,Sysselsatte,2018,39
0940,01-03,0,15-74,Sysselsatte,2019,43
0940,10-33,0,15-74,Sysselsatte,2008,67
0940,10-33,0,15-74,Sysselsatte,2009,64
0940,10-33,0,15-74,Sysselsatte,2010,60
0940,10-33,0,15-74,Sysselsatte,2011,52
0940,10-33,0,15-74,Sysselsatte,2012,54
0940,10-33,0,15-74,Sysselsatte,2013,62
