kode,husholdtype,variabel,aar,verdi
1859,0000,AntallHushold,2016,585
1859,0000,AntallHushold,2017,568
1859,0000,AntallHushold,2018,586
1859,0000,AntallHushold,2019,581
1859,0000,AntallHushold,2020,577
1859,0000,AntallHushold,2021,582
1859,0000,AntallHushold,2022,581
1859,0000,AntallHushold,2023,598
1859,0000,AntallHushold,2024,618
1860,0000,InntSkatt,2005,298000
1860,0000,InntSkatt,2006,316000
1860,0000,InntSkatt,2007,345000
1860,0000,InntSkatt,2008,372000
1860,0000,InntSkatt,2009,381000
1860,0000,InntSkatt,2010,389000
1860,0000,InntSkatt,2011,409000
1860,0000,InntSkatt,2012,422000
1860,0000,InntSkatt,2013,439000
1860,0000,InntSkatt,2014,454000
1860,0000,InntSkatt,2015,471000
1860,0000,InntSkatt,2016,478000
1860,0000,InntSkatt,2017,491000
1860,0000,InntSkatt,2018,503000
1860,0000,InntSkatt,2019,521000
1860,0000,InntSkatt,2020,529000
1860,0000,InntSkatt,2021,542000
1860,0000,InntSkatt,2022,567000
1860,0000,InntSkatt,2023,611000
1860,0000,InntSkatt,2024,657800
1860,0000,AntallHushold,2005,4387
1860,0000,AntallHushold,2006,4451
1860,0000,AntallHushold,2007,4499
1860,0000,AntallHushold,2008,4513
1860,0000,AntallHushold,2009,4511
1860,0000,AntallHushold,2010,4622
1860,0000,AntallHushold,2011,4666
1860,0000,AntallHushold,2012,4711
1860,0000,AntallHushold,2013,4756
1860,0000,AntallHushold,2014,4880
1860,0000,AntallHushold,2015,4877
1860,0000,AntallHushold,2016,4926
1860,0000,AntallHushold,2017,5022
1860,0000,AntallHushold,2018,5104
1860,0000,AntallHushold,2019,5147
1860,0000,AntallHushold,2020,5210
1860,0000,AntallHushold,2021,5290
1860,0000,AntallHushold,2022,5344
1860,0000,AntallHushold,2023,5421
1860,0000,AntallHushold,2024,5420
1865,0000,InntSkatt,2005,299000
1865,0000,InntSkatt,2006,312000
1865,0000,InntSkatt,2007,336000
1865,0000,InntSkatt,2008,365000
1865,0000,InntSkatt,2009,370000
1865,0000,InntSkatt,2010,387000
1865,0000,InntSkatt,2011,402000
1865,0000,InntSkatt,2012,416000
1865,0000,InntSkatt,2013,425000
1865,0000,InntSkatt,2014,437000
1865,0000,InntSkatt,2015,454000
1865,0000,InntSkatt,2016,467000
1865,0000,InntSkatt,2017,480000
1865,0000,InntSkatt,2018,492000
1865,0000,InntSkatt,2019,505000
1865,0000,InntSkatt,2020,508000
1865,0000,InntSkatt,2021,526000
1865,0000,InntSkatt,2022,541000
1865,0000,InntSkatt,2023,575000
1865,0000,InntSkatt,2024,611200
1865,0000,AntallHushold,2005,3809
1865,0000,AntallHushold,2006,3899
1865,0000,AntallHushold,2007,3920
1865,0000,AntallHushold,2008,3931
1865,0000,AntallHushold,2009,3961
1865,0000,AntallHushold,2010,3959
1865,0000,AntallHushold,2011,4019
1865,0000,AntallHushold,2012,4110
1865,0000,AntallHushold,2013,4143
1865,0000,AntallHushold,2014,4236
1865,0000,AntallHushold,2015,4258
1865,0000,AntallHushold,2016,4298
1865,0000,AntallHushold,2017,4379
1865,0000,AntallHushold,2018,4369
1865,0000,AntallHushold,2019,4443
1865,0000,AntallHushold,2020,4526
1865,0000,AntallHushold,2021,4645
1865,0000,AntallHushold,2022,4729
1865,0000,AntallHushold,2023,4805
1865,0000,AntallHushold,2024,4859
1866,0000,InntSkatt,2005,295000
1866,0000,InntSkatt,2006,305000
1866,0000,InntSkatt,2007,333000
1866,0000,InntSkatt,2008,356000
1866,0000,InntSkatt,2009,361000
1866,0000,InntSkatt,2010,382000
1866,0000,InntSkatt,2011,405000
1866,0000,InntSkatt,2012,422000
1866,0000,InntSkatt,2013,432000
1866,0000,InntSkatt,2014,443000
1866,0000,InntSkatt,2015,459000
1866,0000,InntSkatt,2016,473000
1866,0000,InntSkatt,2017,494000
1866,0000,InntSkatt,2018,507000
1866,0000,InntSkatt,2019,513000
1866,0000,InntSkatt,2020,520000
1866,0000,InntSkatt,2021,539000
1866,0000,InntSkatt,2022,556000
1866,0000,InntSkatt,2023,601000
1866,0000,InntSkatt,2024,640000
1866,0000,AntallHushold,2005,3388
1866,0000,AntallHushold,2006,3506
1866,0000,AntallHushold,2007,3475
1866,0000,AntallHushold,2008,3503
1866,0000,AntallHushold,2009,3530
1866,0000,AntallHushold,2010,3517
1866,0000,AntallHushold,2011,3545
1866,0000,AntallHushold,2012,3592
1866,0000,AntallHushold,2013,3632
1866,0000,AntallHushold,2014,3670
1866,0000,AntallHushold,2015,3674
1866,0000,AntallHushold,2016,3661
1866,0000,AntallHushold,2017,3682
1866,0000,AntallHushold,2018,3733
1866,0000,AntallHushold,2019,3791
1866,0000,AntallHushold,2020,3825
1866,0000,AntallHushold,2021,3886
1866,0000,AntallHushold,2022,3919
1866,0000,AntallHushold,2023,3964
1866,0000,AntallHushold,2024,4041
1867,0000,InntSkatt,2005,258000
1867,0000,InntSkatt,2006,266000
1867,0000,InntSkatt,2007,285000
1867,0000,InntSkatt,2008,304000
1867,0000,InntSkatt,2009,310000
1867,0000,InntSkatt,2010,319000
1867,0000,InntSkatt,2011,353000
1867,0000,InntSkatt,2012,366000
1867,0000,InntSkatt,2013,378000
1867,0000,InntSkatt,2014,375000
1867,0000,InntSkatt,2015,387000
1867,0000,InntSkatt,2016,403000
1867,0000,InntSkatt,2017,428000
1867,0000,InntSkatt,2018,444000
1867,0000,InntSkatt,2019,461000
1867,0000,InntSkatt,2020,462000
1867,0000,InntSkatt,2021,483000
1867,0000,InntSkatt,2022,500000
1867,0000,InntSkatt,2023,536000
1867,0000,InntSkatt,2024,563600
1867,0000,AntallHushold,2005,1326
1867,0000,AntallHushold,2006,1344
1867,0000,AntallHushold,2007,1335
1867,0000,AntallHushold,2008,1341
1867,0000,AntallHushold,2009,1340
1867,0000,AntallHushold,2010,1346
1867,0000,AntallHushold,2011,1292
1867,0000,AntallHushold,2012,1294
1867,0000,AntallHushold,2013,1291
1867,0000,AntallHushold,2014,1350
1867,0000,AntallHushold,2015,1330
1867,0000,AntallHushold,2016,1321
1867,0000,AntallHushold,2017,1295
1867,0000,AntallHushold,2018,1289
1867,0000,AntallHushold,2019,1262
1867,0000,AntallHushold,2020,1287
1867,0000,AntallHushold,2021,1293
1867,0000,AntallHushold,2022,1318
1867,0000,AntallHushold,2023,1338
1867,0000,AntallHushold,2024,1356
1868,0000,InntSkatt,2005,317000
1868,0000,InntSkatt,2006,331000
1868,0000,InntSkatt,2007,346000
1868,0000,InntSkatt,2008,364000
1868,0000,InntSkatt,2009,386000
1868,0000,InntSkatt,2010,389000
1868,0000,InntSkatt,2011,414000
1868,0000,InntSkatt,2012,419000
1868,0000,InntSkatt,2013,422000
1868,0000,InntSkatt,2014,431000
1868,0000,InntSkatt,2015,445000
1868,0000,InntSkatt,2016,461000
1868,0000,InntSkatt,2017,466000
1868,0000,InntSkatt,2018,481000
1868,0000,InntSkatt,2019,506000
1868,0000,InntSkatt,2020,507000
1868,0000,InntSkatt,2021,520000
1868,0000,InntSkatt,2022,527000
1868,0000,InntSkatt,2023,565000
1868,0000,InntSkatt,2024,597200
1868,0000,AntallHushold,2005,1860
1868,0000,AntallHushold,2006,1875
1868,0000,AntallHushold,2007,1887
1868,0000,AntallHushold,2008,1892
1868,0000,AntallHushold,2009,1897
1868,0000,AntallHushold,2010,1914
1868,0000,AntallHushold,2011,1943
1868,0000,AntallHushold,2012,1969
1868,0000,AntallHushold,2013,2004
1868,0000,AntallHushold,2014,2036
1868,0000,AntallHushold,2015,2052
1868,0000,AntallHushold,2016,2087
1868,0000,AntallHushold,2017,2086
1868,0000,AntallHushold,2018,2090
1868,0000,AntallHushold,2019,2099
1868,0000,AntallHushold,2020,2126
1868,0000,AntallHushold,2021,2182
1868,0000,AntallHushold,2022,2260
1868,0000,AntallHushold,2023,2292
1868,0000,AntallHushold,2024,2336
1870,0000,InntSkatt,2005,316000
1870,0000,InntSkatt,2006,335000
1870,0000,InntSkatt,2007,359000
1870,0000,InntSkatt,2008,381000
1870,0000,InntSkatt,2009,383000
1870,0000,InntSkatt,2010,400000
1870,0000,InntSkatt,2011,417000
1870,0000,InntSkatt,2012,426000
1870,0000,InntSkatt,2013,450000
1870,0000,InntSkatt,2014,463000
1870,0000,InntSkatt,2015,479000
1870,0000,InntSkatt,2016,491000
1870,0000,InntSkatt,2017,495000
1870,0000,InntSkatt,2018,504000
1870,0000,InntSkatt,2019,526000
1870,0000,InntSkatt,2020,534000
1870,0000,InntSkatt,2021,551000
1870,0000,InntSkatt,2022,570000
1870,0000,InntSkatt,2023,612000
1870,0000,InntSkatt,2024,656100
1870,0000,AntallHushold,2005,3948
1870,0000,AntallHushold,2006,4120
1870,0000,AntallHushold,2007,4127
1870,0000,AntallHushold,2008,4214
1870,0000,AntallHushold,2009,4245
1870,0000,AntallHushold,2010,4302
1870,0000,AntallHushold,2011,4354
1870,0000,AntallHushold,2012,4429
1870,0000,AntallHushold,2013,4426
1870,0000,AntallHushold,2014,4491
1870,0000,AntallHushold,2015,4530
1870,0000,AntallHushold,2016,4598
1870,0000,AntallHushold,2017,4685
1870,0000,AntallHushold,2018,4763
1870,0000,AntallHushold,2019,4822
1870,0000,AntallHushold,2020,4862
1870,0000,AntallHushold,2021,4865
1870,0000,AntallHushold,2022,4937
1870,0000,AntallHushold,2023,4997
1870,0000,AntallHushold,2024,5065
1871,0000,InntSkatt,2005,305000
1871,0000,InntSkatt,2006,328000
1871,0000,InntSkatt,2007,344000
1871,0000,InntSkatt,2008,375000
1871,0000,InntSkatt,2009,384000
1871,0000,InntSkatt,2010,394000
1871,0000,InntSkatt,2011,416000
1871,0000,InntSkatt,2012,429000
1871,0000,InntSkatt,2013,442000
1871,0000,InntSkatt,2014,456000
1871,0000,InntSkatt,2015,470000
1871,0000,InntSkatt,2016,471000
1871,0000,InntSkatt,2017,482000
1871,0000,InntSkatt,2018,497000
1871,0000,InntSkatt,2019,519000
1871,0000,InntSkatt,2020,532000
1871,0000,InntSkatt,2021,538000
1871,0000,InntSkatt,2022,559000
1871,0000,InntSkatt,2023,603000
1871,0000,InntSkatt,2024,637900
1871,0000,AntallHushold,2005,2259
1871,0000,AntallHushold,2006,2272
1871,0000,AntallHushold,2007,2260
1871,0000,AntallHushold,2008,2245
1871,0000,AntallHushold,2009,2224
1871,0000,AntallHushold,2010,2262
1871,0000,AntallHushold,2011,2292
1871,0000,AntallHushold,2012,2289
1871,0000,AntallHushold,2013,2252
1871,0000,AntallHushold,2014,2296
1871,0000,AntallHushold,2015,2282
1871,0000,AntallHushold,2016,2283
1871,0000,AntallHushold,2017,2290
1871,0000,AntallHushold,2018,2271
1871,0000,AntallHushold,2019,2245
1871,0000,AntallHushold,2020,2236
1871,0000,AntallHushold,2021,2276
1871,0000,AntallHushold,2022,2290
1871,0000,AntallHushold,2023,2259
1871,0000,AntallHushold,2024,2265
1874,0000,InntSkatt,2005,284000
1874,0000,InntSkatt,2006,295000
1874,0000,InntSkatt,2007,319000
1874,0000,InntSkatt,2008,339000
1874,0000,InntSkatt,2009,322000
1874,0000,InntSkatt,2010,334000
1874,0000,InntSkatt,2011,372000
1874,0000,InntSkatt,2012,383000
1874,0000,InntSkatt,2013,374000
1874,0000,InntSkatt,2014,398000
1874,0000,InntSkatt,2015,401000
1874,0000,InntSkatt,2016,414000
1874,0000,InntSkatt,2017,440000
1874,0000,InntSkatt,2018,448000
1874,0000,InntSkatt,2019,472000
1874,0000,InntSkatt,2020,455000
1874,0000,InntSkatt,2021,452000
1874,0000,InntSkatt,2022,465000
1874,0000,InntSkatt,2023,501000
1874,0000,InntSkatt,2024,520900
1874,0000,AntallHushold,2005,524
1874,0000,AntallHushold,2006,508
1874,0000,AntallHushold,2007,499
1874,0000,AntallHushold,2008,506
1874,0000,AntallHushold,2009,527
1874,0000,AntallHushold,2010,522
1874,0000,AntallHushold,2011,522
1874,0000,AntallHushold,2012,532
1874,0000,AntallHushold,2013,531
1874,0000,AntallHushold,2014,521
1874,0000,AntallHushold,2015,507
1874,0000,AntallHushold,2016,519
1874,0000,AntallHushold,2017,520
1874,0000,AntallHushold,2018,519
1874,0000,AntallHushold,2019,512
1874,0000,AntallHushold,2020,513
1874,0000,AntallHushold,2021,524
1874,0000,AntallHushold,2022,536
1874,0000,AntallHushold,2023,527
1874,0000,AntallHushold,2024,531
1875,0000,InntSkatt,2020,475000
1875,0000,InntSkatt,2021,487000
1875,0000,InntSkatt,2022,537000
1875,0000,InntSkatt,2023,576000
1875,0000,InntSkatt,2024,624000
1875,0000,AntallHushold,2020,1327
1875,0000,AntallHushold,2021,1336
1875,0000,AntallHushold,2022,1331
1875,0000,AntallHushold,2023,1355
1875,0000,AntallHushold,2024,1369
5501,0000,InntSkatt,2024,658600
5501,0000,AntallHushold,2024,38692
5503,0000,InntSkatt,2024,663500
5503,0000,AntallHushold,2024,12139
5510,0000,InntSkatt,2024,663400
5510,0000,AntallHushold,2024,1333
5512,0000,InntSkatt,2024,647800
5512,0000,AntallHushold,2024,2060
5514,0000,InntSkatt,2024,563300
5514,0000,AntallHushold,2024,691
5516,0000,InntSkatt,2024,579400
5516,0000,AntallHushold,2024,543
5518,0000,InntSkatt,2024,640800
5518,0000,AntallHushold,2024,445
5520,0000,InntSkatt,2024,668300
5520,0000,AntallHushold,2024,1894
5522,0000,InntSkatt,2024,592900
5522,0000,AntallHushold,2024,1023
5524,0000,InntSkatt,2024,646500
5524,0000,AntallHushold,2024,3276
5526,0000,InntSkatt,2024,661500
5526,0000,AntallHushold,2024,1615
5528,0000,InntSkatt,2024,601900
5528,0000,AntallHushold,2024,546
5530,0000,InntSkatt,2024,644200
5530,0000,AntallHushold,2024,7132
5532,0000,InntSkatt,2024,618000
5532,0000,AntallHushold,2024,2757
5534,0000,InntSkatt,2024,615700
5534,0000,AntallHushold,2024,1132
5536,0000,InntSkatt,2024,647900
5536,0000,AntallHushold,2024,1303
5538,0000,InntSkatt,2024,631800
5538,0000,AntallHushold,2024,909
5540,0000,InntSkatt,2024,591800
5540,0000,AntallHushold,2024,974
5542,0000,InntSkatt,2024,617400
5542,0000,AntallHushold,2024,1343
5544,0000,InntSkatt,2024,662100
5544,0000,AntallHushold,2024,2257
5546,0000,InntSkatt,2024,594000
5546,0000,AntallHushold,2024,577
5601,0000,InntSkatt,2024,722600
5601,0000,AntallHushold,2024,9727
5603,0000,InntSkatt,2024,681600
5603,0000,AntallHushold,2024,5626
5605,0000,InntSkatt,2024,657700
5605,0000,AntallHushold,2024,4955
5607,0000,InntSkatt,2024,649000
5607,0000,AntallHushold,2024,2847
5610,0000,InntSkatt,2024,682200
5610,0000,AntallHushold,2024,1130
5612,0000,InntSkatt,2024,691100
5612,0000,AntallHushold,2024,1147
5614,0000,InntSkatt,2024,544000
5614,0000,AntallHushold,2024,480
5616,0000,InntSkatt,2024,550400
5616,0000,AntallHushold,2024,520
5618,0000,InntSkatt,2024,571700
5618,0000,AntallHushold,2024,602
5620,0000,InntSkatt,2024,621100
5620,0000,AntallHushold,2024,1557
5622,0000,InntSkatt,2024,653000
5622,0000,AntallHushold,2024,1980
5624,0000,InntSkatt,2024,549900
5624,0000,AntallHushold,2024,657
5626,0000,InntSkatt,2024,503600
5626,0000,AntallHushold,2024,577
5628,0000,InntSkatt,2024,623900
5628,0000,AntallHushold,2024,1403
5630,0000,InntSkatt,2024,560900
5630,0000,AntallHushold,2024,482
5632,0000,InntSkatt,2024,592700
5632,0000,AntallHushold,2024,1066
5634,0000,InntSkatt,2024,527000
5634,0000,AntallHushold,2024,1110
5636,0000,InntSkatt,2024,594400
5636,0000,AntallHushold,2024,442
5401,0000,InntSkatt,2020,544000
5401,0000,InntSkatt,2021,563000
5401,0000,InntSkatt,2022,585000
5401,0000,InntSkatt,2023,618000
5401,0000,AntallHushold,2020,36173
5401,0000,AntallHushold,2021,36743
5401,0000,AntallHushold,2022,37394
5401,0000,AntallHushold,2023,38005
5402,0000,InntSkatt,2020,534000
5402,0000,InntSkatt,2021,554000
5402,0000,InntSkatt,2022,580000
5402,0000,InntSkatt,2023,623000
5402,0000,AntallHushold,2020,11617
5402,0000,AntallHushold,2021,11741
5402,0000,AntallHushold,2022,11882
5402,0000,AntallHushold,2023,11993
5403,0000,InntSkatt,2020,589000
5403,0000,InntSkatt,2021,610000
5403,0000,InntSkatt,2022,638000
5403,0000,InntSkatt,2023,680000
5403,0000,AntallHushold,2020,9029
5403,0000,AntallHushold,2021,9258
5403,0000,AntallHushold,2022,9438
5403,0000,AntallHushold,2023,9632
5404,0000,InntSkatt,2020,436000
5404,0000,InntSkatt,2021,459000
5404,0000,InntSkatt,2022,483000
5404,0000,InntSkatt,2023,492000
5404,0000,AntallHushold,2020,1083
5404,0000,AntallHushold,2021,1059
5404,0000,AntallHushold,2022,1091
5404,0000,AntallHushold,2023,1106
5405,0000,InntSkatt,2020,545000
5405,0000,InntSkatt,2021,563000
5405,0000,InntSkatt,2022,583000
5405,0000,InntSkatt,2023,622000
5405,0000,AntallHushold,2020,2709
5405,0000,AntallHushold,2021,2709
5405,0000,AntallHushold,2022,2739
5405,0000,AntallHushold,2023,2802
5406,0000,InntSkatt,2020,555000
5406,0000,InntSkatt,2021,578000
5406,0000,InntSkatt,2022,593000
5406,0000,InntSkatt,2023,635000
5406,0000,AntallHushold,2020,5493
5406,0000,AntallHushold,2021,5530
5406,0000,AntallHushold,2022,5570
5406,0000,AntallHushold,2023,5641
5411,0000,InntSkatt,2020,533000
5411,0000,InntSkatt,2021,562000
5411,0000,InntSkatt,2022,574000
5411,0000,InntSkatt,2023,629000
5411,0000,AntallHushold,2020,1299
5411,0000,AntallHushold,2021,1301
5411,0000,AntallHushold,2022,1330
5411,0000,AntallHushold,2023,1313
5412,0000,InntSkatt,2020,532000
5412,0000,InntSkatt,2021,543000
5412,0000,InntSkatt,2022,571000
5412,0000,InntSkatt,2023,606000
5412,0000,AntallHushold,2020,1984
5412,0000,AntallHushold,2021,2029
5412,0000,AntallHushold,2022,2041
5412,0000,AntallHushold,2023,2077
5413,0000,InntSkatt,2020,473000
5413,0000,InntSkatt,2021,482000
5413,0000,InntSkatt,2022,496000
5413,0000,InntSkatt,2023,533000
5413,0000,AntallHushold,2020,687
5413,0000,AntallHushold,2021,694
5413,0000,AntallHushold,2022,684
5413,0000,AntallHushold,2023,692
5414,0000,InntSkatt,2020,462000
5414,0000,InntSkatt,2021,474000
5414,0000,InntSkatt,2022,482000
5414,0000,InntSkatt,2023,536000
5414,0000,AntallHushold,2020,548
5414,0000,AntallHushold,2021,550
5414,0000,AntallHushold,2022,550
5414,0000,AntallHushold,2023,543
5415,0000,InntSkatt,2020,547000
5415,0000,InntSkatt,2021,544000
5415,0000,InntSkatt,2022,547000
5415,0000,InntSkatt,2023,575000
5415,0000,AntallHushold,2020,434
5415,0000,AntallHushold,2021,425
5415,0000,AntallHushold,2022,438
5415,0000,AntallHushold,2023,451
5416,0000,InntSkatt,2020,556000
5416,0000,InntSkatt,2021,569000
5416,0000,InntSkatt,2022,590000
5416,0000,InntSkatt,2023,637000
5416,0000,AntallHushold,2020,1850
5416,0000,AntallHushold,2021,1895
5416,0000,AntallHushold,2022,1892
5416,0000,AntallHushold,2023,1895
5417,0000,InntSkatt,2020,487000
5417,0000,InntSkatt,2021,522000
5417,0000,InntSkatt,2022,549000
5417,0000,InntSkatt,2023,577000
5417,0000,AntallHushold,2020,1000
5417,0000,AntallHushold,2021,990
5417,0000,AntallHushold,2022,988
5417,0000,AntallHushold,2023,1009
5418,0000,InntSkatt,2020,541000
5418,0000,InntSkatt,2021,556000
5418,0000,InntSkatt,2022,579000
5418,0000,InntSkatt,2023,624000
5418,0000,AntallHushold,2020,3116
5418,0000,AntallHushold,2021,3158
5418,0000,AntallHushold,2022,3205
5418,0000,AntallHushold,2023,3215
5419,0000,InntSkatt,2020,556000
5419,0000,InntSkatt,2021,572000
5419,0000,InntSkatt,2022,580000
5419,0000,InntSkatt,2023,621000
5419,0000,AntallHushold,2020,1563
5419,0000,AntallHushold,2021,1570
5419,0000,AntallHushold,2022,1597
5419,0000,AntallHushold,2023,1615
5420,0000,InntSkatt,2020,487000
5420,0000,InntSkatt,2021,501000
5420,0000,InntSkatt,2022,535000
5420,0000,InntSkatt,2023,559000
5420,0000,AntallHushold,2020,527
5420,0000,AntallHushold,2021,527
5420,0000,AntallHushold,2022,526
5420,0000,AntallHushold,2023,539
5421,0000,InntSkatt,2020,531000
5421,0000,InntSkatt,2021,547000
5421,0000,InntSkatt,2022,565000
5421,0000,InntSkatt,2023,602000
5421,0000,AntallHushold,2020,6757
5421,0000,AntallHushold,2021,6854
5421,0000,AntallHushold,2022,6983
5421,0000,AntallHushold,2023,7095
5422,0000,InntSkatt,2020,503000
5422,0000,InntSkatt,2021,511000
5422,0000,InntSkatt,2022,533000
5422,0000,InntSkatt,2023,569000
5422,0000,AntallHushold,2020,2664
5422,0000,AntallHushold,2021,2695
5422,0000,AntallHushold,2022,2695
5422,0000,AntallHushold,2023,2743
5423,0000,InntSkatt,2020,516000
5423,0000,InntSkatt,2021,518000
5423,0000,InntSkatt,2022,553000
5423,0000,InntSkatt,2023,582000
5423,0000,AntallHushold,2020,1066
5423,0000,AntallHushold,2021,1093
5423,0000,AntallHushold,2022,1090
5423,0000,AntallHushold,2023,1128
5424,0000,InntSkatt,2020,525000
5424,0000,InntSkatt,2021,540000
5424,0000,InntSkatt,2022,558000
5424,0000,InntSkatt,2023,596000
5424,0000,AntallHushold,2020,1267
5424,0000,AntallHushold,2021,1268
5424,0000,AntallHushold,2022,1282
5424,0000,AntallHushold,2023,1304
5425,0000,InntSkatt,2020,520000
5425,0000,InntSkatt,2021,532000
5425,0000,InntSkatt,2022,550000
5425,0000,InntSkatt,2023,589000
5425,0000,AntallHushold,2020,866
5425,0000,AntallHushold,2021,884
5425,0000,AntallHushold,2022,898
